,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T16000logg3.0,24716.94883217287,24232.241425072098,23756.916555187647,23340.832282964762,22961.45282177066,22589.711042317103,22263.52463948658,21969.49866429148,21681.994174126143,21429.900319102522,21205.452162273985,20986.91446151394,20796.00173990335,20628.33506076161,20465.908540102668,20324.90098136731,20203.00393576004,20085.59447102769,19984.664425289182,19899.113776122416,19817.23149247074,19747.8872040138,19690.737989570745,19636.317854101922,19591.287880690325,19555.67674443517,19521.820549072552,19494.65607666832,19474.647664636388,19455.139497180164,19440.316836754155,19430.936652816126,19421.133716174438,19414.624170245515,19412.575584708844,19409.281656290597,19408.528306253225,19411.75622114162,19413.119357894295,19416.596688417372,19423.76458565667,19428.593596730265,19435.166536071727,19445.30083834716,19452.40758241752,19461.06134253791,19473.43068676884,19481.786702634796,19491.835304100783,19505.97137854816,19514.977487194134
T17000logg2.2,8989.369788320751,8242.47052619294,7522.968048484517,6903.465897685817,6344.184126556426,5808.434390551223,5348.57211556747,4940.835309224288,4554.187182511603,4225.78797113117,3941.6498676575548,3677.0953485525843,3457.1671147079683,3273.6409356373065,3107.9539133320814,2975.939219250074,2872.804825212627,2785.611494364268,2723.4007387107413,2683.3112873667283,2657.3753486754877,2649.695461095652,2658.3891139177194,2679.68224644426,2713.9402670394993,2759.688146672529,2816.268813699522,2881.392865843318,2953.7920963533147,3034.9764932013686,3121.335076084456,3211.6711401164916,3309.2277070448445,3409.609487292198,3511.6458270758676,3619.731689910462,3729.1712413184828,3838.7362911570667,3953.626480609714,4068.9620579712464,4183.337343536309,4302.522163658382,4421.398975902516,4538.436362789224,4659.717617485619,4780.137641529836,4898.09172850815,5019.818315985589,5140.421486473022,5258.19476334983,5379.346180845367
T17000logg2.4,10159.766109594295,9403.202890630275,8668.85942737328,8031.85127245165,7453.484514454872,6893.653899402634,6407.955221910996,5973.172836121929,5554.736370844777,5193.58792630765,4876.019152421345,4573.6958219750195,4315.817480457269,4094.331483810694,3886.898354043826,3713.651294735929,3569.9647477404906,3439.0046369412767,3334.0477139289424,3252.4255935752926,3182.185021696977,3131.520104903847,3098.8440850726065,3076.282332093195,3068.1725180041412,3073.358137952692,3087.2192500535134,3111.1529542724447,3144.3433334781994,3184.504747125376,3231.428435070577,3284.4511299735964,3343.1962423388254,3406.338840630631,3473.3589736758054,3545.119384766318,3619.7596617313698,3696.7559323653636,3777.895535946311,3860.894674407045,3945.093211629104,4033.0825493527814,4122.052788511436,4211.273657025327,4303.8382030362745,4396.6944611370345,4489.138366569401,4584.4165226307405,4679.650498764963,4774.109327380241,4870.856464045983
T17000logg2.6,13129.57946039579,12404.289785707755,11697.293683059432,11081.625520404217,10521.655873556721,9976.623059655132,9501.24316964934,9074.233782660978,8660.089254463886,8299.816460527247,7980.95453848166,7673.947209942959,7408.856858353913,7178.489832153903,6958.999624756442,6771.955106629733,6613.34586602729,6464.524182377892,6340.597488269409,6239.387589739082,6146.837377684522,6073.225481071844,6017.426551537744,5969.1504140523375,5935.059617240008,5914.438130273474,5900.1100338532315,5895.876703113462,5901.42686549961,5911.802738305454,5929.211998461012,5953.547967020833,5981.675838521883,6014.647328472208,6052.590678506469,6093.479042827604,6137.812704722601,6185.784966986776,6236.197013125467,6289.101730045021,6344.616857862655,6402.321233846301,6461.679855691886,6522.821586461987,6585.749194434411,6649.673367826399,6714.852625782286,6781.229531950197,6848.327847418325,6916.455328450559,6985.089203927721
T17000logg2.8,16824.832974133402,16179.76943713918,15548.910852107574,14998.084612265222,14496.934294665443,14007.401810906982,13579.14299088821,13194.194862771827,12819.216441857774,12491.729034880878,12201.37488026351,11920.170420618382,11675.96206332939,11462.923675782387,11258.199289382721,11082.13779858613,10931.65220777557,10788.537488526597,10667.43824775759,10566.83398944526,10472.591130808472,10395.104224103354,10333.775406179759,10277.733342988857,10234.263403090827,10203.114812790503,10176.164645570152,10158.181465621134,10149.320099023827,10143.338784878268,10143.653149490954,10150.650687315607,10159.622726429001,10173.000920990498,10191.473445627222,10211.142988901682,10234.061920359973,10261.044254245367,10288.737590606515,10318.908789231318,10352.361908181465,10386.277444994072,10421.985416895326,10460.387098058614,10498.816682512677,10538.524259615988,10580.62731566378,10622.061415163425,10664.633466962985,10709.576222014777,10753.0227134935
T17000logg3.0,21937.71421045362,21360.966961893228,20795.37262700695,20300.401148440764,19849.915241763538,19408.592532156494,19021.559153871356,18673.503666576697,18333.28335037676,18035.226867417423,17770.671124424567,17513.26030719559,17288.709902761133,17092.319894896573,16902.33180629374,16737.796174515508,16596.394286584662,16460.51780801928,16344.169613783166,16246.400417418788,16153.210715925234,16074.85026925233,16011.198723683257,15951.07362869933,15902.0538686419,15864.33112376118,15829.118883642614,15801.79806065614,15782.977588012074,15765.408285394049,15753.365966653548,15747.715312462178,15742.431533187153,15741.010209103075,15744.678114091048,15747.914629668343,15754.044400714998,15764.490210467473,15773.967589416121,15785.724705130573,15801.249934396083,15815.488187052644,15831.464477531701,15850.846508465518,15868.40984923519,15887.346719635869,15909.622817811312,15929.248924836324,15950.249993157888,15974.770226643173,15995.675185573547
T17000logg3.2,27550.17711662184,27056.58928499431,26571.667053621513,26146.735557904794,25760.19654193081,25380.906104174028,25047.939795397742,24748.83534217313,24456.029791765675,24199.269275083494,23971.684427675304,23749.83654139765,23556.063947475268,23386.829113076903,23222.653552348213,23080.165039131833,22957.825324601064,22839.740594207542,22738.233517642828,22652.911030879877,22570.97012450406,22501.538444829348,22444.924309507227,22390.65375670612,22345.653913776434,22310.508447182878,22276.72030263858,22249.412569856744,22229.574459390173,22209.83112053214,22194.51980752315,22184.89565414266,22174.43842441767,22166.992758120556,22164.221272811337,22159.742648361287,22157.51023616733,22159.438328869503,22159.01347943455,22160.39947196881,22165.6329910316,22168.06259337884,22171.922218442738,22179.49017289362,22183.59294405721,22188.91884273354,22198.103546947408,22202.854961697878,22208.967523421252,22219.308270052625,22224.12515511946
T18000logg2.2,9000.549151438656,8332.303088979676,7694.218680352401,7149.780628308838,6662.289489051118,6200.934667655614,5810.0686598640195,5468.01018912743,5149.398539910268,4884.318576242958,4660.145325596329,4457.548887649593,4295.310334404677,4166.0448127675945,4056.114722694673,3975.8575949823025,3920.946555507045,3882.9429264553664,3866.221367533127,3868.1661055007667,3884.896202978022,3916.5788033266745,3961.376503312262,4019.224796850623,4087.140317937347,4163.62333006568,4251.255390499855,4345.003045682715,4443.436183730618,4550.872772217158,4661.412632958473,4773.623029009424,4893.137750344938,5013.727052308815,5133.899422725678,5260.176851087294,5386.357273401787,5510.858483345928,5640.776843062076,5769.973747983224,5896.673082595398,6028.236867089403,6158.571456406424,6285.764171560294,6417.230109225832,6547.152562270756,6673.501581492476,6803.7026640116255,6932.26992631502,7057.029618674312,7185.356483205552
T18000logg2.4,8625.188667219687,7911.367271241691,7222.399198689773,6628.332151831765,6092.466360806379,5577.343605105928,5133.868061695934,4740.339638094342,4365.1787006463355,4045.0005359137676,3767.2100288387783,3506.5854775320076,3288.2460132165834,3104.9004417080882,2937.3039366483645,2801.775026687988,2694.1754609909253,2600.681663998181,2531.106743441071,2483.083768970367,2447.5613934348285,2429.6308189351685,2427.840188262233,2437.114807519909,2458.9962470942924,2492.354922893415,2535.183498420162,2586.4135504697306,2645.124353380864,2711.46675277385,2783.0641695004497,2859.0830149850194,2941.401496791969,3026.814635753275,3114.5413694914982,3207.570449961149,3302.3664889207685,3398.074579398274,3498.528172615246,3599.8955371464785,3701.1425024980513,3806.7795910060677,3912.579061664012,4017.399128862494,4126.153994605874,4234.493658544401,4341.249354500762,4451.480067121544,4561.035400711295,4668.671400731335,4779.330941891955
T18000logg2.6,11313.132740387284,10565.62431974906,9839.265718017248,9208.721963614647,8636.89324426258,8082.351538633115,7600.525745044849,7169.4003909388875,6753.249679908661,6393.15642145803,6076.323110826851,5773.348984120351,5513.813035198842,5290.360128070089,5079.601065352388,4902.230659206424,4754.164961463837,4617.477731850072,4506.167191104941,4418.019373467969,4339.924244846735,4280.933930967698,4239.878907845581,4207.621711263591,4189.50409607524,4184.7289124598365,4187.399789749561,4199.947750760698,4221.92214193261,4249.753100347959,4284.2737628598115,4325.203170016054,4370.861834712978,4420.960659048062,4475.390597618411,4533.6536109748395,4594.933044085293,4659.124170782179,4726.647802450843,4796.224272057965,4867.625535980256,4942.109064356807,5017.798654429567,5094.427210538444,5173.760406210495,5253.635781919696,5333.855009142733,5416.275360621362,5498.947455978507,5581.668715659931,5666.014592981787
