,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T15000logg2.0,"{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}"
T15000logg2.2,"{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}","{'Hd': 756, 'HeII_4199.83': 711, 'HeII_5411.53': 567, 'HeI_4387.93': 474, 'HeI_4471.50': 1149, 'HeI_4713.17': 896, 'HeI_4921.93': 852, 'HeI_5015.68': 1245, 'HeI_5047.74': 709, 'Hf': 780, 'Hg': 766, 'Hn': 804, 'SiIV4089': 518, 'SiIV4116': 416, 'SiIV4212': 279}"
