,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,14.09754743192309,10.661004233425686,8.445005288751542,6.951051370400561,5.926144754967836,5.2693512706250285,4.869579426329179,4.646817093351472,4.5458451834936655
T15000logg2.2,18.527663199813247,14.482398362529278,11.791540188205344,9.913273540607657,8.560551490777744,7.628276998501678,6.993186273274832,6.565884437005184,6.291654563379464
T15000logg2.4,18.225411003940593,14.737689624874221,12.398420933217562,10.7450630057749,9.5335028386599,8.679618404458417,8.08017433499679,7.659593562642073,7.373553179401558
T15000logg2.6,16.345782494319952,13.548622305416275,11.692624423832983,10.382762158350305,9.423542730513276,8.751706759055855,8.28506798215735,7.962467298098246,7.747466991001832
T15000logg2.8,17.67388347537504,15.010531276162594,13.236799893569971,11.977468862927273,11.046649018483004,10.385616669592288,9.916954302441086,9.582874362423707,9.350259963525199
T15000logg3.0,17.434849219980357,15.325641793105813,13.908299906381513,12.892137937565721,12.133764161988177,11.59001359114027,11.200209422331705,10.918310870356091,10.718356442443714
T16000logg2.0,14.399976411694862,10.759685351672786,8.467308097086919,6.965991178627626,5.964859490443617,5.3422016135877355,4.9810317981179795,4.7978499533478045,4.733003209969918
T16000logg2.2,16.320203439147235,12.359743870953778,9.81495423560413,8.099264431449159,6.911442460482966,6.136059263277893,5.64508704597883,5.347287943206032,5.185270382387546
T16000logg2.4,17.753915731050494,13.834033367950548,11.280752445083,9.526345982166308,8.28070512834197,7.44109190614585,6.882805518513068,6.516157203417246,6.288758242655694
T16000logg2.6,18.7074565784349,15.01815966004168,12.586864555677122,10.894618168934777,9.673685435010235,8.834101942540707,8.26223020902718,7.874305963762602,7.621753572711543
T16000logg2.8,18.955044595528307,15.700181696820778,13.529624906391282,12.00295223963352,10.889243715613302,10.110947906412864,9.567214744929808,9.184300520853443,8.921478015568143
T16000logg3.0,19.07793241667497,16.25053294761429,14.348446068769984,13.000156120220193,12.00985522401823,11.311969227446689,10.81909067818075,10.467064838854093,10.220732802939034
T16000logg3.2,20.918986736242907,18.110892226878416,16.218405967478184,14.872649135017696,13.877434189531817,13.16944169488188,12.662581033864344,12.293329424615381,12.02824055688093
T17000logg2.2,18.696025384665585,13.944889114768781,10.985274412887971,9.048167919395517,7.731822208499278,6.87021762368628,6.31905858307362,5.979502203344375,5.790304140201936
T17000logg2.4,18.868244111928437,14.43691281410084,11.596310459552306,9.677238837138622,8.336828755803467,7.447989025083774,6.870348132617472,6.502571952668599,6.2845855623321665
