,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T17000logg3.2,6.991914018033024,5.41005875082581,4.549103841753139,4.115677345564321,3.930243144854599,3.8907429513232112,3.9248528974455934,3.9968907808939798,4.086834609199307
T18000logg2.2,6.136762369471992,4.390055283849353,3.55430163582446,3.1794886743417954,3.0479401331260974,3.055043372406742,3.131362255285376,3.2410817964121255,3.3634591670972753
T18000logg2.4,6.373169995892174,4.543200364458016,3.683133296604211,3.2988679522827606,3.1598303745117025,3.16251509587363,3.2332113234177986,3.3333138899714183,3.443208117615781
T18000logg2.6,8.039428118761656,5.807033363795709,4.631632124433394,4.026502228851549,3.733259731099038,3.628965487179394,3.6215477023841487,3.6649592273572593,3.7357105584576753
T18000logg2.8,7.569913912897229,5.532609593175545,4.4815210799689655,3.956568396611806,3.7183528699421062,3.652299332700834,3.6717712325248426,3.7328021879432343,3.8136070476813813
T18000logg3.0,6.936662247837067,5.206629082142131,4.308624262668688,3.8692390190749077,3.6830568516252487,3.6453599104730174,3.6818622919221067,3.7560424835063535,3.8477772498244565
T18000logg3.2,6.868623144624332,5.264191939454248,4.412356451246933,3.992175718636764,3.815970652944178,3.782312858209782,3.820112521721018,3.894840075359558,3.9867027216084874
T18000logg3.4,6.911818739518393,5.3744512472767,4.543267510444118,4.128627953664624,3.953544718015029,3.9187317478437893,3.954924356498775,4.028455826718187,4.119541174746188
T19000logg2.4,6.305980006441404,4.48226981946311,3.602019400225339,3.1992821164588334,3.044931320658074,3.033387842173619,3.0935204194630073,3.1900018471679994,3.302221991405367
T19000logg2.6,6.865976994741431,4.9252863942031935,3.992676888531657,3.5584863816684904,3.3788582710082036,3.3485624190548804,3.392287378601847,3.4716177814515996,3.567050311766797
T19000logg2.8,6.727385259615117,4.90968870988883,4.025379677941061,3.612821705642391,3.444998562926665,3.42009565075676,3.465773056782204,3.54567718518872,3.6406022075337403
T19000logg3.0,6.934398836748302,5.154061368171319,4.263450735735501,3.838162397069057,3.660245839166507,3.6274943409313534,3.666664195872974,3.7412319914139607,3.8319558608612327
T19000logg3.2,6.863417404093847,5.193332956034003,4.338396398442741,3.925101367383923,3.752086070852313,3.7198371422385597,3.7576791832323075,3.830819334901634,3.9201840318302588
T19000logg3.4,6.780142404972838,5.234854047270939,4.420303081821459,4.0218467853670985,3.8571584644166848,3.8292756137557897,3.8696996521721285,3.9451656465504907,4.0367524132257415
T19000logg3.6,8.131136768295114,6.344353667963503,5.3448087615018816,4.8092256864594125,4.541353336893503,4.438101282841665,4.420825020676626,4.450571537342172,4.506605771487119
