,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,8.571514017706207,5.936190650321421,4.480416293651485,3.790590310408786,3.5907546977923106,3.6991398868978145,3.983104217303288,4.358895346695847,4.763739355288292
T15000logg2.2,10.714323568921625,7.770364744782741,6.052762798729065,5.146097368220957,4.759191234078827,4.710160330377439,4.857966908509537,5.11590462950684,5.423170762944304
T15000logg2.4,11.029114142445387,8.447272550721426,6.94828413816911,6.170226778874334,5.852897035533429,5.830382538939174,5.978128706554793,6.219160754822927,6.500020423500594
T15000logg2.6,10.200766004927187,8.060868988723644,6.858834876501345,6.272916972385298,6.078916097841995,6.131341951246779,6.324178563962013,6.590400524710807,6.8825695740292145
T15000logg2.8,11.325588094975295,9.235518950710759,8.058205641804836,7.48269767511582,7.289185585663409,7.334483672869038,7.51455443679855,7.76383659277527,8.036570830359313
T15000logg3.0,11.105990794675858,9.454197810061716,8.54728930465363,8.138401125170796,8.04787113042894,8.151999234780757,8.364222352461613,8.629510493383508,8.908046189126212
T16000logg2.0,8.729960760089734,6.096374671083296,4.690001581202015,4.058627561243449,3.9153667131514203,4.0722650024438725,4.3958496321836025,4.803780846462314,5.232538130557003
T16000logg2.2,9.157810071464393,6.349270591038179,4.78651061454293,4.018272961149355,3.7533188539037816,3.8100089155515873,4.049809867472898,4.387192966850842,4.7596978612423815
T16000logg2.4,9.90280644594569,7.143869656035411,5.5860585273348375,4.799100328281952,4.498986229903162,4.511876307378735,4.7036460943992005,4.991792633988651,5.31799679486979
T16000logg2.6,10.704985024135263,8.080808862904597,6.588197889586892,5.829467699893256,5.533566658894088,5.53400831532091,5.703070982599714,5.962232112130691,6.257201219225272
T16000logg2.8,10.956531596397202,8.636633866721361,7.325593469600689,6.6758758818074,6.444050124883157,6.475977196252837,6.655961388280083,6.913172622785173,7.198259998355634
