,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T18000logg2.4,16415.895950885035,15476.796631376008,14648.971416745244,13959.74899507388,13239.982180865898,12600.103170861148,12057.820997380033,11493.918021412619,10988.287187473172,10553.497459593007,10104.126982481564,9699.798419071974,9348.985672597053,8989.835745919145,8667.073971762005,8385.948022774835,8101.890219601415,7848.01485856595,7626.95120027132,7406.895319318082,7211.671277216355,7042.085530346466,6875.594027842724,6729.036026113955,6602.360710728713,6479.632757025447,6372.7530609796495,6281.397040583987,6194.195036315209,6119.407266339705,6056.567568305775,5997.337647904747,5947.37428866073,5906.47781846838,5868.389009903608,5837.334412781166,5813.141858015871,5791.463708072861,5775.382222971079,5764.942474519292,5757.056665533379,5753.740516545341,5755.515676798022,5759.742106792725,5767.501319028344,5779.863885455727,5793.99832432122,5810.470614325064,5830.865754237942,5852.058587904587,5874.550589010124
T18000logg2.6,22309.46099264449,21240.391897228546,20286.76642199554,19485.40705166926,18639.96837282278,17880.956267753525,17233.025834663087,16553.738594266786,15939.46540250308,15407.749264237658,14853.662921627378,14350.531531406077,13910.61482107205,13455.78496001591,13042.491375589618,12678.907124922061,12306.876475663572,11969.713884259185,11672.307428169728,11371.607619542918,11100.28220396051,10860.716894347725,10621.03968005104,10405.57151772052,10215.18372236714,10026.235379526299,9856.997355682248,9707.571583258057,9560.289859123022,9428.88082973537,9313.094106601962,9199.32148830595,9098.071162352751,9008.746760030372,8921.079239367118,8843.615815467321,8774.901940073896,8708.065748061867,8649.910271877718,8598.46343873838,8549.330210095195,8507.702917250488,8471.707592450663,8438.17978168679,8410.898349825091,8388.434738855429,8367.922288422105,8352.27507068186,8340.654284445618,8330.160036305362,8323.327429795192
T18000logg2.8,22896.61841510125,21908.30479464414,21027.843276220443,20289.460456037155,19510.502847462158,18811.59660798583,18215.96009179432,17591.157153409065,17026.336788822497,16538.269805000094,16029.437359996697,15567.619930387755,15164.64870581864,14747.903501880643,14369.451721931755,14037.297893957786,13697.348864499301,13389.517647547626,13118.695355414251,12844.760215632423,12597.758255326882,12380.185301414256,12162.242602934,11966.341083702508,11793.557120465275,11621.752115692863,11467.81082875799,11332.077367604223,11197.984162124816,11078.216401280295,10972.742255760766,10868.821388798255,10776.191333463019,10694.444481296308,10614.019439464057,10542.906713313852,10479.652101290372,10418.084738980882,10364.632385588773,10316.938419578433,10271.525186840934,10233.257815386638,10199.561799678057,10168.35428859009,10143.14377519904,10121.60351633939,10102.031152110121,10087.158677210344,10075.134475496761,10064.238286392756,10056.907868708875
T18000logg3.0,23707.33420699898,22840.34310711067,22066.29669068985,21416.789660176386,20729.56755286698,20111.557918500595,19584.48942140919,19029.816470438458,18527.06298348933,18092.213209521662,17637.194954919203,17222.972261508785,16861.069745970013,16485.120983598572,16142.408916922397,15840.989428307415,15530.68368111284,15248.287962095395,14999.044376635047,14745.123052801915,14514.720401941679,14310.887660930746,14105.043575129273,13918.602981385424,13753.286088274588,13587.429991410989,13437.47467549444,13304.310731163108,13171.421508489995,13051.430880681477,12944.72440232537,12838.430414638544,12742.471548775713,12656.742388307379,12571.424767584294,12494.802534506687,12425.639493663915,12357.394711926227,12296.970631313183,12241.810942216218,12188.360909022646,12142.035091696956,12099.568161437312,12059.241240959427,12025.127226774177,11993.876802687828,11964.531338333856,11940.322033765582,11918.141576304477,11897.277064981088,11880.560211741878
T18000logg3.2,26056.02075273695,25252.95068194533,24533.509477975887,23928.00225387303,23285.518851184806,22706.33525411298,22211.398703532486,21689.681206452566,21216.139793742914,20806.069006764483,20376.58277713534,19985.207897250784,19642.928612578307,19287.087276964437,18962.253829902613,18676.14508089945,18381.214209694415,18112.182105810716,17874.2107997883,17631.191709504044,17409.89695932964,17213.53099126824,17014.447901323074,16833.26024780145,16671.96895858484,16509.233316169055,16361.200442040843,16229.059321348934,16096.207521317814,15975.34785105756,15867.103336922855,15758.326883529178,15659.312139585894,15569.926643575449,15480.142525610896,15398.744521196979,15324.16465996518,15249.801048376698,15183.122082384412,15121.028295470403,15060.029760351048,15006.174680925991,14955.458285156117,14906.382680647554,14863.711208364046,14823.173304504211,14784.220742585629,14750.774508595137,14718.641639653752,14687.683603320937,14661.375571201605
T18000logg3.4,28413.568288004302,27647.76671378165,26960.001139270527,26379.545913621758,25762.618096503084,25205.41709548372,24728.21167060205,24224.81965255801,23767.396131031135,23370.64508451806,22955.114156421518,22576.201018445725,22244.376940371443,21899.48398105446,21584.42897895035,21306.547676819948,21020.117300308153,20758.591689301174,20526.911391990885,20290.264311525567,20074.489967147416,19882.72747387869,19688.206978432445,19510.90166163646,19352.7821650801,19193.1169897649,19047.596765795595,18917.435482240056,18786.415492270902,18666.9513545638,18559.687206001698,18451.74140812772,18353.3166045273,18264.007462915575,18174.22956261091,18092.77256727408,18017.414896360657,17942.28014368794,17874.83474922207,17811.16971671331,17748.604176729466,17693.201379092654,17640.162906157308,17588.734913475524,17543.768469859155,17500.203561107508,17458.19110981827,17421.791327809056,17386.00348235474,17351.367686262387,17321.539553686667
T19000logg2.4,16528.38117530817,15596.722829367125,14774.494371306786,14087.373023455024,13369.956185217574,12731.379570479148,12187.90356688858,11622.901465981506,11115.467390681764,10676.85982598996,10223.477273852646,9814.67899073975,9457.82132880034,9092.300429107761,8762.946602874646,8473.983044785511,8181.594385392861,7919.347110082556,7689.047313901148,7459.40192933066,7254.994149542129,7075.901776301712,6900.057144278763,6744.939208932518,6609.781112360495,6479.05546792642,6365.0641875329575,6266.8217127409125,6173.357821235604,6093.067301191494,6025.190644263437,5961.422291679387,5907.550330792279,5863.084545449297,5821.800334804543,5787.938960013374,5761.3214382739925,5737.400561181478,5719.275606487735,5707.1544377265,5697.607679829484,5692.707753067704,5693.2618287094265,5696.226183898548,5702.786096089504,5714.315141384748,5727.5979918180055,5743.313046089266,5763.291725963699,5784.131733988458,5806.391909387006
T19000logg2.6,18427.599567209472,17467.291094837023,16620.710023743522,15913.635920486347,15176.043759668753,14519.556857377951,13960.521775681498,13378.86021570697,12855.729824895077,12402.71186924415,11933.40772499466,11509.209021586597,11137.846702621066,10756.35525227527,10411.57315262357,10108.013861229307,9799.875490285918,9522.537242316268,9277.876321207083,9032.884859513964,8813.67988442716,8620.227618048482,8428.883011993501,8258.60308089636,8108.411189900211,7961.443582653972,7831.486736275337,7717.380726308981,7606.93373850116,7510.054482234146,7425.676070893214,7344.577062417926,7274.090382801218,7212.912723100305,7154.596669655747,7104.799689068142,7061.903757411124,7021.890735156383,6988.943458456047,6961.607116324637,6937.256447825221,6918.789216382602,6905.32802879008,6894.654669319555,6888.664490631746,6887.123887020691,6887.604596024516,6891.4723297563805,6899.119326854587,6907.802909047354,6918.724640811152
T19000logg2.8,19745.853107570554,18837.603103868558,18034.276601866084,17363.72731656612,16660.756185635193,16033.193939120461,15499.40156078667,14941.145347229056,14437.486872322119,14001.950730677772,13548.223772577976,13136.653332701057,12776.852932143707,12404.855240968238,12067.174832515337,11770.169928825799,11466.417610085578,11191.584827754115,10949.305799646798,10704.649121553068,10484.342656259338,10289.951635514559,10095.787945200374,9921.640734065353,9767.913717749225,9615.75081237129,9479.904136791356,9360.242952032908,9242.770800227127,9138.431706376958,9046.895620622545,8957.39449012431,8878.277829636887,8808.93216062736,8741.374104430799,8682.404512915318,8630.552239320292,8580.802997546187,8538.503211064593,8501.589796397517,8467.255905656662,8439.398497155604,8416.007829929009,8395.277185040146,8379.90008626775,8368.280010832366,8358.760224567051,8353.352980582787,8350.9898301893,8349.88639636501,8351.817674337513
T19000logg3.0,22256.107085164207,21375.920219689786,20594.42640381928,19939.91066522571,19251.718235915196,18635.48210960795,18110.039318136573,17559.4720992929,17061.709428439306,16630.53397627737,16180.777545508368,15772.068328461522,15414.175879496937,15043.60829203977,14706.474552857848,14409.297241507024,14104.687972902411,13828.254304151305,13583.849316937592,13336.293964828325,13112.522571767522,12914.320321142177,12715.572267766725,12536.446485444672,12377.48722370883,12219.353897305316,12077.253171460654,11951.134425678623,11826.501224441665,11714.837993519202,11615.759979946308,11518.119910582227,11430.940534700587,11353.148836455537,11276.755444158065,11209.25088525388,11148.290390847686,11089.235189130259,11038.077850777318,10991.564048754935,10947.54929459812,10910.528201529489,10877.121786884432,10846.347788154213,10821.466898207198,10799.436135278469,10779.508001613325,10764.245261842114,10751.129268656643,10739.292832748668,10731.055131440808
T19000logg3.2,24495.012366498806,23667.208787736807,22929.79997582287,22310.430019302286,21657.326804990415,21071.07883172067,20570.216811975217,20044.534463783937,19568.59951549405,19155.862741435914,18724.97324738073,18333.038848187563,17989.537403704027,17633.585002245367,17309.355883136097,17023.20118196199,16729.465170841297,16462.387419254446,16225.821825169178,15985.652656104308,15767.946131488192,15574.62796678385,15380.140980799408,15204.196463984834,15047.51340011223,14890.980671491396,14749.617778491784,14623.559449796745,14498.293712491937,14385.368171057613,14284.448546007596,14184.363725083747,14094.453172407333,14013.206393008419,13932.979702021119,13861.615130742011,13795.92570087181,13731.918235386338,13675.914682670076,13623.637939363482,13573.69032284598,13530.921034094199,13490.81518745103,13453.203914181928,13421.747033264028,13392.192821122344,13364.67458966299,13342.182918738998,13320.91214945723,13300.933117572618,13284.972454348133
