,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T15000logg2.0,1138.0344217763188,1033.7873256751634,937.929378116336,857.87271156852,784.6426979813042,717.9111331664552,658.2242604778581,602.2268709040831,552.8206265821972,509.596849567547,470.19506249070855,436.42412513556434,406.55286917869927,380.402692127532,357.6122484066834,337.13841430690366,319.23186254556896,303.4000665340712,288.90368200070384,276.15073702064717,264.6035623382643,254.2100485422561,244.90530042561844,236.36936825373527,228.7201601082314,221.80374794573493,215.39372375083113
T15000logg2.2,1591.9447427579014,1462.82064397324,1341.1624311855783,1237.4746956853412,1141.364314047296,1052.7474244455848,972.6905334078302,896.7407674750924,828.664040185893,768.2452594359014,712.4966070257357,664.0676884934188,620.7780770056528,582.490814804148,548.6894531259601,518.02713994863,490.89595704578045,466.60767075285986,444.16241824798834,424.1728047516347,405.8932573839229,389.2690075030286,374.2191588941584,360.3002679901511,347.68292198089125,336.1465251579987,325.37661154126926
T15000logg2.4,1505.9502594147118,1393.4210699511477,1286.674315093971,1194.9994794854476,1109.5233793798768,1030.216379832812,958.2560443501711,889.8149627610487,828.2148894836314,773.3320308182534,722.517114626884,678.1032784532954,638.244602406494,602.8454428126828,571.4419476802052,542.8371915473869,517.411136715516,494.54600848502446,473.32528530399236,454.3358405573469,436.9043284728122,420.96749042316424,406.4765504781347,393.0300527890043,380.76675544831954,369.5060981702802,358.96120076394914
T15000logg2.6,1251.2876371082298,1160.890456515645,1075.674206665253,1002.691920473042,934.7143206356535,871.5810991323657,814.3081892464179,759.9675746736394,711.1419049114658,667.7317693597277,627.60466903504,592.5392604390445,561.0635689306091,533.0876848936033,508.24852053537387,485.5970481411062,465.42076674495587,447.24940150155186,430.35531690725264,415.1966798391145,401.2654532256785,388.49136226765967,376.84618978598365,366.03024399072984,356.1282622845672,347.01276269738383,338.46984622115696
T15000logg2.8,1289.408207925457,1202.4236279034137,1120.0178543715745,1049.0712509678558,982.6273972872714,920.5983999617525,864.1324323104897,810.4183723501861,762.017824950925,718.8724859778631,678.8908193169057,643.7999924161587,612.2238849345327,584.0655757022427,558.9972905537988,536.0590442863758,515.5533769005986,497.0392748608565,479.7668115820457,464.2162443471662,449.8906288414062,436.7047185037665,424.6450845680122,413.41742404300777,403.0941446557952,393.5598696589589,384.60313533318225
T15000logg3.0,1160.4100607619023,1091.2063686166348,1025.096823168147,967.6618000974667,913.4777824207044,862.5566413655723,815.9775598075125,771.5205468404762,731.2909184899034,695.2768535175645,661.7491496944981,632.2170513307932,605.5150233076114,581.6116486485658,560.2419616296497,540.6115975973315,522.9960379327676,507.0269065283792,492.07333777202416,478.5577410463082,466.06423406384283,454.51230400433724,443.9056691135665,433.99841453074515,424.84156607698895,416.35126196054665,408.3495103083005
T16000logg2.0,1075.7168187435766,970.3776972942372,874.3591104461578,794.8632879018446,722.7086911080497,657.4982762212675,599.5410478600824,545.453857858307,498.1186609551935,456.98151456360466,419.6967194500672,387.9813034695647,360.0909748965817,335.85132900942864,314.8891155790332,296.20141411919803,280.0247533300748,265.8474775817837,252.9688162076284,241.76374518932107,231.68686185972612,222.6949192303496,214.72530203574215,207.4525384080746,200.9999088153319,195.22481730740307,189.8967528202986
T16000logg2.2,1343.6715764966068,1224.0696506304587,1113.4366629978938,1020.3633951376031,935.1650728496606,857.0959516759862,787.1254366835154,721.3531810700359,662.9066145113508,611.5538616396234,564.6408430891554,524.1415999855647,488.2944409656869,456.7141043887616,429.0338295058345,404.1420065532855,382.23820937266754,362.7428930311794,344.86769222641607,329.03854848484553,314.6693880640634,301.63205182868774,289.923741850189,279.15530557520987,269.4415412946468,260.6210130391871,252.4273171509343
T16000logg2.4,1485.1545338629885,1361.8920197605273,1246.7536437067317,1149.0514338256296,1059.042040285892,976.026866208953,901.2732076491578,830.7035936601437,767.5621801083762,711.762685126087,660.5117593418328,615.9658619534309,576.3340680274342,541.2198601922041,510.2605779808702,482.2709693825622,457.47823330777845,435.2773401745976,414.817268229665,396.57026565202506,379.9245993089334,364.73546822838307,351.00461772191557,338.3267567304388,326.81528703023037,316.2947236467074,306.4885209716587
T16000logg2.6,1542.2516449121633,1423.2296464827643,1311.1462089724716,1215.3074388219713,1126.443849569046,1043.9662731412186,969.3672287329764,898.6954224309319,835.1535424441316,778.7619561369926,726.7557289133075,681.2876733327738,640.6797412512977,604.5392128399973,572.5321983898283,543.4758426032407,517.6070415718842,494.35712574620175,472.83832503437117,453.5501582154399,435.8933315169922,419.7081336120907,405.0068168770028,391.38980557509143,378.9629251196814,367.55243550423825,356.88457461746174
T16000logg2.8,1502.1334059696192,1396.472237903282,1295.973705728193,1209.4869803083839,1128.4672272438777,1053.1014878489734,984.4878713894462,919.079129098555,860.1664336951684,807.5851917200893,758.8228700616124,716.0828672367619,677.6038178715336,643.404442951418,612.926820387914,585.0817252904068,560.2701094321907,537.8383071948612,516.9768627873547,498.23655518571104,480.939245646341,465.1155044802759,450.6515532412991,437.16945861626664,424.8492754174533,413.4762530595779,402.7902931069754
T16000logg3.0,1428.675963952963,1335.8939156046279,1247.226058714249,1170.2467357103765,1097.929724710051,1029.9881602448568,968.0079430373579,908.9237779197987,855.3936589594147,807.5446285584517,763.0913996615212,723.8892557699191,688.626655399254,657.0151731724994,628.8164133136543,603.0394864393471,579.9213946981133,559.0038798113438,539.5152096029108,521.9202882789291,505.7165730749514,490.75428540578673,477.06684348689583,464.31696733110584,452.58454568188284,441.7356954343888,431.53704839533293
T16000logg3.2,1519.1229547591138,1424.814341406047,1334.4333603847438,1255.68780685201,1181.435660562908,1111.4399640720806,1047.4184051158843,986.2668664084478,930.7849010372817,881.1185931250325,834.8801109386039,794.054138512785,757.262094219328,724.2222183412141,694.6906393091464,667.6564757571765,643.3708039781321,621.3426713518954,600.8005683685467,582.2230076508396,565.0833855436548,549.2408355020859,534.7208208611629,521.1723717272331,508.6914048657913,497.1263655427754,486.23580171686217
T17000logg2.2,1416.3773329948508,1290.0593000036283,1172.906475107775,1074.3836998284055,983.910286315985,901.1939399811375,826.9208762230288,756.8276418138352,694.6261440041682,639.9286697783313,589.8673458231568,546.7983778961185,508.60407161242375,475.03403155596123,445.63441778618056,419.1414937747211,395.8799905876113,375.17391024566115,356.16573447844127,339.3758236904395,324.09607988658826,310.2823720365616,297.87399619778995,286.4338480304154,276.1393461121813,266.7925230930553,258.08664742205247
T17000logg2.4,1545.6699191997322,1413.1285180636326,1289.7837218112088,1185.2317908545026,1089.4029325712402,1001.0515403958684,921.6786084560655,846.9365597549127,780.0663777140497,721.0727580601371,667.0440041768718,620.1218388535328,578.5519522668168,541.6609519520939,509.21317518567884,479.9893162518008,454.1321336856619,430.9814563606433,409.7311490978052,390.8104582808682,373.60975626442973,357.8507169970264,343.6835627016314,330.62259076139895,318.7673102387646,307.96662026511854,297.9113388082912
T17000logg2.6,1666.6861124576633,1533.879549239605,1408.9053384630488,1302.2547739299212,1203.4936268096978,1112.266102560726,1029.7858758369696,951.5964276195983,881.4412235391675,819.1781395024715,761.7623728702825,711.7061251518397,666.976126379047,627.3484954114009,592.216657826751,560.3610935857422,532.1161565118955,506.6942012959815,483.2065506361271,462.2259988740935,442.9693829275316,425.4120704105589,409.4818709936482,394.7042583502405,381.27428184289766,368.9623247939542,357.438662003194
T17000logg2.8,1705.6718798038428,1579.4331790611113,1459.6955950729869,1356.722594998475,1260.7420528760247,1171.5249246993728,1090.4993896755207,1013.4035517413171,943.9176997816954,881.9984807364923,824.6678337443703,774.4495492053646,729.4100592815207,689.3412230474679,653.6940547585283,621.2477175213002,592.3594722859171,566.2649163697616,542.0729467499449,520.3734714156627,500.39367761492866,482.1090412746749,465.4527541142955,449.95665819399204,435.8169173679825,422.80305058178504,410.5884043511028
T17000logg3.0,1702.7182699012747,1584.8864611580987,1472.4459271306544,1374.9088245862638,1283.7779188318111,1198.2341131564788,1120.3888093101039,1046.3041540107442,979.1129277033406,919.111219851807,863.4725058617529,814.4351577698885,770.5006467105646,731.0473384457258,695.9189205610395,663.9431388975445,635.2954776398127,609.3727285842251,585.3326894763111,563.6562089550101,543.766841259681,525.3507886073972,508.58991377164097,493.0086567828232,478.69801487420426,465.50345307724155,453.1219078735798
T17000logg3.2,1687.0102581512863,1579.3104954888868,1475.7794178032925,1385.2795424915037,1300.1712464675181,1219.8169910605227,1146.3740177417067,1076.2493405516568,1012.429804518329,955.2369292807203,902.0070078106461,854.9160549030554,812.5826185569254,774.4288553564716,740.3785359774561,709.279625849569,681.3387532216418,655.9749920214608,632.3980903757387,611.0853423246065,591.4718802028475,573.2701091245125,556.6603906158941,541.1803499028675,526.9258544068005,513.7479917690553,501.3527737864497
T18000logg2.2,1352.7916227681262,1229.1409821431128,1114.6205924632798,1018.2717090298994,930.1198967967454,849.2933577735666,776.8163950589275,708.5192272000389,647.9135731539183,594.7657322410852,546.313578755119,504.76328656743493,468.16270997578346,435.89958595698323,407.8916482604759,382.82190911521656,360.8808116001431,341.5112205647779,323.85392366218264,308.34069650699286,294.3951380299824,281.71341109532494,270.45585353720503,260.1505949734246,250.89202863741647,242.55321802825202,234.82618039546583
T18000logg2.4,1355.2245420774082,1234.4227910538298,1122.82360107297,1028.790302935664,942.9859498924294,864.2154204519055,793.6850088428508,727.4965935524486,668.5756612066381,616.8175001219907,569.5792447799229,528.747644972227,492.68751170969017,460.7840240283502,432.864793017061,407.78846391427277,385.6913726765245,365.9917791388196,347.9615311745649,331.9809304688361,317.5009380006715,304.2743546951638,292.4347879894255,281.54461619234706,271.6947811323594,262.7572565124677,254.45356131726837
T18000logg2.6,1843.8677206635855,1698.494085706546,1560.7032328350867,1442.3470069356074,1332.518853505839,1230.6575258188016,1138.4169640079672,1050.769874707151,971.7990531070601,901.4933610093017,836.5303595376425,779.8618351211826,729.2636392999353,684.248731931506,644.4548922176372,608.3940689051472,576.4112612481362,547.6504535304547,521.1246387819473,497.4602782656527,475.7941704029992,455.97275683004295,438.0617507748052,421.4568633666254,406.35928324903267,392.5517170795586,379.6286906221056
