,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T16000logg3.0,35914.100546793816,35061.7343506915,34275.37478596687,33599.42803902846,32861.20252050505,32177.600256761947,31582.702190308173,30939.39651932188,30341.42730217605,29815.487977944256,29251.501605171423,28725.94819385441,28259.785524962463,27764.028172306866,27301.64513782525,26888.899651114018,26453.734159267737,26048.135355020444,25684.43999808577,25304.468867739968,24951.000453223613,24633.080177192354,24303.970339672444,23998.66782299864,23723.572229664846,23441.323597460876,23180.33815650975,22944.940761956845,22705.23397941631,22484.189371329187,22284.66773957655,22082.62037617083,21896.71425089788,21728.900051079494,21559.604222069454,21404.10611769626,21263.89275531751,21122.71241978336,20993.261926704712,20876.761689105253,20759.511197189786,20652.151092362674,20555.899589450168,20458.90885575243,20370.282985017828,20291.231194569697,20211.413485698668,20138.864959884515,20074.34402115893,20009.17217450988,19950.501807752767
T17000logg2.2,22581.260400990945,21207.590979504675,19965.469296008112,18910.47818118821,17782.211250749682,16760.263685178386,15883.089839789136,14957.494003255813,14118.49448298238,13392.58497762759,12635.887161966817,11950.452698617326,11354.025655180489,10739.514857005126,10184.023659617933,9698.912066247289,9205.034545564353,8760.462188072659,8371.932693957084,7981.899738689451,7633.504015154432,7330.042240572953,7030.687164906934,6766.620960617001,6538.619009559445,6318.739975573322,6128.537169057843,5966.993702358032,5815.8091397343605,5689.006712287903,5584.539348347145,5491.301997001673,5417.819283952511,5361.447876739884,5316.381759609383,5287.036131270513,5270.517534901093,5264.7789796605775,5271.431342999127,5287.382681437438,5313.453712365749,5348.915209322831,5391.521355489226,5443.193172873601,5501.549784185901,5565.928363808299,5638.057654495496,5714.588886442356,5796.597817638443,5885.120136327233,5976.231064418914
T17000logg2.4,22749.53744531635,21399.731328451504,20172.420636585193,19125.367908017222,17997.145711139274,16967.572221929127,16078.298905142854,15130.909631821967,14264.113914618709,13508.134337261521,12711.187852274017,11981.44629362143,11340.415293061938,10671.664168327112,10059.817739546868,9519.663206862666,8962.22924555379,8453.607927635534,8003.407733014702,7544.368412821323,7127.603477275102,6758.706344458532,6387.639054212786,6053.264727155586,5758.148873842915,5465.860811315996,5205.20952361847,4976.5148165949995,4753.822480908793,4557.876076475306,4387.566831322346,4224.955663722602,4084.679164969279,3964.749125673732,3853.269958591888,3760.1815509893045,3683.0322194533364,3614.351322729784,3560.624492612585,3519.297719479547,3486.1152623994867,3464.8110349152853,3453.5090422089265,3449.6351517840094,3454.93068752622,3468.626391206089,3488.834292071195,3515.951779146,3550.3943213889556,3590.480155169517,3635.7584678971984
T17000logg2.6,25376.22378780048,24110.892529860477,22956.644105912335,21970.287290180906,20902.828433024773,19924.966223299598,19078.480479928072,18171.898067986276,17338.49703344971,16609.426920124457,15835.976831378606,15123.719753821932,14495.601331971991,13835.568753789243,13227.731475520532,12688.557836576327,12127.624202101591,11611.94731663455,11152.833506380792,10680.358004017891,10247.524617862273,9861.52717527036,9468.906895001714,9111.104430906766,8792.145706778696,8471.750303945993,8181.774006568154,7923.827851758118,7667.929290643253,7438.139454329173,7234.4565366977595,7034.872920764028,6857.424444199305,6701.111157165287,6549.994181640944,6417.414488027764,6301.809284362512,6191.767771312684,6097.072263128092,6016.0305012974695,5940.524208953083,5877.561402273493,5825.7944425395835,5779.2088287575025,5742.758114251603,5715.628644581967,5693.182160912227,5678.924990697859,5672.503651246832,5670.320343809367,5674.929289299931
T17000logg2.8,29434.994911578524,28279.253004150793,27222.17774920584,26317.667955680765,25335.723992040872,24433.793393292024,23652.01577120508,22811.837956273805,22037.118978457238,21358.28391043166,20635.177381144844,19966.860772004857,19376.273217797127,18752.708566661015,18176.023173601847,17663.156690758322,17126.649685520522,16630.98592516316,16188.242340750845,15729.68806005436,15307.112572861342,14928.649542551268,14540.730452593072,14184.602556265312,13865.323476293026,13541.559563754825,13245.767733013527,12980.633970464152,12714.45428537068,12472.47405092576,12255.773911829954,12040.13750719236,11845.173557623953,11670.983849586197,11499.047670528638,11344.58124593581,11207.091900981266,11072.389039236532,10952.300040018286,10846.15735711008,10742.947566451145,10651.872493077053,10572.378467960722,10495.700305968112,10429.11862117722,10372.100249810364,10317.730399993141,10271.888395115888,10233.821707209476,10198.317766821368,10170.315867966263
T17000logg3.0,33920.689569259855,32895.59693419214,31955.62997663981,31150.242603977847,30273.40001249824,29466.161865307957,28765.67999796653,28010.806688708995,27313.115046520234,26701.07134490934,26047.225885803553,25441.353477691977,24905.250748101847,24337.413187924652,23810.747183421892,23341.663543963623,22849.215622869255,22392.772098135094,21984.32618132988,21559.5700228391,21166.659128073945,20813.963285417838,20450.705415909335,20115.686792113407,19814.441341022604,19507.152429379126,19224.79325173052,18970.71131417836,18713.738748057895,18478.398130376747,18266.5703722317,18053.804691776248,17859.542945724836,17684.830722213745,17510.277915765248,17351.408502675702,17208.722555452096,17066.731061676393,16937.924571115218,16822.602356643354,16708.14709612304,16604.754511735846,16512.618563243424,16421.33481382766,16339.464322349979,16266.779335894777,16194.97192880297,16131.34830306965,16075.01732020403,16019.672571132065,15971.792166539923
T17000logg3.2,40344.98235478523,39425.43649582049,38580.397594136266,37855.08909717776,37063.962391441055,36334.308820268656,35700.27235995161,35015.77904079452,34382.03315938147,33825.35347113431,33229.436353236764,32676.207168353114,32185.9849645585,31665.49804017762,31181.715320784504,30750.109592111225,30295.72672884608,29873.50215896609,29494.91465172708,29099.886153847252,28733.3356704797,28403.46340130595,28062.32892175312,27746.4726234389,27461.53366120257,27169.411816006294,26899.613685619923,26655.845062184922,26407.735582358087,26178.986089073147,25972.07070788124,25762.546939052827,25569.562743420574,25394.957732336457,25218.70387892449,25056.485801026258,24909.66415074371,24761.69277127115,24625.554538994857,24502.374997370713,24378.245017924266,24264.150738449192,24160.837199735324,24056.685348057843,23961.286091328107,23874.456326886975,23787.024157206954,23707.538617505925,23634.374152200773,23561.008839265018,23495.279021953666
T18000logg2.2,23041.608014439364,21800.22519078222,20687.466166073988,19747.94826078175,18753.585769539048,17861.646510680577,17101.387855395078,16308.596620748338,15597.99995566486,14988.354695296635,14361.286139779044,13800.545410111512,13317.495625234778,12827.124721736669,12390.223564425058,12013.032486037293,11635.145954743894,11300.407589013796,11011.738290748483,10727.179929418862,10477.897270440486,10264.535522699902,10058.991358701938,9882.563716784643,9734.272226971727,9596.358720457467,9482.309771205448,9390.04901233377,9309.304105948422,9247.641394548125,9202.406989444198,9168.853200897798,9150.323612024802,9144.018701689358,9149.049914960291,9165.803241690415,9191.28138537889,9227.487627618391,9272.689596558386,9323.899567685343,9385.073398075287,9452.517114885386,9524.902437851923,9605.91498519328,9690.881719451565,9780.317166245723,9876.977835320968,9975.557269112667,10078.71047805361,10187.72587844261,10297.069545852859
T18000logg2.4,20654.30141813682,19356.000842558136,18182.710165305438,17183.93806220689,16115.764261650738,15146.725843013139,14311.31248776975,13428.194195833938,12625.294811893742,11926.52953635332,11196.1628001995,10532.14519223766,9950.380062080896,9349.15535813364,8803.439768393475,8323.10256386656,7832.394238578712,7388.4982172671735,6996.932669304036,6602.09085613297,6247.129144141887,5934.370880512943,5623.833980983882,5347.404808217149,5105.094674534013,4868.987004717067,4661.8624297361675,4482.07783446934,4310.8169023457895,4163.7014819162605,4038.1138484335547,3922.1302661661716,3826.0282484416725,3746.7792435679094,3677.4396764654875,3624.267928779308,3584.057002191748,3553.477723515299,3535.604297495345,3528.1303290639376,3529.4802797288494,3540.4556968296806,3560.2623583049594,3587.7526446060833,3622.2295193513446,3664.524367550483,3713.2656809847253,3766.8751964078638,3827.588125523527,3893.693850048048,3963.0712209573167
T18000logg2.6,23151.855276621816,21849.95003255293,20667.914126556323,19658.04471633205,18572.20001417214,17581.90898935518,16724.457634291335,15812.262562037089,14977.65128133556,14247.330976962481,13478.230692505811,12773.7291359791,12152.401249321652,11504.784437821427,10911.895493941656,10386.008598417597,9843.68426059117,9348.325521614892,8907.396381878754,8457.941494259629,8049.180754481447,7684.914006267304,7318.34355542275,6987.14497360289,6692.394437986014,6399.999644939804,6138.181616885314,5906.013829724689,5679.17806315219,5478.297107851476,5301.210207027979,5131.083602316564,4982.736847991894,4853.391884869815,4731.752634629696,4628.144843339543,4539.586945808785,4458.771470072405,4392.554031513702,4338.538372465951,4291.816675824471,4256.70775493622,4231.759135441363,4213.361724586816,4204.110312431154,4203.350371526085,4208.367431006262,4220.636210221958,4239.941240177336,4264.434070821746,4294.727318005972
