,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T19000logg2.6,324246.89623552543,288063.8792145648,256584.831222194,227074.34217577576,202086.74622316752,180197.6632503504,159832.43672192324,142449.55538983067,127315.82816678885,113487.8339885709,101749.89511720504,91716.77790693128,82835.13193888689,75485.6510704124,69457.19946710879,64409.61379247316,60452.90417646005,57463.09355647342,55232.641789702364,53758.27500053194,52955.6109518873,52701.24914640795,52973.06763804675,53689.171962260654,54786.309974235024,56251.40883232086,58010.326308825555
T19000logg2.8,365338.42816146166,330809.30168255436,300520.7112325316,271855.06850192783,247385.55932388836,225721.10836842732,205296.73836648933,187655.3332495446,172069.59345696686,157585.55528260444,145102.63386938066,134225.28724504603,124367.22218391205,116010.12834013074,108929.21734542164,102747.88033821715,97663.9555689795,93538.89929325768,90129.34792006531,87493.31537070902,85541.26694372145,84121.01541220275,83237.05909996055,82825.4936324747,82801.1044050752,83138.19263569258,83809.2458233553
T19000logg3.0,426261.058271509,393690.3423045034,364933.21283074573,337541.4511986558,314036.91908421705,293096.2916615433,273204.6127626819,255901.56437316875,240480.78767971916,226003.33529135882,213405.66989829094,202297.79684272755,192087.05511747947,183302.14498845214,175716.61006547726,168937.458529846,163214.10842512292,158402.107360209,154236.6214560524,150820.95883187652,148062.29117806692,145791.23661795811,144032.7331827966,142740.13280694548,141813.1429149718,141215.58370886266,140962.6563340765
T19000logg3.2,499547.7964895295,469647.1768626822,443100.5484743004,417691.4325704589,395809.30695483746,376240.32622430165,357571.4356899314,341269.5535504093,326671.1047542052,312886.7463103555,300828.6223099652,290123.4645224137,280199.10968384915,271588.4854488072,264069.1574229874,257252.89144670306,251414.36873736765,246404.31033465537,241954.73910393653,238197.7701515925,235037.48523814717,232300.69673480216,230023.41777531354,228175.7221590567,226649.99771769636,225398.63787940715,224474.60932906572
T19000logg3.4,568948.3145391904,541763.8054712203,517494.2045448411,494142.7541797341,473960.5356872755,455841.6854255529,438481.33931551187,423274.815618633,409601.79193480755,396629.3301232843,385243.01029865665,375084.3691705202,365607.8852218769,357345.66386873985,350076.54333235195,343423.43548665225,337678.82486964733,332687.6553848222,328184.6127183694,324325.7643831979,321008.0118829377,318055.9023627626,315525.7755495865,313385.3037793448,311522.4039032473,309898.64019074145,308575.15456340334
T20000logg2.4,313524.59346776083,280019.2163148387,251432.56639121554,225271.13028032292,203622.052796791,185210.583919002,168695.26975060484,155093.94273360967,143750.22804488373,133878.58451271127,125882.52016945498,119431.11449375542,114115.11716905325,110068.72021409521,107129.96310378674,105081.38742893883,103869.87048077949,103416.95482943734,103603.81923991776,104366.48537572076,105623.20939919176,107313.94326705369,109428.60183913956,111834.04024322706,114518.05854683438,117520.05873466688,120685.52691063193
T20000logg2.6,299841.1901108807,264916.57314058323,234849.7799828274,206964.11382456918,183514.72857752457,163175.90017385062,144495.20230051182,128710.25793513827,115163.00224242182,102989.52829655103,92776.1255133379,84187.83466922292,76737.10587071869,70674.42640349019,65835.77240860883,61934.4117098835,58996.05349447964,56936.92854545731,55583.622097768406,54910.37602910445,54838.6662373759,55273.42767547987,56193.822027289054,57505.00247132569,59162.55630742477,61171.581041842335,63432.61087110367
T20000logg2.8,326317.3551289172,292318.2104791541,262765.54962729494,235059.96875288873,211504.79078743243,190804.85084599283,171491.94994526077,154902.9230256686,140399.6742218098,127100.46838443555,115712.84651936662,105912.65131033867,97176.35646685273,89841.98697896268,83746.56197514191,78563.61161002923,74387.06641595128,71128.71013987796,68581.93258214682,66749.98191625843,65565.74746147706,64911.96139409139,64750.761785745366,65035.78090393475,65699.65414074982,66706.0670208402,68021.0589072597
T20000logg3.0,367299.5309154904,335614.01146069565,307866.5091224089,281644.7751026376,259222.69084762328,239357.5345226557,220628.1501016441,204401.8709990722,190051.20511333106,176712.53740047952,165169.4198249413,155091.5687155286,145947.02655889106,138147.6746285741,131514.72071938685,125704.65941712988,120880.26960308284,116934.65644413019,113644.29868835142,111052.89606707507,109092.04774498395,107630.98845001374,106637.89969756136,106093.52198439706,105917.77188449481,106049.60116844179,106506.52138257372
T20000logg3.2,428920.06849941774,399382.15757991956,373325.769471452,348541.7473199218,327255.05391416856,308299.6125192253,290318.92149434215,274662.66902615136,260722.62093606492,247661.37854452585,236285.03503990656,226265.51208687056,217075.08430040863,209159.45630431062,202332.59230776923,196244.84942787554,191099.70721604797,186778.5990300756,183048.5662371244,179982.69454760203,177510.4903187628,175492.75453991062,173904.96518037497,172747.17086377152,171930.0678458431,171375.8916876332,171142.39909578496
T20000logg3.4,496082.5195816036,468751.4676165463,444476.6661570895,421247.6294021149,401207.78041607497,383279.9980827854,366186.4560181846,351236.3175882524,337852.14942093275,325233.214427311,314182.8867677754,304383.10534648295,295318.67525414657,287450.14452048007,280590.8571400849,274392.48833212006,269084.38470794447,264542.4463900531,260531.26690765988,257142.35710535673,254308.60297713598,251887.05460124876,249853.91676868362,248230.15560694516,246919.24164636616,245828.55952085668,245050.08229032604
