,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T15000logg2.0,18.70546442365048,16.6054473533935,14.775571372713777,13.064959344687686,11.635106335328588,10.390498474893029,9.240626419505649,8.27514670659164,7.4404072522560085,6.68436368169044,6.05749273100967,5.529581110006144,5.071684860993092,4.708137440522378,4.420646489258268,4.1923204672731655,4.029568187327914,3.920428571536271,3.8551820491880826,3.831595961113925,3.8426010209621935,3.8834786580952962,3.9490589213781973,4.0357570156184,4.142281339645568,4.262763845447217,4.395975476793002
T15000logg2.2,18.580513124170814,16.58780978606567,14.83164885189526,13.16876272248824,11.757657368917682,10.50849913228932,9.333092391009435,8.32630568435401,7.437352810230773,6.613466115425594,5.912624596543926,5.3052041395200735,4.75948552628246,4.307159816827666,3.9296587646692576,3.6067086606783554,3.35148928021873,3.1515524914519513,2.9938166518808083,2.8817026365381384,2.8074762452935076,2.763142364277168,2.7479816751949997,2.757637546035114,2.7877987864244944,2.8363986021422685,2.9012694318672074
T15000logg2.4,20.359087709415853,18.516257347831022,16.88416145089285,15.327645027595347,13.997946329294512,12.811668987506339,11.683929771595364,10.708270992421914,9.83730895368061,9.019152477952934,8.313423343287404,7.692138327013953,7.122816468373796,6.640238484706661,6.226580529145625,5.8601400317963455,5.557861706367299,5.307673897021639,5.094755885753418,4.926311735732563,4.794687725661374,4.689938553596713,4.6147996528305475,4.564694005996192,4.53326757397858,4.521677641021887,4.527255398028431
T15000logg2.6,23.289956013051345,21.632543959092985,20.1573541142586,18.743596203848956,17.529474135651448,16.43965669205131,15.396702824583205,14.487875962982999,13.669928240344978,12.894667049070067,12.219389887236108,11.618190136211973,11.05992227078213,10.57952027112437,10.160249083368532,9.780493706630773,9.459011884635418,9.184348353230066,8.940993535286042,8.738751171814295,8.570174826819445,8.424115257762585,8.306117005481378,8.21143383724977,8.132247981474206,8.07252429558542,8.029196778201063
T15000logg2.8,28.206726762453467,26.648959555015615,25.25870460200264,23.922410610765212,22.77118547761751,21.73443469111784,20.737803871141868,19.865310450811744,19.07608047509693,18.32299912937179,17.66242640286489,17.06968174795518,16.513675591957004,16.029826341729567,15.602043621064354,15.208177300230487,14.868475167334216,14.571804185918056,14.301704208946417,14.07008000436684,13.869527880364858,13.687667506210007,13.53242639793156,13.39881349506929,13.27762380561587,13.175259252822459,13.088284517662062
T15000logg3.0,31.375172738890456,30.093306471449747,28.942649229302074,27.831145641886447,26.868439390732384,25.9968180929553,25.15486293904136,24.41396255525221,23.740304104511395,23.09433847259609,22.52474929301606,22.010836101134753,21.525876492342583,21.101082466738607,20.722711139958367,20.371156430966366,20.065005807531993,19.794604074266417,19.544899244679407,19.327705159938137,19.136380702601674,18.95912472440172,18.804540656273144,18.667870353135715,18.539978344379165,18.428245884528348,18.329265860567855
T16000logg2.0,20.7320123102118,18.54454409524131,16.67003519483576,14.945801327306052,13.529312423820075,12.319097197584616,11.220414843454275,10.314663949123501,9.546677528977591,8.863630977593612,8.308806173665625,7.852688764250688,7.467537252030682,7.172565089783316,6.950609555799671,6.786467184495117,6.682885416198442,6.628814831116605,6.616276104714951,6.640536159998808,6.695274918490041,6.777425651045582,6.880198567690801,7.00063899371031,7.138614780859169,7.287723967520988,7.4466511845099035
T16000logg2.2,19.72187017241133,17.4219755396959,15.423332182950741,13.551744039474864,11.98457557468324,10.617379995459686,9.34615704203687,8.27211644093642,7.337837658090127,6.482616582858327,5.765440511696905,5.154042841784608,4.613245864112278,4.17359370069499,3.8154743019985475,3.51741984640953,3.2904581544373372,3.12172073087535,2.9981638796660577,2.9209343917678554,2.882137466951623,2.874418034664737,2.895149228717573,2.940013437679213,3.005291967528104,3.088014871135575,3.185627754033801
T16000logg2.4,21.01480312664112,18.833080312024173,16.92124562827261,15.114421943183045,13.586244811486024,12.237550318435279,10.967150580012362,9.879145493372095,8.91849126671437,8.024428155736759,7.261212696050745,6.597055748331136,5.9949159157105045,5.490857218786901,5.065097772066537,4.693780124635365,4.393302318783539,4.150552227843808,3.9498994566794057,3.7972284095788242,3.684274041945414,3.6010372053357047,3.548880190991035,3.522923100587188,3.517029580636398,3.5313685323109,3.562967964633288
T16000logg2.6,23.51376104111369,21.49788305736698,19.720754169968036,18.03070072015152,16.592425740518525,15.31437834669432,14.101134144814926,13.053732363779154,12.120620582946636,11.24333512941187,10.486167609001019,9.81891789255163,9.204865028905196,8.681834727825791,8.230813637121118,7.827280644256109,7.490405390464163,7.20745812281258,6.961574008533104,6.761752725229992,6.599808181473141,6.4642069853137905,6.359317720516028,6.280031799235455,6.218638889378978,6.177889682813646,6.1546078483068944
