,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,"{'HeI_3819.62': 434.01839892283857, 'HeI_4009.26': 159.8297574098053, 'HeI_4143.76': 176.32455510646352, 'HeI_4387.93': 239.5905795487424, 'HeI_4471.50': 728.9753618684374, 'HeI_4713.17': 98.02314436627151, 'HeI_4921.93': 313.0358600596346, 'Hf': 1561.233876045672, 'Hn': 598.0202769318169}","{'HeI_3819.62': 241.4273086216016, 'HeI_4009.26': 63.634135548906265, 'HeI_4143.76': 59.30479501297446, 'HeI_4387.93': 78.12749173036357, 'HeI_4471.50': 428.7834031403466, 'HeI_4713.17': 29.381592616401498, 'HeI_4921.93': 101.67277112708965, 'Hf': 1163.1625328145367, 'Hn': 392.71889068232235}","{'HeI_3819.62': 201.46628228791437, 'HeI_4009.26': 27.106926662904172, 'HeI_4143.76': 20.440353037579875, 'HeI_4387.93': 30.28022494780909, 'HeI_4471.50': 294.1901885715665, 'HeI_4713.17': 17.790649028522015, 'HeI_4921.93': 30.581208385664485, 'Hf': 847.7967341182095, 'Hn': 260.81179130415126}","{'HeI_3819.62': 237.5416204130215, 'HeI_4009.26': 19.522749631740215, 'HeI_4143.76': 20.41325217747064, 'HeI_4387.93': 39.20397635392038, 'HeI_4471.50': 251.12693918040947, 'HeI_4713.17': 31.491755109509388, 'HeI_4921.93': 30.06482435751496, 'Hf': 624.4925146456187, 'Hn': 183.44875268765492}","{'HeI_3819.62': 308.66597920561304, 'HeI_4009.26': 25.642287955009184, 'HeI_4143.76': 37.41427445968372, 'HeI_4387.93': 71.41231963047588, 'HeI_4471.50': 256.0787523260244, 'HeI_4713.17': 53.736771327164796, 'HeI_4921.93': 63.22828346268889, 'Hf': 482.0036188168644, 'Hn': 141.78674977884896}","{'HeI_3819.62': 390.9232697176203, 'HeI_4009.26': 38.36047572343879, 'HeI_4143.76': 59.57773246552237, 'HeI_4387.93': 109.9773920103293, 'HeI_4471.50': 283.2820770920211, 'HeI_4713.17': 76.2119752384127, 'HeI_4921.93': 108.92509575924858, 'Hf': 407.19310104455764, 'Hn': 122.95623477493865}","{'HeI_3819.62': 473.72365433472345, 'HeI_4009.26': 54.15386370369454, 'HeI_4143.76': 82.26887530780556, 'HeI_4387.93': 149.57845670754097, 'HeI_4471.50': 318.30324804908474, 'HeI_4713.17': 96.54854911253345, 'HeI_4921.93': 156.81384658687088, 'Hf': 378.70270622218453, 'Hn': 119.05672710216311}","{'HeI_3819.62': 552.8770132417496, 'HeI_4009.26': 70.94748247550186, 'HeI_4143.76': 104.068064959673, 'HeI_4387.93': 187.04804282412383, 'HeI_4471.50': 355.35227266572514, 'HeI_4713.17': 114.54272325132324, 'HeI_4921.93': 203.2768595536451, 'Hf': 380.6309688850414, 'Hn': 127.16671323149768}","{'HeI_3819.62': 625.1871540585346, 'HeI_4009.26': 86.90155469193286, 'HeI_4143.76': 124.27234357594348, 'HeI_4387.93': 219.38215176290097, 'HeI_4471.50': 391.8746519118483, 'HeI_4713.17': 130.3265599659436, 'HeI_4921.93': 246.94279870689925, 'Hf': 402.22742744025874, 'Hn': 146.60252540570943}"
T15000logg2.2,"{'HeI_3819.62': 409.92885934689986, 'HeI_4009.26': 419.6579597616572, 'HeI_4143.76': 389.3154316596842, 'HeI_4387.93': 422.0160481529048, 'HeI_4471.50': 787.1127754507158, 'HeI_4713.17': 196.0146880998116, 'HeI_4921.93': 451.86352738848973, 'Hf': 3094.1800578947955, 'Hn': 1533.354746042617}","{'HeI_3819.62': 145.8508813651564, 'HeI_4009.26': 227.05270463589775, 'HeI_4143.76': 192.19283376630824, 'HeI_4387.93': 193.55177770976195, 'HeI_4471.50': 455.70072920637296, 'HeI_4713.17': 78.64876804124131, 'HeI_4921.93': 198.39070033499485, 'Hf': 2788.152940939507, 'Hn': 1363.1640405763299}","{'HeI_3819.62': 57.40898187657078, 'HeI_4009.26': 132.203652106961, 'HeI_4143.76': 104.88572530862359, 'HeI_4387.93': 100.06038841494254, 'HeI_4471.50': 294.8277905099263, 'HeI_4713.17': 41.19172960430733, 'HeI_4921.93': 93.84667403143264, 'Hf': 2506.1597398430463, 'Hn': 1211.5192182004257}","{'HeI_3819.62': 65.05385817772624, 'HeI_4009.26': 88.99361734469299, 'HeI_4143.76': 76.5669176009379, 'HeI_4387.93': 80.56482533525553, 'HeI_4471.50': 232.49936244024923, 'HeI_4713.17': 41.443026837446915, 'HeI_4921.93': 70.10229211643318, 'Hf': 2264.2128141935186, 'Hn': 1075.9975520588198}","{'HeI_3819.62': 121.06386034957619, 'HeI_4009.26': 73.10102813151644, 'HeI_4143.76': 76.80068794592921, 'HeI_4387.93': 94.84931860062693, 'HeI_4471.50': 223.68020150956946, 'HeI_4713.17': 56.534445764761045, 'HeI_4921.93': 87.68171644843913, 'Hf': 2064.6041476687005, 'Hn': 955.0967771722592}","{'HeI_3819.62': 196.81821863647426, 'HeI_4009.26': 72.79951807032967, 'HeI_4143.76': 88.86314398080933, 'HeI_4387.93': 122.57784928182062, 'HeI_4471.50': 242.21287450143953, 'HeI_4713.17': 75.17311042014973, 'HeI_4921.93': 123.60497336649028, 'Hf': 1912.5304001223637, 'Hn': 854.6773456429645}","{'HeI_3819.62': 277.9316191081555, 'HeI_4009.26': 81.1669653922784, 'HeI_4143.76': 104.97899243561886, 'HeI_4387.93': 155.84596511599233, 'HeI_4471.50': 272.39585726024313, 'HeI_4713.17': 93.25876481016165, 'HeI_4921.93': 165.45811946908367, 'Hf': 1798.2168012988857, 'Hn': 774.1935609536117}","{'HeI_3819.62': 358.00431485010074, 'HeI_4009.26': 94.10298855527974, 'HeI_4143.76': 122.13480461809375, 'HeI_4387.93': 189.58091200748015, 'HeI_4471.50': 306.8454490485205, 'HeI_4713.17': 109.79199213220997, 'HeI_4921.93': 208.20409073787607, 'Hf': 1712.077826819153, 'Hn': 712.4994917172131}","{'HeI_3819.62': 432.67459445712575, 'HeI_4009.26': 108.35437757384774, 'HeI_4143.76': 138.9093585900551, 'HeI_4387.93': 219.68180349797643, 'HeI_4471.50': 341.9935013979783, 'HeI_4713.17': 124.7174607304036, 'HeI_4921.93': 249.70695936281484, 'Hf': 1650.6901417317704, 'Hn': 670.9897298520864}"
T15000logg2.4,"{'HeI_3819.62': 354.4802090072608, 'HeI_4009.26': 386.20463401138284, 'HeI_4143.76': 337.93796140139193, 'HeI_4387.93': 349.749612219348, 'HeI_4471.50': 797.1040265185287, 'HeI_4713.17': 178.33425032325104, 'HeI_4921.93': 351.04885091944857, 'Hf': 4815.345201772003, 'Hn': 2545.724848790896}","{'HeI_3819.62': 118.65653841732228, 'HeI_4009.26': 219.92019732241587, 'HeI_4143.76': 170.37635564061694, 'HeI_4387.93': 166.16680983296033, 'HeI_4471.50': 479.0502137056301, 'HeI_4713.17': 70.8779203710161, 'HeI_4921.93': 149.20986375926475, 'Hf': 4589.755288418265, 'Hn': 2409.8067890705943}","{'HeI_3819.62': 35.529029676142834, 'HeI_4009.26': 135.41402518286446, 'HeI_4143.76': 95.86647134086057, 'HeI_4387.93': 92.90879273112982, 'HeI_4471.50': 320.966684803893, 'HeI_4713.17': 37.90373067885749, 'HeI_4921.93': 70.05411159873792, 'Hf': 4369.336708629734, 'Hn': 2275.2427007575084}","{'HeI_3819.62': 40.81643836051752, 'HeI_4009.26': 96.35646504343082, 'HeI_4143.76': 72.73916081818193, 'HeI_4387.93': 81.93919779687099, 'HeI_4471.50': 256.863442816468, 'HeI_4713.17': 40.216699991512435, 'HeI_4921.93': 58.2708345752666, 'Hf': 4163.658434544567, 'Hn': 2144.6447712095714}","{'HeI_3819.62': 92.90934627078308, 'HeI_4009.26': 82.37714588444834, 'HeI_4143.76': 75.09760393991378, 'HeI_4387.93': 99.41813159137915, 'HeI_4471.50': 244.61308834694344, 'HeI_4713.17': 56.33991278162306, 'HeI_4921.93': 81.61245347139737, 'Hf': 3974.3250272057876, 'Hn': 2018.827865682834}","{'HeI_3819.62': 165.32159562961863, 'HeI_4009.26': 83.01878876514112, 'HeI_4143.76': 88.20652291927053, 'HeI_4387.93': 127.73617011468602, 'HeI_4471.50': 259.6685787100851, 'HeI_4713.17': 75.528263102969, 'HeI_4921.93': 120.24688204945964, 'Hf': 3810.8369901904816, 'Hn': 1905.8620445387546}","{'HeI_3819.62': 244.1168841452987, 'HeI_4009.26': 92.00077467629157, 'HeI_4143.76': 104.97129033584162, 'HeI_4387.93': 160.12704696661822, 'HeI_4471.50': 286.834739096879, 'HeI_4713.17': 93.94162478157241, 'HeI_4921.93': 163.50588744745988, 'Hf': 3669.115687021601, 'Hn': 1806.6446410473065}","{'HeI_3819.62': 322.756369438859, 'HeI_4009.26': 105.42872377635112, 'HeI_4143.76': 122.55836927806274, 'HeI_4387.93': 192.38294636139497, 'HeI_4471.50': 318.754515117964, 'HeI_4713.17': 110.69233243644734, 'HeI_4921.93': 207.12710613182423, 'Hf': 3543.620256800572, 'Hn': 1720.862766217837}","{'HeI_3819.62': 396.7081777785127, 'HeI_4009.26': 120.13626897890074, 'HeI_4143.76': 139.5385886646646, 'HeI_4387.93': 221.2135884940795, 'HeI_4471.50': 351.9574948103432, 'HeI_4713.17': 125.74905632742652, 'HeI_4921.93': 249.12299004072233, 'Hf': 3436.1988248187436, 'Hn': 1652.061117508619}"
T15000logg2.6,"{'HeI_3819.62': 271.9631069578596, 'HeI_4009.26': 217.90141826128212, 'HeI_4143.76': 196.272654417094, 'HeI_4387.93': 199.60153251321594, 'HeI_4471.50': 767.224832662424, 'HeI_4713.17': 122.65979660605294, 'HeI_4921.93': 221.80007728782357, 'Hf': 5828.365732553379, 'Hn': 3213.0152019379316}","{'HeI_3819.62': 84.2380881468541, 'HeI_4009.26': 109.47406239944937, 'HeI_4143.76': 82.18697569285534, 'HeI_4387.93': 73.27693802772453, 'HeI_4471.50': 471.75540107143894, 'HeI_4713.17': 40.79410856350163, 'HeI_4921.93': 73.57577211702744, 'Hf': 5646.284208958647, 'Hn': 3101.506430775268}","{'HeI_3819.62': 24.32990376134099, 'HeI_4009.26': 58.797689922366274, 'HeI_4143.76': 38.00451201883112, 'HeI_4387.93': 33.77856251315653, 'HeI_4471.50': 326.07699753340916, 'HeI_4713.17': 21.16257225613261, 'HeI_4921.93': 27.469044922523953, 'Hf': 5463.311219060936, 'Hn': 2988.255628252067}","{'HeI_3819.62': 39.59752188836629, 'HeI_4009.26': 40.15954512382376, 'HeI_4143.76': 32.058123227993235, 'HeI_4387.93': 42.2322281466261, 'HeI_4471.50': 268.16036268893424, 'HeI_4713.17': 30.42377113254402, 'HeI_4921.93': 34.845794039686055, 'Hf': 5286.166997583133, 'Hn': 2876.392324948945}","{'HeI_3819.62': 95.27840749449373, 'HeI_4009.26': 38.77181016109683, 'HeI_4143.76': 44.47147437528214, 'HeI_4387.93': 70.86040122617112, 'HeI_4471.50': 258.59871092607926, 'HeI_4713.17': 50.36757582347701, 'HeI_4921.93': 69.22539549884517, 'Hf': 5115.538366524911, 'Hn': 2766.005970599059}","{'HeI_3819.62': 168.34966363280634, 'HeI_4009.26': 46.74201565066712, 'HeI_4143.76': 63.56761184624395, 'HeI_4387.93': 104.98540913771566, 'HeI_4471.50': 274.1556143997904, 'HeI_4713.17': 71.7530695080899, 'HeI_4921.93': 113.91373496154145, 'Hf': 4960.808887143965, 'Hn': 2663.3449217564844}","{'HeI_3819.62': 246.72562270530412, 'HeI_4009.26': 59.63571316721226, 'HeI_4143.76': 84.22167676792662, 'HeI_4387.93': 139.62402058224106, 'HeI_4471.50': 300.63766954870727, 'HeI_4713.17': 91.5717154500756, 'HeI_4921.93': 160.54296058856528, 'Hf': 4819.468099416963, 'Hn': 2568.8420660491274}","{'HeI_3819.62': 324.6190150904444, 'HeI_4009.26': 74.7813032691327, 'HeI_4143.76': 104.57811635358955, 'HeI_4387.93': 172.30390284587904, 'HeI_4471.50': 331.5286198426444, 'HeI_4713.17': 109.3066509325782, 'HeI_4921.93': 206.1225332018985, 'Hf': 4687.284348655942, 'Hn': 2482.2028642747805}","{'HeI_3819.62': 397.80427581874414, 'HeI_4009.26': 89.96454607099881, 'HeI_4143.76': 123.54542921375536, 'HeI_4387.93': 201.108854798779, 'HeI_4471.50': 363.86991482030004, 'HeI_4713.17': 125.00212898223103, 'HeI_4921.93': 249.14619614914042, 'Hf': 4567.81166747843, 'Hn': 2407.7766192673603}"
T15000logg2.8,"{'HeI_3819.62': 279.0678854869432, 'HeI_4009.26': 216.00684594335453, 'HeI_4143.76': 192.2711599389219, 'HeI_4387.93': 189.1936611952171, 'HeI_4471.50': 775.8032287487031, 'HeI_4713.17': 121.90325266802189, 'HeI_4921.93': 208.2218945475958, 'Hf': 7758.170337386017, 'Hn': 4484.432175504951}","{'HeI_3819.62': 102.02717434652888, 'HeI_4009.26': 115.99007321521064, 'HeI_4143.76': 86.55814764665473, 'HeI_4387.93': 76.30726263851487, 'HeI_4471.50': 482.2630047376508, 'HeI_4713.17': 41.30080608069929, 'HeI_4921.93': 70.58418992954127, 'Hf': 7601.553113434225, 'Hn': 4388.67933174383}","{'HeI_3819.62': 42.38789258833276, 'HeI_4009.26': 67.73813621112043, 'HeI_4143.76': 44.75284743022107, 'HeI_4387.93': 41.179677117282985, 'HeI_4471.50': 335.23151064679604, 'HeI_4713.17': 22.18973396058652, 'HeI_4921.93': 28.52450776476511, 'Hf': 7441.3135846155255, 'Hn': 4287.729047350475}","{'HeI_3819.62': 54.63127077578739, 'HeI_4009.26': 49.24835217030019, 'HeI_4143.76': 38.81804783041215, 'HeI_4387.93': 50.04165430226579, 'HeI_4471.50': 274.6070485786677, 'HeI_4713.17': 31.56051817933991, 'HeI_4921.93': 36.96113203102596, 'Hf': 7280.755027896491, 'Hn': 4184.009658043164}","{'HeI_3819.62': 106.88641312411058, 'HeI_4009.26': 47.1421669518093, 'HeI_4143.76': 50.47789130878934, 'HeI_4387.93': 77.639283294339, 'HeI_4471.50': 262.0420860880473, 'HeI_4713.17': 51.39079566164938, 'HeI_4921.93': 71.25524926971254, 'Hf': 7117.802924493725, 'Hn': 4077.3017186628426}","{'HeI_3819.62': 177.16952557555723, 'HeI_4009.26': 53.89199335349548, 'HeI_4143.76': 68.82957225029301, 'HeI_4387.93': 110.2809467286827, 'HeI_4471.50': 275.0145114109576, 'HeI_4713.17': 72.57492813573059, 'HeI_4921.93': 115.50364965418899, 'Hf': 6962.386775099776, 'Hn': 3973.9699651307005}","{'HeI_3819.62': 253.5179251712509, 'HeI_4009.26': 65.2270040466679, 'HeI_4143.76': 88.91407940004831, 'HeI_4387.93': 143.15459389356835, 'HeI_4471.50': 299.49273768510835, 'HeI_4713.17': 92.18535965390669, 'HeI_4921.93': 161.6561173498378, 'Hf': 6812.770949453579, 'Hn': 3874.8360606500582}","{'HeI_3819.62': 329.9851602881779, 'HeI_4009.26': 78.69578172841393, 'HeI_4143.76': 108.87597850368324, 'HeI_4387.93': 174.02362241399268, 'HeI_4471.50': 328.87030683143087, 'HeI_4713.17': 109.74608774738378, 'HeI_4921.93': 206.84261358178628, 'Hf': 6664.684179126435, 'Hn': 3779.5937140946294}","{'HeI_3819.62': 402.2427309730447, 'HeI_4009.26': 92.30685256197211, 'HeI_4143.76': 127.51806638774114, 'HeI_4387.93': 201.39369773473064, 'HeI_4471.50': 360.1357765178415, 'HeI_4713.17': 125.31237852457141, 'HeI_4921.93': 249.5584404988275, 'Hf': 6524.021539218809, 'Hn': 3693.162543787604}"
T15000logg3.0,"{'HeI_3819.62': 231.12576556836518, 'HeI_4009.26': 183.95199102734068, 'HeI_4143.76': 149.7715272659278, 'HeI_4387.93': 131.12241545222903, 'HeI_4471.50': 701.9321467833144, 'HeI_4713.17': 86.53365001952024, 'HeI_4921.93': 130.84523446265067, 'Hf': 9322.733358062, 'Hn': 5718.012884749877}","{'HeI_3819.62': 103.89292591936062, 'HeI_4009.26': 105.23207064504273, 'HeI_4143.76': 68.08971089605238, 'HeI_4387.93': 53.8371366939557, 'HeI_4471.50': 446.0616784104085, 'HeI_4713.17': 25.215606350559113, 'HeI_4921.93': 38.46757967968999, 'Hf': 9205.114005962298, 'Hn': 5641.752218}","{'HeI_3819.62': 66.95582895429867, 'HeI_4009.26': 66.59116739258708, 'HeI_4143.76': 37.321768115387094, 'HeI_4387.93': 35.24280754152164, 'HeI_4471.50': 319.554477200642, 'HeI_4713.17': 15.289934389867925, 'HeI_4921.93': 18.531848347335785, 'Hf': 9080.439008899222, 'Hn': 5558.991871092825}","{'HeI_3819.62': 88.20151861913276, 'HeI_4009.26': 52.28171171744464, 'HeI_4143.76': 36.19399920234036, 'HeI_4387.93': 50.64062284907231, 'HeI_4471.50': 269.4033524791581, 'HeI_4713.17': 28.923693704018678, 'HeI_4921.93': 37.06067992951371, 'Hf': 8950.633313096154, 'Hn': 5471.644245715196}","{'HeI_3819.62': 143.1853448979472, 'HeI_4009.26': 51.87992657093613, 'HeI_4143.76': 49.92933920193392, 'HeI_4387.93': 80.30080063138924, 'HeI_4471.50': 261.76267198791965, 'HeI_4713.17': 50.77356143157066, 'HeI_4921.93': 75.5311333567102, 'Hf': 8813.68775664011, 'Hn': 5379.065274131031}","{'HeI_3819.62': 213.47172123816483, 'HeI_4009.26': 59.086107031523895, 'HeI_4143.76': 69.24612350600401, 'HeI_4387.93': 113.05936217513393, 'HeI_4471.50': 276.7057383406653, 'HeI_4713.17': 72.90872244983055, 'HeI_4921.93': 121.08558062895328, 'Hf': 8677.174906597198, 'Hn': 5286.661868341783}","{'HeI_3819.62': 288.92078028904575, 'HeI_4009.26': 70.2187910185621, 'HeI_4143.76': 89.88982508254502, 'HeI_4387.93': 145.1554887545917, 'HeI_4471.50': 301.8456418487918, 'HeI_4713.17': 93.00719103858313, 'HeI_4921.93': 167.41127037479933, 'Hf': 8539.865723362027, 'Hn': 5195.096868266399}","{'HeI_3819.62': 364.24078659278916, 'HeI_4009.26': 83.12579172239015, 'HeI_4143.76': 110.21023127435652, 'HeI_4387.93': 175.0241846058959, 'HeI_4471.50': 331.36943135776744, 'HeI_4713.17': 110.84756123777872, 'HeI_4921.93': 212.39215993786863, 'Hf': 8398.642482903588, 'Hn': 5103.764207778508}","{'HeI_3819.62': 435.3222631488622, 'HeI_4009.26': 96.04597416604788, 'HeI_4143.76': 129.033645339997, 'HeI_4387.93': 201.5833268471463, 'HeI_4471.50': 362.63231269857414, 'HeI_4713.17': 126.53525261943963, 'HeI_4921.93': 254.66232654137272, 'Hf': 8259.1796225073, 'Hn': 5017.398160023629}"
T16000logg2.0,"{'HeI_3819.62': 633.6963100118992, 'HeI_4009.26': 184.14487296329628, 'HeI_4143.76': 207.90348411633843, 'HeI_4387.93': 289.91120904151944, 'HeI_4471.50': 613.5840865222942, 'HeI_4713.17': 109.81206785675487, 'HeI_4921.93': 326.839484365769, 'Hf': 1291.1578780209925, 'Hn': 555.1412624339615}","{'HeI_3819.62': 448.13800753694284, 'HeI_4009.26': 93.13085958881797, 'HeI_4143.76': 90.622757413832, 'HeI_4387.93': 117.56515220853073, 'HeI_4471.50': 363.49370257778287, 'HeI_4713.17': 48.833572042327795, 'HeI_4921.93': 104.85580117462074, 'Hf': 885.1629018576422, 'Hn': 336.48509411223614}","{'HeI_3819.62': 415.1010211766748, 'HeI_4009.26': 60.196348767386404, 'HeI_4143.76': 52.965835611095606, 'HeI_4387.93': 65.2350492537018, 'HeI_4471.50': 261.06862601328044, 'HeI_4713.17': 41.26698893130543, 'HeI_4921.93': 33.59078806150108, 'Hf': 595.3315925252937, 'Hn': 229.5244220499492}","{'HeI_3819.62': 455.4249832187831, 'HeI_4009.26': 54.6208646885873, 'HeI_4143.76': 54.29749718252379, 'HeI_4387.93': 71.97551564649451, 'HeI_4471.50': 238.96577274422495, 'HeI_4713.17': 56.946906066265065, 'HeI_4921.93': 34.53966596528978, 'Hf': 419.58126965572194, 'Hn': 196.93526899415238}","{'HeI_3819.62': 528.8337713489141, 'HeI_4009.26': 61.50863268812406, 'HeI_4143.76': 72.25706708744309, 'HeI_4387.93': 103.30586252903494, 'HeI_4471.50': 258.34303427103407, 'HeI_4713.17': 80.10461487328796, 'HeI_4921.93': 68.01757532287186, 'Hf': 335.0409514604636, 'Hn': 205.05361305886038}","{'HeI_3819.62': 611.7761274110229, 'HeI_4009.26': 74.27721576507918, 'HeI_4143.76': 94.9161040060244, 'HeI_4387.93': 141.99931099328344, 'HeI_4471.50': 295.19040418896174, 'HeI_4713.17': 102.96266326691358, 'HeI_4921.93': 113.15273861681156, 'Hf': 317.5130865800117, 'Hn': 229.52411888597473}","{'HeI_3819.62': 694.3413045574617, 'HeI_4009.26': 89.74437961370158, 'HeI_4143.76': 117.82610916215076, 'HeI_4387.93': 182.75814292882478, 'HeI_4471.50': 336.7944982281359, 'HeI_4713.17': 123.44118741631551, 'HeI_4921.93': 160.1410046100382, 'Hf': 341.37542656446203, 'Hn': 260.5085163822342}","{'HeI_3819.62': 772.9732591271044, 'HeI_4009.26': 106.05468109853314, 'HeI_4143.76': 139.67836591096, 'HeI_4387.93': 221.94782304588344, 'HeI_4471.50': 378.5939178700249, 'HeI_4713.17': 141.46436070863047, 'HeI_4921.93': 205.69263168390637, 'Hf': 389.7993012296685, 'Hn': 296.0567656731934}","{'HeI_3819.62': 844.4037549234956, 'HeI_4009.26': 121.40875043475891, 'HeI_4143.76': 160.05304090322403, 'HeI_4387.93': 255.82661932576133, 'HeI_4471.50': 418.43402428430215, 'HeI_4713.17': 157.2054938059618, 'HeI_4921.93': 248.73612675301558, 'Hf': 449.7450292086997, 'Hn': 336.16002590852247}"
T16000logg2.2,"{'HeI_3819.62': 412.10384705528423, 'HeI_4009.26': 230.71613301955588, 'HeI_4143.76': 242.2494678468018, 'HeI_4387.93': 317.2493543089224, 'HeI_4471.50': 658.9554861709842, 'HeI_4713.17': 142.54782437869542, 'HeI_4921.93': 378.76693325885157, 'Hf': 1673.7698141982355, 'Hn': 662.2813013375223}","{'HeI_3819.62': 175.6290270541309, 'HeI_4009.26': 99.12003246685757, 'HeI_4143.76': 90.9123569448827, 'HeI_4387.93': 115.21148169855695, 'HeI_4471.50': 368.77622001333526, 'HeI_4713.17': 47.42932492861592, 'HeI_4921.93': 136.14669395350202, 'Hf': 1348.7313379665216, 'Hn': 491.5536168218446}","{'HeI_3819.62': 111.36454823993137, 'HeI_4009.26': 42.88434618351826, 'HeI_4143.76': 33.22526392179541, 'HeI_4387.93': 43.2921382717612, 'HeI_4471.50': 237.22845792967536, 'HeI_4713.17': 22.29336731119447, 'HeI_4921.93': 48.985478752200876, 'Hf': 1077.0295853510786, 'Hn': 381.0695255921617}","{'HeI_3819.62': 134.0882685313247, 'HeI_4009.26': 24.08216368412564, 'HeI_4143.76': 23.326802707811865, 'HeI_4387.93': 38.75482740130037, 'HeI_4471.50': 195.60244568897656, 'HeI_4713.17': 29.27372231188026, 'HeI_4921.93': 39.2295971811413, 'Hf': 872.2605743042994, 'Hn': 313.2353526637498}","{'HeI_3819.62': 198.26249769279738, 'HeI_4009.26': 23.756198446057898, 'HeI_4143.76': 35.13648624853384, 'HeI_4387.93': 63.45719393156695, 'HeI_4471.50': 201.85215145292744, 'HeI_4713.17': 48.148215063566674, 'HeI_4921.93': 65.81127096114997, 'Hf': 729.2858271180578, 'Hn': 272.0742536751865}","{'HeI_3819.62': 277.4751356321202, 'HeI_4009.26': 33.362096921047595, 'HeI_4143.76': 54.42208031339156, 'HeI_4387.93': 98.19577614920375, 'HeI_4471.50': 230.26836911177108, 'HeI_4713.17': 68.95845450637783, 'HeI_4921.93': 106.82476865089075, 'Hf': 643.4837692182716, 'Hn': 247.06075340925292}","{'HeI_3819.62': 359.48710877548655, 'HeI_4009.26': 48.236740141466015, 'HeI_4143.76': 75.30684809487298, 'HeI_4387.93': 136.26504466068315, 'HeI_4471.50': 266.52408712494986, 'HeI_4713.17': 88.4163627950564, 'HeI_4921.93': 151.41177442896526, 'Hf': 599.1854788059001, 'Hn': 232.6227137233446}","{'HeI_3819.62': 439.49344686362076, 'HeI_4009.26': 65.51191090024346, 'HeI_4143.76': 95.77499331829286, 'HeI_4387.93': 173.49964791641702, 'HeI_4471.50': 304.98553663835713, 'HeI_4713.17': 105.90489032840982, 'HeI_4921.93': 195.58279558629656, 'Hf': 583.1916495458375, 'Hn': 227.24604437061868}","{'HeI_3819.62': 513.390887884157, 'HeI_4009.26': 82.62311456299238, 'HeI_4143.76': 114.95868135143878, 'HeI_4387.93': 206.19885481616626, 'HeI_4471.50': 342.9624576131903, 'HeI_4713.17': 121.47152214626222, 'HeI_4921.93': 237.90540399981444, 'Hf': 587.9598747849151, 'Hn': 231.8711150958955}"
