,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,478.78353447329806,284.2458801438381,192.27381759381348,159.70070939520667,159.9965596624859,177.4897059806766,203.23888079184457,232.87890456536454,263.7463519466635
T15000logg2.2,855.9382326441751,626.9672640639523,504.67821109958174,443.9371406783423,417.0457981768198,409.91749266920465,413.7162939826701,423.693541165103,437.5242141326732
T15000logg2.4,1123.9921772181679,930.424441837565,825.9135839333032,772.8339383507097,747.2800639083456,737.3806484467184,735.6953972798742,738.2425983954791,743.6317897135568
T15000logg2.6,1226.5338170218956,1075.899109528085,997.9095700267515,961.1151854200057,945.457568069935,940.8467697819227,941.2521715862357,943.6363727185433,947.3366258444154
T15000logg2.8,1580.5633823799697,1440.584789308095,1367.894104187234,1333.4036344230506,1317.9931698727805,1312.1802074821535,1310.1949808115585,1309.0352715906592,1308.4057806894602
T15000logg3.0,1850.6698859323583,1743.0736591730408,1688.7687457704096,1664.9981263680036,1656.235089872172,1654.377792256584,1654.601286670594,1654.401870823438,1653.5992093213745
T16000logg2.0,468.0211839258695,276.4764276125259,194.9200747100209,175.92086046244924,190.2739025155593,220.1457521904537,256.3256188292583,294.6956784831005,332.4414295053046
T16000logg2.2,524.2933512860949,319.2788990942497,221.9303012837019,185.53930605273445,181.97601050998273,195.56124487914747,217.49512872785832,243.46565727423265,271.0379902505369
T16000logg2.4,771.6964610619094,569.6348097913872,468.59387381252844,424.3304708596131,410.0558659092792,411.97994085201435,422.0288841815347,436.12614459949674,452.5268729707538
T16000logg2.6,1075.132645671974,886.5742724360633,789.3985777228413,743.9281466764722,725.3158356293866,721.1737608482991,724.0631317098284,730.1555983042093,738.2879074834232
T16000logg2.8,1374.2800411437154,1211.6093272437852,1127.219454708897,1087.711367433828,1071.1908272016117,1066.6412936492989,1067.3734851188822,1069.8768620278659,1073.4168824146575
T16000logg3.0,1647.179166616693,1510.6710185735935,1440.4155284642072,1408.6854519968717,1396.609301035177,1394.3927645486158,1396.0268844147652,1398.3358101083975,1400.7404018213074
T16000logg3.2,2002.3069870031115,1871.1304015689711,1803.4271865220135,1772.7256558996514,1760.7194859768124,1757.8310992307868,1758.159151402167,1758.4678357722883,1758.3390701476883
T17000logg2.2,452.8610694794382,241.04599499638846,148.20635602919282,120.7451548436628,127.21021641098436,150.03441603975207,180.19184994205878,213.4340909159553,247.03917694361644
T17000logg2.4,639.1450012195615,425.70639978712,323.2866383773389,282.48534204894713,274.04079304604176,282.4470587978924,299.1369946176675,319.864134112753,342.4305726197392
T17000logg2.6,922.3608785209692,716.0007091510797,612.2745999538755,565.9071548467961,549.3655103797756,548.6539770219692,555.7469144350528,566.5771770838472,579.5412883293661
T17000logg2.8,1204.0022309506369,1014.0328806369897,916.3637002922401,871.1319933915508,853.001889222205,849.1970901222002,852.1538789132093,857.917405538038,865.2907337508816
T17000logg3.0,1498.3479029713885,1328.019063948292,1238.8807686248877,1196.8505394222864,1179.2734367863566,1174.4619918622786,1175.3185535180903,1178.039552762562,1181.687023816239
T17000logg3.2,1797.3262414780058,1648.255526650887,1569.7827756848662,1533.0683087326443,1518.1175887693494,1514.2810222171809,1514.9787823747745,1516.6455738793265,1518.4685677480782
T18000logg2.2,471.7918712581691,272.0213174850534,186.08268937025366,162.83237965343346,172.73688507890887,199.50943322821874,234.4461635662325,273.0961755007442,312.0275876843305
T18000logg2.4,440.52020970101216,251.01582502084955,170.07521330758942,147.89450756022717,155.486703914337,176.87896713205976,204.14229560234077,233.7626891023428,263.67090161661207
T18000logg2.6,846.6834766696234,624.8332246646684,512.391529707777,461.10963464979676,442.04955409702814,440.9260844864674,449.44621245227313,463.13880602163164,479.5838789707155
T18000logg2.8,1002.0942708882374,805.175327962796,707.3315395282856,664.6312995269176,650.1998047695811,650.3703555793144,657.4809993588989,667.7709461097643,679.6612519090322
T18000logg3.0,1253.8451157453005,1086.1151826428945,1001.5430738173886,964.0878578984589,950.8069385524063,949.9892970002701,954.8541169250946,961.9103049727665,969.9160836607579
T18000logg3.2,1571.475409646566,1420.4489493806166,1342.7975536138326,1307.8355902178896,1294.9431409774409,1293.2458699153242,1296.2700254665826,1300.6181783332686,1305.2534023519063
T18000logg3.4,1815.3792757997649,1677.2776161785214,1605.8823437581996,1574.0304345352176,1562.9119958392646,1562.2704690892015,1565.8446939474995,1570.34271008687,1574.6738778574227
T19000logg2.4,422.52621351395345,234.67165482890516,151.73194452611767,125.95036618603535,130.2561302223114,150.6043717870186,179.3703214302744,212.4256304555444,246.72971090463548
T19000logg2.6,524.5268971241188,336.53281295146,251.58691544728572,222.12008838167674,221.0030355359322,234.63486026470108,255.86054234886876,280.99757741006533,307.6768746376768
T19000logg2.8,734.5465552852834,560.6989462009989,479.5895884101696,448.8101480517661,443.4967838032079,451.28352878880753,465.5416430450993,482.9180369433143,501.62364856461784
T19000logg3.0,1021.9284771918325,854.9594283469972,774.312345522892,741.378911353221,732.5512242899523,735.9736281271812,745.0898630444749,756.6026299365041,769.0522478472392
T19000logg3.2,1307.554789188884,1155.0332933135267,1079.8765853491207,1048.6691938450758,1039.8697360738201,1042.2719787156814,1049.5146524619809,1058.3732303261236,1067.5674124671214
T19000logg3.4,1566.9276225655324,1430.2339970694472,1361.3744864575829,1332.2583929570922,1323.8158369431114,1325.7173441906384,1331.8687006657622,1339.130401464758,1346.32071681442
T19000logg3.6,2041.766897204704,1892.1745956344198,1810.5682192779796,1770.9219492374225,1754.0967740393066,1749.3851219657965,1749.9742189451815,1752.1808789708791,1754.5896360788288
T20000logg2.4,320.60465635841337,170.85236384697112,114.34436769031183,108.01667300748875,126.95080354835805,157.2454251532579,192.24631603050716,228.93631506115025,265.1638952852362
T20000logg2.6,417.03985550162076,247.07125436398442,175.27891838527844,155.4381568652754,161.64080314995098,180.90711213151394,206.7370634874877,235.8206927720988,265.9178540828593
T20000logg2.8,538.1342260196192,379.99949395254504,312.9126873875957,293.7504302558878,298.06665507743617,313.68865659566904,334.6296726879438,357.99511283062634,382.0788741303895
T20000logg3.0,759.8402742125605,605.6162778668087,537.320304184531,514.997863740657,515.2041924787453,526.2289798019133,542.1298161823904,560.057361395989,578.5528611980612
T20000logg3.2,1016.3236415726299,871.1095328109556,804.2457986816183,780.5540153224405,778.3967430253506,786.6604010231408,799.4514443037721,813.8813812821443,828.6066897112667
T20000logg3.4,1304.2212529110066,1169.0827703754735,1104.2064151963693,1079.3700138878637,1074.9222060648385,1080.438554508095,1090.1023575169347,1100.9796568110885,1111.8223434050446
