,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,21.458986006323663,16.186807377063282,12.456900904518227,9.767039560989094,7.815489388550404,6.505551797655187,5.693155457904686,5.268523502162549,5.140822455496872
T15000logg2.2,21.19697281239731,16.20824729313033,12.56999512963882,9.835282197324489,7.74723126097715,6.2522676969745925,5.231069772416667,4.587380248284504,4.248521557764838
T15000logg2.4,22.687610798905048,18.079822511115104,14.670449681333126,12.055293026457269,10.002798350325666,8.479951098884294,7.384721588431585,6.632450757552377,6.16567113153622
T15000logg2.6,25.21985388606996,21.081365165676665,17.981099326269835,15.567209320889706,13.635924564513237,12.166833974243307,11.072360217553312,10.278382461632814,9.739659469217722
T15000logg2.8,29.714470189074312,25.828417429447633,22.895950940269643,20.59251360395323,18.725748410395003,17.280094375335732,16.174821944440158,15.340390993138275,14.738576451141661
T15000logg3.0,32.37115159892463,29.17901149165533,26.73674655265692,24.7933782972353,23.19850663149459,21.94702419507431,20.975083782388495,20.225060047372903,19.66724466561461
T16000logg2.0,23.499082260620153,17.982404564727677,14.236279642861629,11.652541687940863,9.862065184030136,8.72142566939958,8.06846013323724,7.786236265851923,7.777622437812688
T16000logg2.2,22.64195399337232,16.86188131359165,12.780239556457216,9.81317812484487,7.621969702656626,6.108812416612707,5.121329054707165,4.542099549315006,4.282513467314903
T16000logg2.4,23.70216266978057,18.23184034166751,14.283202015771572,11.329836042943997,9.068873165273526,7.434715470896025,6.2943625441344775,5.542170502449246,5.105599112087102
T16000logg2.6,25.84492816941745,20.79967712650253,17.101726090105682,14.287938066132863,12.086860534843211,10.450814232506357,9.26251943793316,8.427180729250745,7.885175302264602
T16000logg2.8,28.19790628435723,23.73335046858579,20.417389912980354,17.861918574047444,15.833127121913964,14.297615453645985,13.153909234754394,12.318451972589548,11.742749678902285
T16000logg3.0,31.20119316433547,27.269942713129915,24.316687529399978,22.01651106343193,20.17043818539164,18.755436451414568,17.6840593114118,16.882160246267137,16.30864151014541
T17000logg2.2,23.005673066178165,17.04351986526028,12.944660751209986,10.057268088362111,7.9979336786614175,6.629479831339325,5.783519656722666,5.33526908855726,5.189200815399516
T17000logg2.4,24.213588382725828,18.152267768758197,13.867898645973677,10.732931734362618,8.387232437188729,6.731242448517943,5.609315182527737,4.900844333627727,4.52107256687084
T17000logg2.6,26.26171841543347,20.46547102849693,16.29747821113198,13.186129496988977,10.798585030794648,9.058216535774495,7.822808738123239,6.9801522979908555,6.4576947324977105
T17000logg2.8,28.929537757373602,23.549293905532444,19.623567656196148,16.650999232145764,14.331351572566108,12.604466471704605,11.341177667747475,10.438219646092392,9.833773735988414
T17000logg3.0,31.472496594171947,26.65737117122815,23.09635317116477,20.367993536828372,18.213039357149395,16.58685268135261,15.375509079957464,14.485911984060175,13.865168073485101
T17000logg3.2,35.442577152671,31.077929611183386,27.806399467947458,25.273018759459077,23.250725473346442,21.70565328394941,20.535289699049734,19.653979529225104,19.015755052389984
T18000logg2.2,21.930260177541072,16.663908949519712,13.175561230140662,10.829722128564228,9.24802789290301,8.266966816854156,7.725947826775531,7.513473506966214,7.541789720628014
T18000logg2.4,22.215687493625055,16.399618172195225,12.381563645523524,9.511749032329135,7.423336622378942,5.994826695139223,5.070137235768618,4.531140108112647,4.291721793962533
T18000logg2.6,24.723961201976067,18.77730024586684,14.571531772200869,11.484752803662373,9.161726175431735,7.504080546884341,6.3615262497179765,5.616736075629558,5.189688218840583
