,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T21000logg4.0,5364.044470042447,5112.446647905396,4896.269283703427,4720.76229608481,4544.792509526082,4395.155245553686,4273.646380172389,4154.128693935402,4052.9764656573675,3970.85740367801,3891.2866090984526,3824.670069486067,3771.2674876160395,3720.7735778895667,3679.7025876931207,3648.010769172742,3619.2188961347565,3597.121535728611,3581.5278906772087,3568.2058630539746,3559.295487668841,3554.685578810381,3551.581646976627,3551.3616073820303,3554.0543110024605,3557.8579487803086,3563.581942924751,3571.27950320203,3579.7274467238635,3589.3660281596776,3600.2691118962416,3611.613799723601,3623.645649495464,3636.493366585901,3649.6070753625327,3663.1026272189642,3677.2377969078257,3691.5319527918273,3706.004506493336,3720.9978350316474,3736.00899067941,3751.0556601401904,3766.287671338331,3781.3763531830573,3796.292315118069,3811.111179908889,3825.578986807942,3839.731958983213,3853.6483605696317,3867.096876824134,3880.1910176601937
T22000logg2.6,3797.620768743128,3528.6847622545833,3303.9443561891076,3125.662795438401,2952.60228412522,2809.993725765536,2697.190263435701,2589.9837905603854,2502.4881561722136,2433.6952050522063,2369.618689479852,2318.4989464541163,2279.460287549801,2244.604657245216,2218.672183148423,2200.816325042061,2186.6288302836865,2178.4624011832975,2175.546589979018,2175.3968745480843,2179.067063317539,2186.014706026251,2194.960006589325,2206.335329721936,2219.8008943573072,2234.8767104119815,2251.5530434125913,2269.6135694558775,2288.98213554481,2309.261827203447,2330.3549824000747,2352.334974871173,2374.658559464539,2397.4278987198336,2420.7524229277647,2444.132152841442,2467.6324790484778,2491.5135060959187,2515.2400160713646,2538.940433926764,2562.850650237325,2586.4160774986967,2609.8178251254876,2633.1685213899755,2655.9511692216297,2678.456763180193,2700.6695943286327,2722.230858967744,2743.446415222591,2764.280465812747,2784.5027185971608
T22000logg2.8,3629.5906107132523,3388.5563564055606,3189.297293964517,3033.511629423956,2883.905198065991,2762.2687049717774,2667.6674578080474,2578.643787074676,2506.927782986787,2451.5961089577486,2400.523292378976,2360.5058087727116,2330.902228193231,2305.0241639006845,2286.70312734912,2275.323837180649,2267.25973352172,2264.2646071019494,2265.7518962673,2269.74522811523,2276.864416718215,2286.7121668964637,2298.3486859835593,2311.910319326845,2327.167575050115,2343.882669161766,2361.8067598974126,2380.7810519083437,2400.9002511899616,2421.6161179838214,2442.822798959504,2464.8001691965715,2486.930139312683,2509.22235575865,2532.068618541033,2554.823916013739,2577.6621262034428,2600.9027734641136,2623.93131243986,2646.9465035172566,2670.265329017098,2693.278857404927,2716.1281492378857,2739.1208012258658,2761.63925943729,2783.87154630069,2806.0344260764787,2827.608749647371,2848.8774477980246,2869.951364744419,2890.4221392096065
T22000logg3.0,3706.192897605249,3475.9399416355,3286.5169813517628,3138.9537850237043,2998.178044803271,2884.4378010407086,2796.358542281027,2713.9784337359474,2647.9729629356607,2597.250907274957,2550.6784874198515,2514.441392155083,2487.871513856156,2464.902893433201,2448.9768610013834,2439.526391636928,2433.290743511835,2431.7717247445776,2434.4700472963955,2439.5919922299104,2447.5717484357324,2458.1242070819567,2470.368414122402,2484.3191561726535,2499.8848181153576,2516.791724633231,2534.697647474865,2553.5927384900374,2573.4617514553897,2593.743000341198,2614.454507034462,2635.77780746373,2657.114617283742,2678.6132464292573,2700.551453679646,2722.3266018571567,2744.2572495187296,2766.532567674785,2788.5993428590523,2810.7178650767996,2833.1385068503923,2855.2626962309378,2877.3492393229867,2899.5848972278286,2921.363214582569,2943.0062528909907,2964.5807291966094,2985.586870966504,3006.4128842113178,3027.045428639159,3047.0943211972653
T22000logg3.2,3951.1762836224375,3714.85443224363,3520.0282004617006,3368.130013867589,3222.72917056088,3104.8490491085363,3013.36765598974,2927.3385024583567,2857.9791638818256,2804.4144479076613,2754.7998222068113,2715.7568049886395,2686.791567953806,2661.321668593223,2643.1157102667034,2631.7322067353384,2623.5341926127617,2620.2467066628806,2621.460906598657,2625.1020534178792,2631.7327398889033,2641.128080563372,2652.1812415989957,2665.0081026492912,2679.568532115865,2695.4000625661038,2712.2418411353815,2730.1085595548398,2748.8465537566385,2767.9741932642396,2787.5299530219113,2807.592781410513,2827.6608324728495,2847.87263934175,2868.4607699914636,2888.911315992905,2909.5263904276303,2930.4675655780247,2951.2031238438562,2972.117402039525,2993.2848841589293,3014.199648622927,3035.1515355134356,3056.249371563013,3076.9510892700105,3097.553965502242,3118.0983347931187,3138.1237035578556,3157.9985244038617,3177.6854211193245,3196.8280442397922
T22000logg3.4,4432.4822766017405,4180.056692890987,3969.7058683322125,3803.7698331872507,3642.9679177971757,3510.786898401067,3406.6803190235337,3307.4275487262976,3226.0684276028137,3162.0123606796465,3101.648094430143,3052.9097220939243,3015.4719044229664,2981.431640598525,2955.5327227981043,2937.4446844044205,2922.535856356756,2913.232149592359,2909.194405491892,2907.563295658837,2909.42624141683,2914.625236032479,2921.4128169370406,2930.326132202475,2941.395214880714,2953.620386647597,2967.110890228621,2981.9707664730818,2997.5682989034444,3013.774811709089,3030.6795178534912,3047.9726228915492,3065.454512685387,3083.3123616122753,3101.433055544608,3119.5577369109274,3138.0738925426585,3156.7991478015697,3175.477262755382,3194.4523196752352,3213.6097399417454,3232.6417670878145,3251.785882342512,3270.9863592728125,3289.8859253172436,3308.734794952177,3327.4309172587527,3345.6933701573594,3363.832346294955,3381.6898129541146,3399.09245863838
T22000logg3.6,4305.480293575213,4068.6000483974112,3870.8547648475737,3714.9533999711375,3563.4236711858402,3438.718837569306,3340.6988706575507,3247.1519450232126,3170.5915871029483,3110.6620729186934,3054.384037372197,3009.2632889257993,2975.0551093646745,2944.3102599065987,2921.374221127421,2905.92966398099,2893.7363167939666,2886.8876090097115,2885.0250428907684,2885.6603285331553,2889.597046326801,2896.6334689047194,2905.382743551446,2916.110107234429,2928.77767767837,2942.732713146753,2957.823157160093,2974.050627949039,2991.142835261592,3008.7064978131457,3026.790774777299,3045.363707981195,3064.0226335866337,3082.8804856499914,3102.101195319004,3121.2714788156386,3140.6182402131844,3160.286931041375,3179.7886116486193,3199.554648027349,3219.520428858635,3239.2440426092207,3259.0963538525143,3279.011695000435,3298.5569252741116,3318.021070067882,3337.366269339612,3356.225824956947,3374.9037149957826,3393.3422466356656,3411.2639161614716
T22000logg3.8,4350.145398343296,4126.998568771079,3939.5700335670304,3790.939039359061,3645.5730896520513,3525.243122716841,3430.204201409428,3339.1920677028734,3264.4977742419314,3205.9146821769377,3150.944598653791,3106.8911300657032,3073.517599797401,3043.656231622724,3021.456465111415,3006.5794615311806,2994.978262424359,2988.603558782245,2987.0860537628464,2988.103922841996,2992.351786249093,2999.608327643969,3008.622795088112,3019.575295674626,3032.409510594028,3046.569108923283,3061.8342813548456,3078.2073686194576,3095.4911549127805,3113.2350045527733,3131.497493181601,3150.3063045932217,3169.1964542963747,3188.2874970079724,3207.7737186305244,3227.1893591083635,3246.7756628663897,3266.6999258172864,3286.4331005204904,3306.4156270075923,3326.6019240430487,3346.519410868929,3366.5525617475732,3386.642026764589,3406.333229340578,3425.935576722091,3445.405530323494,3464.367649527592,3483.1437997458897,3501.663252422992,3519.6492676612393
T22000logg4.0,4514.394756295896,4297.394747248539,4113.680226699277,3966.7291220380876,3821.846884578273,3700.8674016852633,3604.422036744958,3511.394360361078,3434.404346776342,3373.4164523619615,3315.7994950794664,3269.127196474763,3233.221616783422,3200.697544063328,3175.928670631925,3158.6034773933616,3144.4521634223015,3135.6316860381767,3131.7959246912546,3130.411816310201,3132.3674447541325,3137.46510766788,3144.252380634279,3153.087680645473,3163.9351007728765,3176.0542006789233,3189.4037699134187,3203.9990229003324,3219.471170150214,3235.54256754733,3252.271082273385,3269.5395100848114,3287.0054339002363,3304.8055618695,3322.980418621953,3341.150644382258,3359.5968165816103,3378.3263894600655,3396.920328354355,3415.7887799603213,3434.8068635476366,3453.6093585049516,3472.467177110108,3491.332653599738,3509.831519578226,3528.1899922970874,3546.3570037626446,3564.0422807746095,3581.4980684640304,3598.634807016931,3615.262730459074
T23000logg2.6,2734.38973989694,2590.7359244224217,2474.314644941203,2385.4166232653865,2302.446484721295,2237.515394939423,2189.395550052201,2146.8608995084414,2115.618869996579,2094.4247753281034,2078.146669205203,2069.1037857964557,2066.1250327082507,2067.430521634695,2073.3301181358233,2082.750449563941,2095.6519837233686,2111.2641954987653,2128.711526233042,2148.826940426098,2170.408562118494,2192.7992541436224,2217.3230220943465,2242.6168550352468,2268.162883466813,2295.555264261535,2323.264542993798,2350.860940771076,2379.9536528738054,2408.917645500397,2437.4547293351675,2467.0941562797675,2496.308523572862,2524.941791962376,2554.418395783427,2583.328671966133,2611.62617836014,2640.574635656019,2668.8624058621085,2696.549508669525,2724.713027975135,2752.17549214323,2779.031833102058,2806.2164874565115,2832.640273015258,2858.4732742747096,2884.4650320079536,2909.645958179329,2934.287166008227,2958.959869909175,2982.8266005596056
T23000logg2.8,3002.609695438754,2803.379030744853,2639.6629377856466,2512.0109790287147,2390.810451461464,2293.4683586068127,2218.5181200144243,2149.560691026088,2095.525774474848,2055.017226638091,2019.3821917681698,1993.2912207035017,1975.6398460737728,1962.1932643661391,1955.116793765624,1953.457735304855,1955.3752868862903,1961.3994425049157,1970.7431056872506,1982.7837483249207,1997.2391064410372,2013.5830012850568,2031.9177875953076,2051.651052030277,2072.4773048138536,2094.9470724194266,2118.216348346736,2142.0929588777503,2167.27255664779,2192.7089432309062,2218.3445190102448,2244.8713239696867,2271.2394683223374,2297.5993966249443,2324.5609037905833,2351.1933267602294,2377.6683412012108,2404.593913619561,2431.0641286008295,2457.354262688777,2483.9374511896167,2509.953201474915,2535.7659347581225,2561.6630948892657,2586.8488061772305,2611.7871142081226,2636.5892257120117,2660.6181667361784,2684.3621602974686,2707.866323792406,2730.635481469723
T23000logg3.0,3402.8005238682335,3187.749405994377,3010.645262847995,2872.1762021035256,2740.268778554723,2633.7740181201953,2551.1894028059373,2474.437761376529,2413.36847303744,2366.661498197402,2324.436043353431,2292.1854893739705,2268.9752836146813,2249.6190707979217,2237.009469231999,2230.3621538273087,2227.0605731577803,2228.2185132091954,2233.184201807536,2240.662331105712,2250.815937305348,2263.242326864454,2277.4496917194597,2293.2418914486234,2310.446717950691,2329.0922231205436,2348.6846671581475,2369.140548468594,2390.7097237538774,2412.660314774379,2435.014539950674,2458.0990732051873,2481.1384041794145,2504.3599328381265,2528.0628087544424,2551.5723944102638,2575.096904176402,2599.013353128087,2622.6257824472245,2646.21496028625,2670.072156464814,2693.5084890013923,2716.876570826959,2740.315941663941,2763.174771944175,2785.893509702762,2808.459286932112,2830.371459813597,2852.074591213415,2873.526788956455,2894.360449430314
T23000logg3.2,3550.597504307464,3340.3200353414677,3167.605817260185,3032.93378655214,2905.0128843756024,2802.0306269078474,2722.353762529647,2648.387359321289,2589.550052669986,2544.549678354572,2503.7804540993593,2472.564213061006,2450.0558363656764,2431.1872687087243,2418.779755891797,2412.156364916996,2408.7173745693526,2409.5604112656233,2414.139810678835,2421.1055071456058,2430.622296847333,2442.3894349806515,2455.818452072339,2470.738787242892,2487.0775211584087,2504.739825012731,2523.2620944620526,2542.641365599673,2562.986723634044,2583.6371167942343,2604.673716730955,2626.306146387544,2647.844858488668,2669.5778523297276,2691.69546783249,2713.6072651301492,2735.6021414228717,2757.9275954159834,2779.978686043216,2802.0674666671566,2824.3987263953372,2846.3520818083957,2868.3015683561375,2890.3201150482914,2911.8111156388018,2933.2225810300847,2954.486925969661,2975.142769243787,2995.6398489309163,3015.889678653979,3035.561198833867
T23000logg3.4,3793.6857323944546,3578.778423104381,3401.6295102023428,3263.1083329112425,3130.873536252189,3023.846449934257,2940.649359584357,2862.836193690779,2800.3902505824312,2752.209561940084,2708.0203170771265,2673.605549559997,2648.267116610535,2626.422088372441,2611.2543903268743,2602.186458270526,2596.2224586092802,2594.7331813778737,2597.238309834425,2602.0780171117012,2609.6206618347137,2619.6099332768736,2631.2136640945323,2644.421730356737,2659.18557330234,2675.214353318665,2692.1735645219583,2710.0866845391574,2728.8886301506222,2748.0513740624515,2767.650669429838,2787.7821241549946,2807.891053673854,2828.2119401639634,2848.890910106199,2869.404064751294,2890.10420779761,2911.089077269852,2931.86488594152,2952.733307335666,2973.83033771784,2994.6196585819403,3015.4293271703696,3036.3078820660503,3056.725949960219,3077.0647090289767,3097.2592258297664,3116.8848940282414,3136.3741571126766,3155.5953845560475,3174.2731348902203
T23000logg3.6,4004.4579365983905,3786.811579194835,3606.746653855299,3465.3000409630667,3329.7160629465952,3219.448785201411,3133.2494541865217,3052.278567688518,2986.9508066707244,2936.225118168726,2889.5029714652565,2852.844203500973,2825.5762530889756,2801.8537325385623,2785.0324743774513,2774.5733472796474,2767.2648871491997,2764.5866648274196,2766.1216615315707,2770.023963491151,2776.7337753568518,2786.0693524778794,2797.0202966074858,2809.631609261745,2823.9518517833462,2839.4934613939677,2855.97251199011,2873.5270819422412,2891.905674121818,2910.6287911306736,2929.887904006155,2949.608076532019,2969.276911358997,2989.274025031142,3009.54960078592,3029.680804323075,3050.032938155767,3070.6524476584245,3091.087231853289,3111.68274850682,3132.4917861353115,3153.017568788088,3173.6484038653607,3194.332000981471,3214.585505787118,3234.8314056388067,3254.9172942289943,3274.4671674407405,3293.9323743219043,3313.114713086511,3331.794390167786
T23000logg3.8,4106.957424261115,3897.354127438782,3722.7306435119385,3584.8863625202725,3451.619948136608,3342.392251711361,3256.5718207527243,3175.322985487305,3109.2861730522854,3057.7567232808215,3009.9483940743053,2972.102361160164,2943.7228205806437,2918.7780694225794,2900.7500117923582,2889.184729255051,2880.7386717144545,2876.9718789579324,2877.492680854703,2880.375774227704,2886.112932213845,2894.521187083687,2904.549688558902,2916.273432762953,2929.706688569678,2944.36522887619,2959.9834915935044,2976.6572766020263,2994.14949547525,3012.024947206112,3030.4038600973704,3049.2602289685965,3068.1272688183058,3087.2555628905598,3106.7041067158134,3126.0065002101896,3145.57870703997,3165.3974140694454,3185.0473300272333,3204.846360267792,3224.8554247798907,3244.6058975651085,3264.3925448952014,3284.2376153129153,3303.6687758097937,3323.0152253569886,3342.2071045761713,3360.878510414093,3379.384471543407,3397.6108220553724,3415.31226022665
T23000logg4.0,4193.733378947214,3992.081437473528,3823.0367618544064,3688.838127900669,3558.2042324931867,3450.433105092998,3365.3052627917355,3284.3044227780024,3218.1797483830137,3166.4161922083667,3118.30586892629,3080.1224174589397,3051.4260760381385,3026.2053180383596,3007.919546095742,2996.123012390456,2987.4912910091543,2983.5504029130316,2983.908247440967,2986.6826108653454,2992.3281569283677,3000.648615926305,3010.6400374108885,3022.341053876284,3035.74931274799,3050.4145043647172,3066.0360834762923,3082.7167993030826,3100.2380890081236,3118.14098455264,3136.5571904883222,3155.474307319984,3174.408419113942,3193.6025513971313,3213.1328278272604,3232.500634826168,3252.1549407976677,3272.048737747937,3291.744797224402,3311.6237481644275,3331.689704826183,3351.47989343374,3371.3164796034416,3391.1948690553336,3410.6475394901063,3430.017982877657,3449.219552783492,3467.888410265333,3486.400459377693,3504.6159101444223,3522.295876623296
T23000logg4.2,4450.155589703091,4251.52201947698,4083.650037381895,3949.0721985566297,3817.0205286470496,3707.0558212629444,3619.2281530837727,3534.988868863012,3465.506635389092,3410.3824478104675,3358.6586709256835,3316.980397280027,3284.947937375265,3256.2345708080893,3234.6141271583806,3219.6757483980577,3207.786950217921,3200.7558378619506,3198.224378446696,3198.015783790183,3200.8329636089998,3206.517622153057,3213.7855043714135,3222.894842054015,3233.896622530211,3246.0815729973465,3259.3603206679604,3273.8708009226225,3289.1758258314526,3304.9938286354313,3321.5185936772436,3338.509069701347,3355.615574481787,3373.183141535526,3391.0227157228815,3408.8181993782187,3426.9618994467805,3445.31397865441,3463.5639275464664,3482.0279446197333,3500.63379753186,3519.014557705218,3537.4844594725596,3555.914221080812,3573.957396733601,3591.9404908950137,3609.674470598963,3626.9261260427334,3644.009325650687,3660.7309497120245,3676.9902927242947
T24000logg2.8,2816.8680234586077,2619.091102317926,2455.92565253191,2327.785505123248,2205.930890070806,2107.6753467518947,2031.5252821997678,1961.6912679886618,1907.0285659038416,1865.9788653197713,1830.4009404103588,1804.6650974260422,1787.4466426313131,1774.9627151270547,1768.9748918960029,1768.361728133142,1771.6962481750409,1779.1525522198945,1789.8480833779126,1803.552552163525,1819.6679579179515,1837.6035903130405,1857.8047212565837,1879.3731109297037,1901.9786586097994,1926.4511290826138,1951.6665577993504,1977.4611044414914,2004.7348543298617,2032.1778789734146,2059.8378245456556,2088.506509982307,2116.942870933718,2145.3273504018052,2174.407804395874,2203.030026086102,2231.503016827753,2260.4433026194793,2288.755391065517,2316.9460595719256,2345.380875396449,2373.0644928299307,2400.6490678933174,2428.238096508638,2455.0024524416935,2481.5173009388936,2507.8626197778794,2533.3387910231045,2558.516424976105,2583.4226449431244,2607.4732179109315
T24000logg3.0,3157.787507591864,2948.0408252522807,2774.497520118281,2638.1381823969273,2507.7193689202936,2402.034505697703,2319.8352784803233,2243.4977262048187,2182.905671468155,2136.7186574826733,2095.375661016717,2064.218873604577,2042.1593947494455,2024.3119836265998,2013.3522668624682,2008.325285921553,2006.920758791102,2010.037448534585,2016.8708368025232,2026.4356414011531,2038.7114906284828,2053.154699871248,2069.5658358795145,2087.575650698227,2106.885717879083,2127.78837006171,2149.647563427444,2172.281912454005,2196.176201611344,2220.460489466023,2245.092338033454,2270.5787287635367,2296.019683251985,2321.573874532386,2347.6955543024637,2373.590080922341,2399.4189766524146,2425.6773317406205,2451.566337483278,2477.3666367900546,2503.4308215147166,2528.995352074574,2554.429700482842,2579.902334531383,2604.7098563256063,2629.333419265123,2653.7634662743094,2677.492068180552,2700.9280208592213,2724.0987126508157,2746.600458423126
T24000logg3.2,3258.4100510904805,3063.7857280266976,2904.328857680519,2780.388745501841,2663.1651033793796,2569.3295162656514,2497.2484372164636,2430.9528510046744,2378.8967625046416,2339.728956576628,2304.9515622292383,2279.1417732916043,2261.3591824114355,2247.324123159575,2239.2904860419394,2236.4846867499664,2236.9038616692565,2241.237708584599,2248.8576007782553,2258.9062378787585,2271.254504157834,2285.5153818081885,2301.5133585352737,2318.8359006329965,2337.3213421315754,2357.2295117680446,2377.889468036048,2399.2298862896696,2421.6618691833833,2444.3278442144406,2467.26020634966,2490.912002913463,2514.410335776046,2537.993310766025,2562.0549400001123,2585.828065539041,2609.5824338634716,2633.72069556658,2657.490170002124,2681.2105297106154,2705.2017396342335,2728.723753038806,2752.1740790318468,2775.7107771935625,2798.637167017458,2821.4359500446,2844.1017099577575,2866.0853910685573,2887.8794837619557,2909.4373039544007,2930.348444900192
T24000logg3.4,3593.142821301558,3387.8426287279963,3219.4410384176667,3088.223208581799,2963.8797280316703,2863.993577136671,2786.8133209532893,2715.3509677343495,2658.661632012971,2615.403041388755,2576.3482539221727,2546.597009564779,2525.283379451865,2507.5495030546385,2496.0868926299363,2490.223690495106,2487.4604780515433,2488.8371467526285,2493.8408649464627,2501.160400792837,2510.949630740319,2522.9476776087226,2536.561286569365,2551.6182513899835,2568.1113986748055,2585.879190381502,2604.4734034289136,2623.9620286614145,2644.3808193552627,2665.0763113689068,2686.2091705890084,2707.9070269775034,2729.4984314981907,2751.3316197977547,2773.5240951130486,2795.516326857714,2817.613025837479,2840.0379526017036,2862.184076245526,2884.4380624081914,2906.916357229338,2929.0142393002225,2951.1940257132696,2973.4208673588887,2995.1182714180622,3016.8317580611742,3038.367472605553,3059.3198692768033,3080.146542659679,3100.7166130836044,3120.7338078866574
T24000logg3.6,3709.7115167948155,3510.943950500456,3347.374954532601,3219.516888072681,3097.8821383224736,2999.75769070165,2923.6294052635835,2852.8390375938584,2796.3884849693004,2753.077657913164,2713.788372795211,2683.6119636794174,2661.7609798971057,2643.3989466608446,2631.210131123273,2624.573355666538,2620.978507610557,2621.4691524908803,2625.570563081587,2631.946690070154,2640.7614860522144,2651.7865247034133,2664.397842923385,2678.438329432143,2693.9139533946286,2710.6443484981805,2728.190456397553,2746.630944095902,2765.97034872252,2785.5859043361556,2805.6447418918556,2826.2431987697287,2846.7340760430548,2867.496172774904,2888.591987399521,2909.4854464970176,2930.521076011016,2951.8528957119843,2972.911370619217,2994.087631771366,3015.460397393986,3036.4543186920946,3057.531047773676,3078.6300250090726,3099.198215069749,3119.7852798730837,3140.170840606669,3159.9770483501206,3179.6429126379144,3199.037168031545,3217.8810179542697
T24000logg3.8,3804.0716868028485,3612.409227342282,3453.987177534561,3329.6406987986256,3210.7924143271975,3114.4646558552167,3039.4296419398456,2969.4045571971283,2913.3531295687726,2870.222441590694,2831.022322698801,2800.8177370744297,2778.891591550863,2760.4326399598867,2748.092701050979,2741.304649747428,2737.5448915208267,2737.836368313297,2741.7573260902223,2747.9492482022606,2756.5563424327647,2767.397115373612,2779.814512809461,2793.6348276417493,2808.907061545714,2825.400916668771,2842.6697953424564,2860.8435142658896,2879.872305523275,2899.1416835062505,2918.8638063685107,2939.090677186851,2959.188432340397,2979.5693297648936,3000.2525661335444,3020.7234750615876,3041.34906044807,3062.251139172608,3082.8809968256496,3103.635773180729,3124.5757615722946,3145.1473383567236,3165.79858917679,3186.4664322046724,3206.632931538214,3226.7821087739926,3246.7391807558784,3266.116859936151,3285.378885682501,3304.344928211512,3322.776475876551
T24000logg4.0,3921.033853320937,3733.9459865154627,3578.4099616365074,3455.544210861149,3337.3572207662573,3240.89851759988,3165.206795154501,3094.145507664441,3036.8775378161645,2992.4579651818526,2951.872646564052,2920.317009613967,2897.0968204405667,2877.3437047637203,2863.7881079391295,2855.863377095668,2850.988620863736,2850.238191374747,2853.193494614573,2858.438353611581,2866.1567938056564,2876.179270541577,2887.7869219291724,2900.833374457182,2915.401166536026,2931.1768071076917,2947.7545974400286,2965.28750512367,2983.656480949009,3002.285623163619,3021.4228434087713,3041.0459780222386,3060.566728583589,3080.4138801339577,3100.5499771520986,3120.5031825080728,3140.6274434315415,3161.020069684956,3181.156879879163,3201.442940351209,3221.8928921959928,3241.97886866402,3262.167085433724,3282.337820227891,3301.994320173787,3321.677234291936,3341.1220499489905,3360.0134178556345,3378.7489302131535,3397.1799206419364,3415.106358337558
T24000logg4.2,3969.84178536848,3793.5888223636807,3646.0560911966045,3528.8504096057527,3415.228192929592,3321.8347043315275,3248.1659602315535,3178.5948441681353,3122.222964690703,3078.3402431912846,3038.111081114461,3006.693030753204,2983.494335177952,2963.714620830419,2950.041306077074,2941.9471399095355,2936.8990448774484,2935.928252719245,2938.6203505591684,2943.618402363521,2951.06998523369,2960.7899567473874,2972.1288565444524,2984.903985149333,2999.143264226231,3014.6287920880613,3030.9122088819263,3048.0984407549317,3066.1540098331197,3084.482732926175,3103.273529381173,3122.5923892598644,3141.8216074685643,3161.3456319781912,3181.190772816583,3200.8413395074595,3220.661750544183,3240.7478219508544,3260.5783399176235,3280.502609198574,3300.595182767086,3320.323197914827,3340.0702279177117,3359.8013763973577,3379.0301696844317,3398.167914927904,3417.085449358819,3435.4173755697307,3453.5745533775676,3471.396398673629,3488.6849237982274
T24000logg4.4,4020.8394894340668,3856.0168942192413,3717.2531392299256,3606.1144339551784,3497.907343669864,3408.4610771825805,3337.329132320786,3269.9696310631093,3215.135761454702,3172.096660848425,3132.5805337651327,3101.5514318173186,3078.3678956101116,3058.518820301641,3044.5935848106283,3036.0316161676446,3030.4359571091622,3028.8169855895035,3030.7489985752163,3034.9206117839317,3041.4970809761885,3050.2996915805907,3060.6655544338773,3072.4461481477183,3085.71526056358,3100.1806627029023,3115.4594514661353,3131.6918869281044,3148.76883262098,3166.1446140869325,3184.092412832656,3202.5457118473364,3220.9569430663987,3239.7360763584575,3258.818379774616,3277.7469862997964,3296.8758472607265,3316.2412621354456,3335.3459917971727,3354.6198068168856,3373.9856565715145,3392.9507077538683,3412.0291981442865,3430.984594557677,3449.4201408162403,3467.808414475788,3485.8961837954785,3503.465134697563,3520.738874792046,3537.6844656319445,3554.156839244699
T25000logg2.8,2532.5699735803014,2370.6294017611945,2236.476392547404,2130.6695767557917,2029.9131188340207,1948.669527761276,1885.9286446088731,1829.2341859872151,1785.8139830192038,1754.2710095379086,1728.6407469801127,1711.8541253045257,1702.5277726201605,1698.3687392189152,1699.863230752944,1705.8570858360772,1716.0197274977531,1729.5702843655517,1745.6688987508032,1764.9592828428504,1786.10669473817,1808.5814653959208,1833.515858897622,1859.3795374356998,1885.8983872253607,1914.4308115908527,1943.3243128645477,1972.5087496369922,2003.2655776541671,2033.8628861925347,2064.4680046315243,2096.148064884258,2127.32379361958,2158.309051150844,2190.0338839376823,2221.027538899658,2251.8139097435414,2283.0372796054694,2313.367695652191,2343.5112066953316,2373.832923242973,2403.181153810557,2432.3382047040823,2461.464345239112,2489.580757498467,2517.432089071874,2545.1019136356413,2571.7383723862604,2598.1356658998284,2624.2368972776194,2649.3163046110026
T25000logg3.0,2956.752091044226,2744.4416849073455,2568.6715726955827,2430.3990059755715,2298.140691391587,2190.8459629903487,2107.314924702537,2029.854027387815,1968.4489830224998,1921.759244696289,1880.2971398198847,1849.334266082382,1827.6997948865428,1810.6457305959952,1800.6364724951502,1796.6310374929712,1796.500217914192,1800.9470546271875,1809.1086862124816,1820.231613421199,1834.1197941839257,1850.169272227516,1868.42630648832,1888.3210841079901,1909.4949242691307,1932.4700040351627,1956.3991361977303,1981.057906102568,2007.120961352974,2033.5320347411641,2060.233219186178,2087.8851136832373,2115.440814623697,2143.0360623163847,2171.270530099299,2199.205396421114,2227.021913216371,2255.3009128691256,2283.1236503844925,2310.8242945656407,2338.7938149078914,2366.1731731084014,2393.4298990075354,2420.721153449872,2447.287319055037,2473.6523090326514,2499.828016038494,2525.242769091836,2550.3298950714234,2575.1459567420948,2599.21997024419
T25000logg3.2,2923.563084328263,2742.650960862443,2594.2841319692907,2478.675884959305,2369.4911681398985,2282.241478273328,2215.3100711709185,2154.3097443828574,2106.9784899271754,2071.841393057701,2041.498603197348,2019.8611555332106,2005.79839762657,1995.8566335942483,1991.6906704529422,1992.3604635975366,1996.520385078154,2004.3743959391707,2015.1757004255767,2028.612007782542,2044.1676605153234,2061.3698003930567,2080.4954352972413,2100.7966245420553,2122.058230624143,2144.893501355338,2168.3551242970652,2192.3466707869884,2217.5687216924894,2242.913643162132,2268.4384093302665,2294.7940312057603,2320.8996559156426,2346.996327247645,2373.6483869043554,2399.9003178864414,2426.0377077093062,2452.5924581043614,2478.6351791866805,2504.594422358821,2530.804399668692,2556.395540790346,2581.92307381243,2607.488043048022,2632.3222072406575,2657.019006925133,2681.5480402297203,2705.3223258336807,2728.8449032175113,2752.128185316624,2774.6790045775974
