,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300
T18000logg2.6,245413272.51673523,485128200.4747554,283679631.79900765,3993713.0641799495,50987146.615099736,144674495.19286174,85431357.43600848,259183282.01127657,393504657.8136646,516133276.3403506,371884784.1985634,397262291.93277586,259295313.7234567,832357259.3923533,835170493.5562739,188249015.42768127,14066373.576736743,50853994.844354525,57977568.954006016,236158514.96794838,484001674.6035584,947497754.6239506,930510839.1918854,793246527.1959658,774335213.8715482,528688087.10336715,244335866.51596397,141188104.90975693,78065932.71236481,65066030.273567095,59670752.19161789
T18000logg2.8,154951990.46494177,279490910.97326386,175408333.898228,7451040.017012554,65973144.71507765,115781734.3917119,62912435.74647604,180113675.04365522,237246412.2877067,395461854.38623035,409642637.9369192,587887323.1293013,522715584.52864856,931465111.0723426,822456374.9467399,76529297.96591523,21497175.5090725,101875567.94574288,99305086.24620879,268927137.8625449,501599576.0523343,945188140.4181236,982663454.3868462,823519986.3357741,767267229.891119,414176337.42917764,174169091.84855443,150874039.07350355,92336813.57563387,67389774.69813628,57612339.33266424
T18000logg3.0,47047237.371960536,158803478.1926414,122807334.43230645,32640512.955928873,11865506.269789701,26423867.02027848,18079342.676709123,75722186.9394381,146146649.3181036,223919656.93288875,272366145.5758983,406067286.1177,258254836.7790923,846074106.5989308,952080436.2801279,338327948.6707229,12451603.375963416,34886325.04312778,33869809.94978363,207553032.24162656,316881344.7287666,824559322.2966185,878627402.5774529,832294096.1079112,819002537.2631466,596607026.7981234,204291235.4623386,130157481.27783886,114737860.43060303,86010105.75440204,67631554.48603167
T18000logg3.2,52069456.14763593,48460583.58936553,75428178.44539863,2665022.1559053017,10355491.147774681,29060207.555544466,19741961.175944712,59032589.089727685,81913976.28445919,177263557.71036944,373139813.32388806,650095745.9722552,590959687.4069978,1097126492.4234157,720851929.2365205,80615636.05079731,19120485.161118172,114103833.13202052,129455550.81949823,229813050.30536813,379664996.68104047,845536571.8023546,939490398.7998819,843386390.7344943,815326571.6667398,450340492.2977768,84195864.52800101,110773753.15466864,110928777.70859608,81618555.46705711,56820415.40759747
T18000logg3.4,26072280.031629097,45943441.55576168,9440338.877554279,6974829.341143733,9396953.41574722,23394480.049093954,14428328.653159225,38696904.91835472,53648934.52003018,192037459.33007884,535990523.3381054,815734153.344524,693601493.118974,1115292726.067004,580464470.6459726,3581576.6095115566,76748534.52867691,149719995.09261388,95681798.25020413,239276623.65041775,438187401.3590191,774250785.3015555,889032478.2290928,804614414.8247627,825443571.4284483,315270642.48436844,48561290.76685988,123613091.96352687,111288545.25117242,73951406.48110935,49345052.00872911
T19000logg2.4,481602017.3588071,932638971.557765,938787415.5518373,278934778.54603976,74129978.2024115,228260650.04440218,140792164.11028188,432632823.59095496,1047981449.068071,1428540757.242674,709839791.6939554,367115559.5939317,258852588.25045672,301199349.5617039,414115370.1417121,184083764.48764056,45537630.32696659,41656187.88683355,38034571.73717456,175530359.60616213,383825609.5219731,561694626.9702693,448835147.9265796,395216756.7681856,346358423.0348961,813051155.5970716,905067537.2196789,342575656.580212,53737939.04504876,32402007.26141808,58120782.12712842
T19000logg2.6,645703582.7008711,841932537.3966376,396550042.99966955,49468968.08701662,234581518.39610043,402889552.9798595,243506047.82108888,580674940.6475651,772678349.4296421,772697293.0949035,260328251.81420928,189937687.4371664,128360332.14568952,432131860.1596819,590495087.3645085,362112450.8924855,42014760.32032666,17709912.249365907,15136884.79852218,170363621.04599968,347606113.2550514,781582982.5449158,832293476.099759,809626732.8156143,836063711.389932,852554079.0492575,309666609.242317,73541185.91500418,57789489.743260905,90080173.8795315,125719895.50107543
T19000logg2.8,227221995.89242974,567011472.8718684,476254602.1045221,86279391.04079627,42030154.00703593,117680334.79966661,53648751.75977749,272402071.47363174,471576193.2944886,762653588.4056482,586943971.3417826,538128388.9326962,465958376.20379543,706204869.7531117,589460741.7344301,127420365.29613304,29071782.871076345,89305552.25422186,98542544.9523115,253464835.05330032,478276170.35586846,882033057.94102,791753641.2441301,592581453.2781045,486753508.21388185,456956247.0132828,406302579.6066693,242581832.72800905,87379629.2327008,42082687.7959194,36408381.39550106
T19000logg3.0,174791665.89222574,345671744.0154753,284761030.10797346,43550401.69416653,53837124.16756775,121337756.91921952,89256443.4603255,170015976.58508962,385689003.7113721,400819310.7753264,265289858.0558783,267611439.29043406,180991309.86712417,489215753.4201419,906009341.7732458,392508641.8005265,55505734.79123249,10641871.716466188,18209834.506223336,138803914.89174777,327629177.17285955,704957572.5530812,790589428.1092333,739069077.4461578,725204429.3779289,651988688.3717839,306002313.27886385,151370928.7858586,87954574.12059394,66776368.94068048,67804874.4360466
T19000logg3.2,129401954.71723263,224777982.21687922,161004705.17752683,15498204.766052842,31384511.862906776,83391196.71640506,49108665.051794365,156415930.97710168,269183677.19012547,271898679.3904655,246619490.4347291,307833447.9791644,197119088.6990644,746907562.306918,787608109.5628912,291136818.31941736,14419154.612916032,27613558.16257471,30894079.71877318,163564160.99259037,337515625.1813286,721134051.1815442,769684527.467734,738868442.0124446,777347707.4734671,494337121.80435574,200472259.8105511,125981298.31009543,87630124.77991009,66161539.38671124,61566528.539760925
