,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,1120.2907259786289,859.5872160279691,681.6250346316664,559.976050198219,476.9281532397218,422.0810309151029,384.94061575781024,359.4231672808229,342.8232440521399
T15000logg2.2,1792.679758789443,1528.457585178257,1334.5939861185345,1188.6782640073084,1076.221128394194,990.3988732315598,922.3112993906897,866.7258796636381,822.163588050402
T15000logg2.4,2182.6192086226865,1957.1429948385758,1787.3084145380235,1654.9627396349538,1548.254178319235,1462.3042781446989,1390.0181459171642,1327.3188174518561,1273.8019797884447
T15000logg2.6,2319.8045926151017,2129.957672734461,1986.6985613872698,1873.8936035667862,1781.4048854682624,1705.331823249165,1639.8269632338315,1581.5309769426835,1530.4580649612221
T15000logg2.8,2827.710681640335,2647.8306201309974,2510.964299919779,2401.7230902894967,2310.351920726031,2233.28160754812,2165.0594672175407,2102.5653090998576,2046.154409265671
T15000logg3.0,3178.660870603573,3034.208273810112,2922.221758084517,2830.9863952516616,2752.909586384865,2685.351970811387,2623.9516992500508,2566.1911876860086,2512.6269557443884
T16000logg2.0,954.9013478024413,694.0802891180364,525.8368214545998,418.8032642305296,351.96937508069817,312.4571096850796,289.1139316335675,275.72511100646335,269.36486398221416
T16000logg2.2,1295.962944897289,1037.4710797151204,859.7038268517684,735.4010315332939,647.3754881784552,586.1461747484421,541.8101883299248,508.66227811827923,484.6012737339785
T16000logg2.4,1720.0281696414015,1476.9502580283074,1302.9839756429437,1174.2836754438533,1076.255619120681,1001.852541677064,942.7037624310756,894.0515999706806,854.7596863275942
T16000logg2.6,2165.650214465615,1942.07007891984,1777.5338466064609,1651.5525389465843,1551.327113029425,1471.194061698323,1403.9433400498924,1345.570387685724,1295.6876881346923
T16000logg2.8,2571.404117253862,2377.819608436726,2232.140743817066,2117.7982625971676,2024.0894175215271,1946.5474456167844,1879.075007457922,1818.3221164028546,1764.4019780776766
T16000logg3.0,2946.886367691891,2779.4247764374427,2651.511245113561,2549.3976783552093,2464.0299100656707,2391.781298711755,2327.390613667133,2267.9615025503836,2213.8651890299784
T16000logg3.2,3466.2195770708327,3301.7939342932514,3175.88805801411,3074.974328462636,2989.9545009353274,2917.0795292253606,2851.126076738593,2789.2593681213075,2731.9789715114102
T17000logg2.2,1212.7704002499295,943.1860304345089,768.9045825380695,653.5079480171232,576.0246232960061,524.9563708430621,489.6802694273187,464.3694022688237,446.8651566863429
T17000logg2.4,1569.3763745645977,1312.361608091619,1134.4818125383663,1007.1149495129634,913.4318993279837,844.9071305767422,792.2912658234875,750.3062963597351,717.4821002276666
T17000logg2.6,1993.3509171572696,1755.7103331315582,1585.2578454472743,1457.6297048100157,1358.3163066747918,1280.7150358816084,1216.9949876283365,1162.7728035111936,1117.3897725868092
T17000logg2.8,2383.415110744931,2167.6165168441867,2008.8474646758068,1886.7612114810565,1788.736403476373,1709.3244323390559,1641.6232007552067,1581.8227802137442,1529.7964691812244
T17000logg3.0,2788.0169753138202,2593.871034135379,2447.9139670934737,2333.2702125670894,2239.0830670209907,2160.768673397502,2092.199341916146,2030.0416189634595,1974.4554716690643
T17000logg3.2,3194.4290367300164,3021.594086673579,2889.3371236076146,2783.841733024475,2695.649857927174,2620.8021272886485,2553.8123648206797,2491.695265982537,2434.8678932987295
T18000logg2.2,1076.3814834800705,816.5604778227444,649.562391321248,540.1007300001514,468.38400715865885,423.61621746572297,395.316832217961,377.3032934373464,366.8385296246879
T18000logg2.4,1293.3309276902892,1045.399274450298,884.7060002181488,776.1926485442177,701.0966942522575,649.6076003401873,612.3135162367217,584.0057668223988,563.1495129543035
T18000logg2.6,1903.414621406341,1657.7092761160486,1482.8693719228115,1352.3578134247864,1251.0003504017411,1172.325093545356,1108.4939212169868,1054.843838414106,1010.4986023177332
T18000logg2.8,2157.035968137169,1932.42510463177,1771.9333659986435,1651.1176815583797,1555.9085977904474,1480.3124078010421,1417.1268447700113,1362.264075465631,1315.4384375476052
T18000logg3.0,2496.6256703356,2301.8394707339003,2158.5038931676927,2047.0793206322046,1956.048808898006,1881.0720720419986,1816.2367315386953,1758.1535332065855,1706.8448118676474
T18000logg3.2,2921.8962362635284,2746.8811193825886,2614.9004286458503,2510.268406462907,2423.025593040368,2349.410935441776,2284.1001975441854,2224.0584971798335,2169.6011316271965
T18000logg3.4,3272.8395629601737,3110.5259715048805,2986.65009841705,2887.6704333946273,2804.489307203108,2733.6219036598523,2670.049585469991,2610.88760273159,2556.5565307637025
T19000logg2.4,1218.648040059452,977.4139963238865,819.2546233101182,710.408019309557,633.855609544355,581.8366084866019,545.5154615724787,519.2859029202407,501.10644371566
T19000logg2.6,1491.263122743493,1258.4656308777012,1103.2512026307368,992.8010942077073,910.606479852676,850.2787324745328,804.1107078691032,767.3104916310454,738.7211532063742
T19000logg2.8,1830.9138715170598,1617.2733640215997,1469.5164151696472,1359.9433715474179,1274.436317429618,1207.803291926473,1153.4385300859067,1107.3810043990093,1069.0688875913893
T19000logg3.0,2231.7628056649587,2033.8433520899775,1892.820140741234,1785.2469241307704,1698.3057133079335,1627.8433529730369,1567.9452128037894,1515.0430195894583,1469.12942609335
T19000logg3.2,2623.8392019482726,2444.541120986474,2313.534807204656,2211.548510442233,2127.44053509582,2057.510644575654,1996.406542674801,1940.9624065634962,1891.406638671981
T19000logg3.4,2945.525652393936,2785.6268581190743,2665.1632223286597,2569.4713618561864,2489.102130195003,2420.9725391873108,2360.263335719083,2304.130393910662,2253.007840040177
T19000logg3.6,3609.411062591054,3447.432983910904,3321.8223928559646,3220.338607539781,3133.904099076756,3059.534254076808,2992.2441933042605,2929.1123284608652,2870.7771552177574
T20000logg2.4,1076.7535430110374,845.9991209905595,704.6119846384544,613.6325002279995,554.0862025023947,516.8471852162277,493.00631848989184,477.07986503973893,467.2303290254527
T20000logg2.6,1363.8879323713072,1136.667844984839,990.8856718176278,889.6480121332218,815.9316512479625,763.350749973086,724.3344979310564,693.9680890252607,671.0428114808992
T20000logg2.8,1631.1068194804452,1413.2043147802428,1271.196590758285,1170.2404270225384,1093.9137780814851,1036.6939794400123,991.7864307496735,954.8199624706012,925.0664793920984
T20000logg3.0,1950.7868399785093,1751.4444470685712,1617.1550792065532,1518.2085455885638,1440.1557945416293,1378.628006167862,1327.6853911139183,1283.639366112718,1246.3012159178872
T20000logg3.2,2288.228445242439,2107.04612594456,1980.2991914462884,1884.1500333078386,1806.1318810096373,1742.6843499905353,1688.4869339757115,1640.22223413063,1597.994549432053
T20000logg3.4,2647.667471078901,2484.3259892367673,2365.2838047682535,2272.253394086562,2194.761745256671,2129.8921683648914,2072.8788737765044,2020.8002473501367,1973.9800436472979
T20000logg3.6,2964.790850796553,2820.9071059532516,2713.4946713800164,2628.241286449267,2556.3183454957443,2495.2246949631362,2440.6404778125143,2389.9499999203213,2343.587243323768
T20000logg3.8,3333.382096193896,3195.704785955468,3090.1925665073973,3005.6070209499785,2933.9034862506574,2872.604430190031,2817.3292000666047,2765.511049078873,2717.737546438272
T21000logg2.4,978.5379418798755,746.1894256606378,600.2097054665916,505.14162426582516,444.18726689850826,408.64033192816083,389.4496341298079,380.173742129452,377.7627009127472
T21000logg2.6,1172.506516446753,963.8090452749246,832.299682040619,743.0515999010505,680.5757088147917,638.1734368227591,608.7791790401702,587.6140868912548,572.9476861573238
T21000logg2.8,1437.1970977257824,1234.111557090795,1106.100630239707,1017.0039503109386,951.1442688985383,902.9824754251698,866.2881621230925,836.9256916559428,813.9959931762717
T21000logg3.0,1807.8436577353998,1607.6888855694338,1477.2484074802578,1383.2083215168498,1310.4348319026333,1254.043385655623,1208.243455284297,1169.2629088532917,1136.5979246484549
T21000logg3.2,2056.0656197092376,1871.4711471903597,1748.840618022488,1658.6064793898527,1586.9219922994735,1529.8195190859017,1482.0297380079176,1440.1429331496984,1404.1463067911382
T21000logg3.4,2387.3544981121468,2218.286279547446,2100.795733157522,2011.4912143005354,1938.477788554142,1878.5103409162614,1826.8388755761998,1780.3608195065865,1739.262315313651
T21000logg3.6,2715.1091075407126,2562.2502936197784,2452.1543269697877,2366.5013346864625,2295.113480399856,2235.35930056816,2182.827682428475,2134.7082999066183,2091.311878034453
T21000logg3.8,3105.08608393181,2968.3425147825146,2867.1016731159552,2786.861934293728,2718.929758826483,2661.007620265571,2609.105559479544,2560.7045764655095,2516.2058252454117
T21000logg4.0,3587.5189959009276,3459.8018415050446,3361.1273914334797,3281.0887972609926,3212.356355455229,3152.712906578837,3098.3688499960176,3047.0548711022425,2999.0958705240164
T22000logg2.6,1344.019069267327,1107.9043135737886,957.8935675293192,856.2291470752181,784.8675317265433,735.5576486684694,700.2889295124036,673.7437197294057,654.1490206898454
T22000logg2.8,1445.6337317350492,1237.7816910519284,1107.0275760165669,1016.2416331589619,949.5210413966666,900.962862376895,864.1967920434367,834.988854866767,812.1874558127328
T22000logg3.0,1596.483636592094,1407.7428531349383,1289.6843478359297,1206.9100158115828,1144.5479229838725,1097.601615064794,1060.6049765239168,1030.0382746953096,1005.1351054541001
T22000logg3.2,1835.8054931112135,1656.7441463440407,1542.351036734167,1460.3206286044303,1396.5674395323367,1346.8363132680788,1306.110379780468,1271.158995515979,1241.5769944209503
T22000logg3.4,2304.157175639386,2133.3925152649886,2019.2992979821481,1934.4517539391827,1866.13210727319,1810.6614971541371,1763.378656368028,1721.2953465157482,1684.2332617383724
T22000logg3.6,2342.0926187107857,2191.3381351345597,2088.376714183629,2010.6660983467032,1947.2821271548344,1895.2774223520264,1850.4774198672735,1810.1843473128504,1774.4838018996527
T22000logg3.8,2677.0503527496153,2543.472976246565,2448.443530448083,2374.5962989207596,2312.84836450893,2260.888149184147,2214.9970698778648,2172.76200165558,2134.492554859234
T22000logg4.0,3001.389842083736,2879.6016842755325,2789.8735527121103,2718.7140637980833,2658.3885349616035,2606.798297504734,2560.4812908193326,2517.289196840025,2477.5194868521576
T23000logg2.6,822.8663623507368,615.9111320652158,489.5921749339948,412.48879706433297,366.2656798108099,340.48043577727685,326.80631153790904,319.9787414032036,317.776422183394
T23000logg2.8,1247.1336317175937,1046.7543099480476,921.3569685834361,836.3242680818414,776.2719693192204,734.5532489211456,704.7047973328373,682.3700064836596,665.913171327731
T23000logg3.0,1504.8253710628062,1318.5773077129256,1201.5342105419556,1119.8517493022562,1058.9678174220885,1013.6518373828274,978.4809674021503,949.8377009589935,926.691968984651
T23000logg3.2,1717.7054355964701,1545.1250305199185,1436.3811591116703,1359.5081846019048,1300.7218163292193,1255.5320245359933,1219.1048843893059,1188.2916387625169,1162.3796311664942
T23000logg3.4,1960.4542911701305,1799.3508803667394,1696.3744454720531,1622.3363597317482,1564.38781982061,1518.6424849891844,1480.6069996352528,1447.4226198362226,1418.710963065986
T23000logg3.6,2220.559501943032,2066.486436408455,1964.8222251467946,1889.6296196705841,1829.2317531567292,1780.2884854197011,1738.6830237157437,1701.7757635805337,1669.2143540992774
T23000logg3.8,2441.8180142073506,2306.9775355707657,2215.2382420517174,2145.8914511247444,2089.078738471155,2042.118863130066,2001.3143461758996,1964.3385515601276,1931.1424946673926
T23000logg4.0,2696.48650799007,2575.8219756465587,2490.5622646397824,2424.410100881575,2369.073735250243,2322.4051854409367,2281.079525881862,2243.0343550217785,2208.403130165049
T23000logg4.2,3057.966613041776,2947.9236362161982,2867.284346075282,2803.145072710061,2748.4447119759266,2701.3121225322784,2658.700294459053,2618.8031762882024,2581.8210003022264
T24000logg2.8,1224.1903386844235,1005.609938701396,865.3079792468923,769.8218655966223,703.1307269856779,657.656967450014,626.266424653389,603.85294461895,588.1064305923701
T24000logg3.0,1464.6314932040093,1275.696049514534,1155.3744789192967,1071.386521704311,1009.26110352296,963.3569232075927,928.0423414750051,899.5463989684278,876.6379207488183
T24000logg3.2,1580.7452160013602,1413.7363477669448,1310.3241937831158,1238.3822519458759,1184.1145133617968,1142.9240087641344,1110.1002476322494,1082.5774612383436,1059.6640840086245
T24000logg3.4,1912.9396142257215,1749.5324542723245,1647.0431274377436,1574.011683786448,1517.053476755463,1472.0945611084694,1434.6859075177595,1402.025146730306,1373.6753062065898
T24000logg3.6,2048.5727385834225,1900.5609283622593,1805.8919488683127,1737.29780412949,1682.9435738486748,1639.3980278022264,1602.6466256542267,1570.1565229094524,1541.6057999256404
T24000logg3.8,2272.045469458725,2138.334219735107,2050.5556638670428,1985.623003268854,1933.1667852750363,1890.2874608831548,1853.374961360153,1820.175850207866,1790.514572351584
T24000logg4.0,2496.119684348559,2374.5062199340464,2291.9168183581983,2229.3155094114545,2177.746129980822,2134.800705830772,2097.2156742655134,2062.978569572154,2031.9995252257702
T24000logg4.2,2728.3793179641693,2621.8851403961526,2546.5806128723198,2487.9979898148813,2438.817772727109,2397.101708756285,2359.923060133262,2325.517512602255,2293.930634570622
T24000logg4.4,2916.429508363704,2822.8170783506675,2754.860956223087,2701.174912631544,2655.562399949935,2616.3053311491485,2580.8133669039835,2547.6044567323297,2516.7784153900348
T25000logg2.8,932.4151321582167,726.4596602617352,593.1498394600522,505.6310521748564,448.4917144679949,412.9343202670671,391.4539017884514,378.62010320564303,371.72368706196954
T25000logg3.0,1335.0973117786914,1132.3237336628538,1003.901470228997,915.9975545520895,852.6498262001643,807.1588741042613,773.2628236903192,746.7462913072608,726.1599155814189
T25000logg3.2,1442.075506482616,1278.216472263658,1176.3310102431915,1106.083777985469,1053.960132468027,1015.0323135811142,984.578659379832,959.5083434585028,938.9410740160929
T25000logg3.4,1776.2674542157838,1619.986112305092,1522.1244615931425,1453.004829198172,1399.620548544535,1357.8273366178369,1323.347090389835,1293.4368411842959,1267.6131372725195
T25000logg3.6,1980.2564137105046,1836.3008960962018,1745.172809240392,1679.88644456121,1628.5508170393393,1587.559699678866,1552.930129439064,1522.197673122246,1495.083186216924
T25000logg3.8,2130.3073831924803,1998.4250644483827,1913.7940344674885,1852.3591279086345,1803.4376072371324,1763.9253434836435,1730.2247215757047,1700.1075774208607,1673.3273848508588
T25000logg4.0,2347.616562265371,2229.7361840265785,2151.8023370278574,2093.8518050205153,2046.736969296918,2007.9053757575589,1974.1535716014612,1943.529404624265,1915.9169123910747
T25000logg4.2,2727.3936737002277,2616.1089282162475,2539.6589326615344,2481.1021703353417,2432.387412074001,2390.9805097545886,2354.210625155907,2320.3148999923246,2289.119786138734
T26000logg2.8,602.8304468092151,443.20867453397443,339.25566752939966,274.2808965736189,235.95531916574652,216.29106513642168,208.8133717153401,208.64031436616986,212.9918246283049
T26000logg3.0,1318.5228266743366,1110.2462132456105,973.4920638555234,878.5685222700002,810.3283738424525,761.5100841025118,726.2153178680796,699.8479577597907,680.1829451070855
T26000logg3.2,1447.0629631196798,1266.3397568196992,1150.728873837802,1070.7322013215016,1011.9853475677357,968.2643186141157,934.5218915161502,907.1712015486557,884.8494969320997
T26000logg3.4,1755.8290091785875,1589.3395979455354,1483.565485036387,1408.9084406941126,1351.7059219798866,1306.9508324701715,1270.3549678722397,1238.9346423422971,1211.8446521965216
T26000logg3.6,1933.7098314850962,1788.2011700479172,1695.921873927423,1630.3408474045673,1579.2946476293823,1538.6974501275417,1504.5175347050547,1474.2633189904352,1447.4947980459756
T26000logg3.8,2149.6653535809805,2016.711136742027,1930.274221130496,1867.542452681213,1817.8984678903428,1777.6019413605834,1743.2565251574788,1712.5638541352387,1685.0462892838436
T26000logg4.0,2441.311646425932,2318.774602112623,2238.0171263438083,2178.159730605894,2129.5259894076144,2089.2399712459683,2054.0278135351055,2021.8927471165657,1992.6588088565027
T26000logg4.2,2412.6651186936533,2309.814522175233,2240.708930011361,2188.926870772704,2146.6039016400964,2111.385296206628,2080.5642396121766,2052.4246945180853,2026.779258183737
T26000logg4.4,2569.0111567324125,2477.1382703589916,2413.8367865953546,2365.524930113419,2325.455214549222,2291.6624839629485,2261.7074305117826,2234.0910329166168,2208.7460507386127
T27000logg3.0,798.182752694646,634.7818248585611,530.1356402022768,461.1539843049879,415.85378871441407,387.31269244820254,369.63632517555976,359.2224578145832,353.8649486973725
T27000logg3.2,566.5439026149613,457.5870687520494,391.97024407285664,350.6578299001443,324.8644351315339,309.48405972293625,300.89619434022165,296.84328480354964,296.0727237153339
T27000logg3.4,1634.5109177284114,1468.1926832462616,1363.3322072264111,1290.8025411301055,1236.3295605517185,1194.1646285033012,1159.9451370300897,1130.7252732359393,1105.636516517661
T27000logg3.6,1799.2788770958116,1665.3153762408028,1581.9078438401373,1523.7724095261017,1479.1871021262082,1443.762486633706,1413.769379029162,1387.04635740517,1363.6741409432364
T27000logg3.8,2010.1623119093067,1876.731014833341,1790.502119084095,1728.7724578006873,1680.599916823696,1641.8599085460464,1609.1157460260401,1580.0196417465045,1554.0554381092531
T27000logg4.0,2235.018803424402,2118.0961559459765,2041.7390129215569,1985.9313088900667,1941.1845884475406,1904.44662789774,1872.5115946832698,1843.4364489339816,1817.0111443628261
T27000logg4.2,2368.2842166562837,2265.1135918154564,2196.444312719421,2145.35802517819,2103.7232405690866,2069.0669226316722,2038.6158137052544,2010.6809479383305,1985.1589078093384
T27000logg4.4,2528.6939439819616,2438.4769243764486,2376.785741790486,2330.009821753341,2291.369892674967,2258.5799896128633,2229.425845469473,2202.43190905381,2177.494638947419
T28000logg3.0,697.9988214610548,531.901106242355,419.17048055444405,344.3766471202025,296.1716898552517,267.07094620378604,251.3640996614936,244.14060198970404,242.4277896127665
T28000logg3.2,1089.7087425728216,914.5576131345663,800.8325104886842,723.8823213586227,669.6522592478885,631.2098237030914,603.4343298320244,582.5454070855506,566.8673056689172
T28000logg3.4,1469.8483303988162,1301.5102192983636,1192.1964413237674,1116.6097189287884,1060.7114898863092,1017.9482185774142,983.8767782897917,955.2786471283642,931.0709377292758
T28000logg3.6,1707.4245096298246,1557.0472262595697,1460.8792060861745,1394.0931944822307,1343.7131163055146,1304.406490483593,1271.9595656348993,1243.6848024853973,1218.904617222318
T28000logg3.8,1863.3178235137284,1730.9856260667339,1645.6809868698554,1585.3064683709265,1538.723349818055,1501.6619429166033,1470.434838776972,1442.7129583682317,1418.0230218731667
T28000logg4.0,2164.6901008511336,2046.1778546876112,1967.9207109275296,1911.0166306814676,1865.8909950069105,1828.7923369892708,1796.8892297200052,1768.1070993394678,1742.0210984901287
T28000logg4.2,2233.2849655603345,2130.7338776856404,2062.9273868792084,2013.1353977454469,1973.0530501451933,1939.868292747585,1910.9257168452723,1884.514845846992,1860.4347235399564
T29000logg3.0,383.4404769203204,348.79343335306226,338.3068135713959,337.2489812080385,341.9192627250196,351.2237894117681,364.0599795775179,379.2570286248591,395.69216180074125
T29000logg3.2,860.989588528461,703.6354657494815,599.4433744043769,529.2617907108863,481.1875900919877,448.6923707085467,427.14999723262235,412.7800028762708,403.52907685924345
T29000logg3.4,1220.5415198718583,1058.9521617559137,954.7997657341226,884.1130929014803,833.2148992436164,795.6873411722594,767.0726956379857,744.1831075374922,725.7828220788741
T29000logg3.6,1528.5209623360204,1379.3025698191989,1282.753040213291,1216.0735651604928,1166.5016117312275,1128.303876045727,1097.469562630554,1071.2181760183232,1048.682658098477
T29000logg3.8,1792.5750125097657,1655.9266443205504,1566.429232170277,1503.2376418436847,1454.9170071246615,1416.5190690467512,1384.395372650365,1356.0524455593331,1330.8869938680139
T29000logg4.0,2001.8589528230407,1885.0352104069864,1807.602349207683,1752.1526062063317,1709.1108085656203,1674.3923359432833,1644.834349157755,1618.2994095825422,1594.298560488905
T29000logg4.2,2214.5942240969043,2109.218214110164,2038.7454967479744,1987.16120559471,1945.9716694546692,1911.8598421867425,1882.0804535339846,1854.8268866227472,1829.840009021784
T30000logg3.2,209.63062983579172,171.85811185595978,148.22900642875425,133.84701788837378,126.29551584601413,124.78991257597536,128.37320151828823,135.7847157855507,146.03421363259054
T30000logg3.4,1046.8132073038305,900.8835369959276,803.8671245862878,737.2144773108481,689.5252875461209,654.8067744729924,629.4280489112338,610.3294387027639,595.8492117319731
T30000logg3.6,1362.870925846961,1213.2989677177102,1116.479235606741,1050.2838787737553,1001.791380735906,965.0082091627598,935.9389135337872,911.7547768893652,891.4684274787037
T30000logg3.8,1635.6373631484419,1500.5191279520445,1411.393439757196,1348.9988271906843,1301.9195834725892,1264.9033296838231,1234.352284865871,1207.761945105652,1184.4057776412112
T30000logg4.0,1867.1232206153813,1747.5147958486464,1667.9711430613502,1611.2522791402648,1567.427485299142,1532.1013443076622,1502.1321295476077,1475.3604734093435,1451.2831562146257
T30000logg4.2,2006.9584953318806,1902.9256670593006,1833.2197360296254,1782.8578643006394,1743.3519256244058,1711.0198246403356,1683.256058795811,1658.1992298259918,1635.46164339799
T30000logg4.4,2229.9561249196818,2139.195358044941,2077.3357375968285,2031.5879313342994,1994.781506499158,1963.990750563,1936.9419062265006,1912.0655905960411,1889.154836198071
T31000logg3.2,242.17764010463975,190.17063871114826,158.87439857574435,141.18746441975267,133.1345885966826,132.79477167974483,138.2001306566196,147.4311784298059,159.30673258127064
T31000logg3.4,840.4242223032073,718.5129483887249,633.8844517250445,574.8051464971095,533.1452725782214,503.67167559333507,483.4644824144431,469.5642057973152,460.04146846332543
T31000logg3.6,1156.9851506563136,1022.4013881410015,933.4937953549228,872.6046280771444,828.6867807976085,795.9234045542544,770.9544441859365,751.0924125665056,735.0632656824198
T31000logg3.8,1495.041231352564,1361.4212570936854,1272.9323111876092,1211.4025836682124,1165.5470720155904,1129.8002657779405,1100.784931637607,1075.9932841207515,1054.5561236955334
T31000logg4.0,1734.324108240503,1614.4629499921894,1534.4337192954183,1477.9359890059238,1434.9018113488396,1400.560788434818,1371.8626229742058,1346.583232956596,1324.102377403572
T31000logg4.2,1812.6793546807678,1709.9216163980009,1641.1931418907454,1592.2532514599668,1554.524941615008,1524.065100754977,1498.337255706189,1475.4776414355242,1455.0411306308051
T31000logg4.4,1977.6763952943465,1892.005530265593,1832.7329880606944,1789.4257371245371,1755.3953083484303,1727.3415336757887,1703.2350843661468,1681.496596778798,1661.7556098802997
T32000logg3.2,408.5501924004797,319.01418821645655,255.49129878678033,212.67589208508375,185.957151726662,171.52910486473883,166.40338288520488,167.43971315569033,172.53294170141518
T32000logg3.4,262.1924067820128,229.42768583765917,207.05119718625656,192.344923124407,183.60879425116804,179.9951700452351,180.81531451829002,184.99057528211037,191.70217333040563
T32000logg3.6,876.4723519425412,775.5500470365166,707.9969895054534,661.840048258211,629.235889668944,605.8309909420524,589.1184411922399,576.8937210010757,567.8466625320892
T32000logg3.8,1272.2537408211492,1153.4867920185272,1074.1878572661383,1019.2993999260784,978.9810134882176,948.1102198554332,923.7384200010104,903.5437219505391,886.5008605106431
T32000logg4.0,1402.198848009999,1295.0485224458523,1224.0728802255885,1175.2294081258228,1139.4095660390728,1111.8130623106013,1089.5903301506157,1070.63354111627,1054.190856039526
T32000logg4.2,1763.8462312372596,1663.6921074501395,1594.483833634031,1544.8732077938175,1506.9429261198798,1476.3473104757045,1450.6191479554209,1427.8546710894877,1407.3636816974001
T33000logg3.2,332.62710641656025,278.9309754526207,247.58073807279573,231.8308674351494,227.18657851161925,231.10781661899114,241.05334280962262,254.7849273748606,270.90349585807166
T33000logg3.4,535.6419658963435,453.25299984699495,394.10728826028094,352.48970179399424,324.1439139678994,305.7341810654301,295.1452023113639,289.9940343528491,288.6256795301094
T33000logg3.6,730.9861938018933,648.6831635627035,591.1897424412109,550.8783369128763,522.4869776406355,502.43526340161674,488.87717930061973,479.78317079045627,473.7622131733963
T33000logg3.8,971.7935776809428,887.4931084833095,830.754222379651,791.7928723441985,763.9255803707664,743.3244156215467,727.9518623303502,716.0266624956029,706.5129680557143
T33000logg4.0,1349.5399510231787,1255.3092132285158,1189.2084431777234,1142.3217271430099,1107.5042948198234,1080.398542701334,1058.7308157486577,1040.5363401932975,1024.8352341890363
T33000logg4.2,1546.5002635515164,1450.6990255848937,1385.3347867779755,1339.2639700310042,1304.6865027399592,1277.34304171852,1254.806473925098,1235.21077717544,1217.870886282842
T34000logg3.4,467.33899154504877,398.8496364464773,348.1255621186932,311.9025214175253,287.22010681241034,271.44221148934935,262.91088446290183,259.5500602956802,259.86900551818314
T34000logg3.6,558.9205838407265,498.35755334718954,454.7515806247394,423.5831867006127,401.6104582123695,386.412666566323,376.7759456367331,371.20586754209876,368.6052454269302
T34000logg3.8,565.2306386818213,519.9099868313576,489.3378149051141,468.4293242122075,454.1670659566228,444.7213003732806,439.0564420388599,436.054594865055,434.9851189293048
T34000logg4.0,1062.0348072940583,983.9166953805008,930.8211335973411,894.5374823362116,868.8441509332375,849.8633335497365,835.6209701058035,824.3772803282583,815.18059424829
T34000logg4.2,1288.9551184831241,1208.9246037979067,1154.5167603192533,1116.8613733039708,1089.4094421966192,1068.3771351190628,1051.6811102140175,1037.6434133797898,1025.5134688656194
T34000logg4.4,1506.5794157734488,1431.34970415394,1378.7875112706374,1341.598687995728,1313.819313147634,1291.8745135361141,1273.8639537659278,1258.263685125264,1244.378116686918
T35000logg3.4,368.0963339534862,312.67260479886954,270.8116587496428,240.94762522930233,221.1345039676587,209.38452734165406,204.3393637460916,204.14625743589994,207.44150156717473
T35000logg3.6,553.6020936962926,489.0293828939034,442.49916045203594,409.30961912880264,386.0601768303659,370.24301189904673,360.3916987977574,354.81737226527633,352.32852549950513
T35000logg3.8,679.882855475493,621.8946788568978,582.2106621409469,554.7039377119763,535.4518054265436,521.9711897143371,512.8981730842876,506.8715801656456,502.97206997668144
T35000logg4.0,580.3199102586304,546.1097509469257,524.0363911525412,510.08143321063994,501.75963337238966,497.4891390497883,496.1360355995142,496.6640029554442,498.42278424515797
T35000logg4.2,723.0062086255515,701.4093068392776,687.5447176253658,678.8114909165864,673.5252494638897,670.6325029701763,669.4414340389031,669.3231205028196,669.8949434489797
T36000logg3.6,527.3121053775909,470.8630753124778,427.6296017809455,395.45694794816245,372.2844461689986,356.2502209057576,346.175221807469,340.49601935868276,338.0476971549182
T36000logg3.8,643.8271983285152,601.3426994112841,570.0830951416838,547.1026952479275,530.2554458084894,517.9867765231847,509.46847924018857,503.6913546569173,499.9625603960605
T36000logg4.0,710.81061248744,660.4627773651847,626.2449009547325,603.2474988967034,587.9360833265525,577.7998451213649,571.479375677304,567.6373881935822,565.4507797722783
T36000logg4.2,893.3377446091876,844.1609361879282,811.0230176791653,789.1529758789743,774.6211207218762,764.7547198197292,758.1041159150856,753.4002349425474,749.919098195836
T37000logg3.6,272.54055394739373,237.7565348741106,213.20809773466902,196.8704353600099,187.22155448893207,183.1291977481893,183.61664245397077,187.50506256140613,193.89244860964695
T37000logg3.8,414.5184627952621,390.63883823368155,373.7559515089864,362.1867671738958,354.78592278100297,350.8396637719561,349.78554521601114,350.9253712764695,353.72399530998325
T37000logg4.0,577.5713736845084,540.3205551061734,515.1995446237391,498.744495876419,488.50837100141297,482.703410391214,480.1220538346691,479.65757337219765,480.598563308903
