,vsini100,vsini102,vsini104,vsini106,vsini108,vsini110,vsini112,vsini114,vsini116,vsini118,vsini120,vsini122,vsini124,vsini126,vsini128,vsini130,vsini132,vsini134,vsini136,vsini138,vsini140,vsini142,vsini144,vsini146,vsini148,vsini150,vsini152,vsini154,vsini156,vsini158,vsini160,vsini162,vsini164,vsini166,vsini168,vsini170,vsini172,vsini174,vsini176,vsini178,vsini180,vsini182,vsini184,vsini186,vsini188,vsini190,vsini192,vsini194,vsini196,vsini198,vsini200,vsini202,vsini204,vsini206,vsini208,vsini210,vsini212,vsini214,vsini216,vsini218,vsini220,vsini222,vsini224,vsini226,vsini228,vsini230,vsini232,vsini234,vsini236,vsini238,vsini240,vsini242,vsini244,vsini246,vsini248,vsini250
T20000logg2.4,867.6805349211851,858.7668705810098,847.1789535912798,836.8098966944965,828.701467135209,818.3006467687425,809.0011338400781,801.6660926618528,792.372121185576,784.0710719966601,777.4729463181709,769.2073097453197,761.8354902281186,755.9360102436907,748.6241270525263,742.1154966319148,736.8760171080528,730.4469417350517,724.737785027454,720.1188744401346,714.5031725765554,709.5301867711385,705.4904266033627,700.618393760107,696.3175238313049,692.8129002727337,688.6142681680751,684.9208389834387,681.9051333805901,678.3098729075773,675.1596079420596,672.5854797305735,669.5253469791317,666.8559025031019,664.6763855875549,662.0866201499717,659.8392112026279,658.0092769455617,655.8303048780051,653.9512685822262,652.4293017519356,650.6081970375908,649.0502934043479,647.7993136967197,646.290803742734,645.0139889103469,644.0024443798715,642.7693516084925,641.7410574850516,640.943218941913,639.9562556764184,639.150983114882,638.5467058347606,637.7835224781883,637.1818271415763,636.7557884903388,636.1991915391155,635.7856490328402,635.5256455262745,635.1607043717215,634.9212572767844,634.8160281181836,634.6275478667296,634.547599947526,634.5852504062657,634.5568186316883,634.6207754043222,634.7883887286773,634.9027036098342,635.0942976667,635.3781619458665,635.6175305163455,635.9202273928591,636.3061308385048,636.6528765090533,637.0502637968623
T20000logg2.6,1172.970499221432,1163.7776888433632,1151.7402646934092,1140.8948210751148,1132.3635405334464,1121.3338270156455,1111.3962078039294,1103.5044924997283,1093.4192342288513,1084.3337980195897,1077.0556029167813,1067.8529122019945,1059.5654174147007,1052.8730816123064,1044.4941798025761,1036.952800235816,1030.8180992658972,1023.2067118155917,1016.3608452082535,1010.7542212876313,1003.8543406506915,997.652815444371,992.5422009827602,986.2967779230894,980.6870140892661,976.0374127826653,970.388067291681,965.3161730158257,961.0899568672136,955.9777106736552,951.3893536477956,947.5471541136474,942.9135540990046,938.7551473253659,935.2570251976424,931.0457044124541,927.2659672299287,924.0729243805896,920.2313472713344,916.7829126145596,913.8584120359412,910.3394863215701,907.1803630150094,904.4917308682334,901.2551753245843,898.349863169659,895.8693945725357,892.8824050367366,890.2022729571141,887.9076065395084,885.1447015784518,882.6677859743893,880.5418599446864,877.9843318392902,875.6946496451068,873.7251886856463,871.3596140027415,869.2453671880394,867.4233789040705,865.2388479423073,863.2897952796927,861.6074016082133,859.5927049405427,857.7979455966408,856.2465354381942,854.3888741609231,852.7361130844649,851.3057310734763,849.5907859339817,848.0664138823686,846.7457185832598,845.1579179396682,843.747307336819,842.5237769257976,841.0468531676112,839.7348823981359
T20000logg2.8,1607.9879971772214,1598.1678759851643,1585.2332389447586,1573.5170303105551,1564.2715109795404,1552.243241964099,1541.3431009730382,1532.6568736881588,1521.4812895979665,1511.349739114727,1503.2021802737286,1492.8249940691392,1483.4143553862882,1475.7822503360428,1466.1507854903814,1457.4144953606942,1450.2732373446736,1441.336282631462,1433.228388802988,1426.5517278396276,1418.2583900847112,1410.7325551207707,1404.4920045935937,1396.7907558391407,1389.7996536017963,1383.9642397962493,1376.802663090321,1370.2979226015316,1364.8343204438715,1358.1592208324,1352.0917304824043,1346.9646458038383,1340.7227598452419,1335.043652948685,1330.2168365195243,1324.356410147459,1319.0185611818308,1314.456223724871,1308.9286021545893,1303.8882461595178,1299.556636044728,1294.3183357711218,1289.5369228576849,1285.4060779694548,1280.420337204845,1275.8656959991915,1271.9105980062136,1267.148073193384,1262.7947897729207,1258.9957492150093,1254.4341515924475,1250.2632518675978,1246.605715171339,1242.229356988558,1238.2276665901627,1234.701741726077,1230.499959296192,1226.658279913942,1223.2572067160042,1219.2216373698777,1215.532158054934,1212.250155686646,1208.3719454396062,1204.8259200645293,1201.656237336426,1197.9243911312028,1194.5111210959312,1191.4451224881318,1187.846430002351,1184.5533399911415,1181.580467164619,1178.0998939346027,1174.9128841328723,1172.0208704785218,1168.6421579405196,1165.5462297404883
T20000logg3.0,2063.289750975584,2053.9467359254195,2041.4868123795102,2030.13374403554,2021.2341624937776,2009.504180626546,1998.8070216503697,1990.3395930264717,1979.2958018181464,1969.215678896829,1961.1639493786656,1950.7608685938478,1941.2574863170169,1933.601855261877,1923.793987481585,1914.826877845689,1907.54572497849,1898.288122661239,1889.8169762425434,1882.887047955882,1874.1352963329464,1866.119775665804,1859.5161782423652,1851.2258063889858,1843.6252527294007,1837.3214012695312,1829.4479291067382,1822.2214382023187,1816.1892852385579,1808.6881667389357,1801.794680527682,1796.004892948861,1788.8318009975105,1782.230655217633,1776.6532010242634,1769.7651224241185,1763.4172742083424,1758.0226051197387,1751.379489457339,1745.2490400706033,1740.0095462611293,1733.5758980552278,1727.6315141698306,1722.5228877290187,1716.2691429827748,1710.4852461234034,1705.4876500335654,1699.3911486331247,1693.7485391836767,1688.847191226574,1682.8919445032425,1677.3773527506296,1672.5621507992994,1666.7378403622508,1661.3430306564583,1656.6079153513135,1650.9087392441902,1645.6290917304916,1640.9708998775218,1635.3930627034028,1630.2249861384278,1625.6413100610566,1620.1801659159405,1615.1189581400563,1610.6063852494408,1605.2551832646493,1600.294226749842,1595.847558836765,1590.5972414771345,1585.7278418695819,1581.3398040976904,1576.1791079122854,1571.3907856395338,1567.0522030757231,1561.9683709524277,1557.249494719626
T20000logg3.2,2567.1370313423217,2558.116944632968,2546.024350871478,2534.961889124997,2526.275913887818,2514.7645648149287,2504.2226325992447,2495.863337114254,2484.898195506732,2474.84547874931,2466.800221518107,2456.3435145925714,2446.7461810189725,2438.998623409973,2429.0110538809513,2419.833820826027,2412.3648819141295,2402.8065508238096,2394.013500437416,2386.8020591503764,2377.63327064648,2369.188497741126,2362.2120368288333,2353.3935353735087,2345.2613195007093,2338.496199204817,2329.9893635105436,2322.1343661651636,2315.5561228202073,2307.3227980441306,2299.71000796423,2293.293430076811,2285.296207024173,2277.8914950753615,2271.611212070509,2263.814304825538,2256.5853573797363,2250.4167464655293,2242.7873583531286,2235.705006064796,2229.6255201532827,2222.1351112714337,2215.1744336568913,2209.1646188245804,2201.7903621043943,2194.932004352842,2188.976867029407,2181.702216332726,2174.9324293760546,2169.021383214376,2161.8355668310633,2155.145915183484,2149.272622421919,2142.1702279595693,2135.556949679338,2129.71887220764,2122.6982329353527,2116.1603714557614,2110.3572257372302,2103.4178844215458,2096.955029596032,2091.1869849924533,2084.3275644027804,2077.938145962552,2072.204384280674,2065.4213342375574,2059.1017367182185,2053.399526215408,2046.6868078381235,2040.4312893555325,2034.7557835855882,2028.1051584048105,2021.9060958672821,2016.2504618601972,2009.6518686547201,2003.5001897581756
T20000logg3.4,3067.3294380757984,3058.6684305087315,3046.9980785173,3036.280468344737,3027.850242529045,3016.6195038053506,3006.293451201574,2998.0898620462617,2987.271761586788,2977.3128752341663,2969.326706852798,2958.890670394191,2949.2713468607208,2941.489405585034,2931.402497350699,2922.092917361386,2914.498906034325,2904.7267223373356,2895.69583029781,2888.2711838160967,2878.7792133682224,2869.9958671762715,2862.720739300623,2853.474928506489,2844.908198089802,2837.761742212393,2828.7289092753845,2820.3488080900306,2813.310022131985,2804.4585280594965,2796.236279057431,2789.2842834015237,2780.5838870444245,2772.492121147982,2765.6064902722783,2757.028928521647,2749.042237826476,2742.2035082025004,2733.723162116196,2725.8190289353943,2719.0097107647207,2710.605148749194,2702.7651882847313,2695.970912862698,2687.625905550189,2679.836748937735,2673.0472155138646,2664.751224396756,2657.004639449586,2650.2135975139317,2641.961267767779,2634.2536812847247,2627.4586398711394,2619.24902512811,2611.580665712683,2604.7822910221557,2596.6174393394563,2588.990716205989,2582.1914588479567,2574.074038684134,2566.491479039484,2559.6939258555535,2551.6255242356533,2544.088392157171,2537.2940556736953,2529.2739844181833,2521.7813835482093,2514.989759539998,2507.0147106030167,2499.5634970220262,2492.771901563954,2484.8361622891534,2477.4211175329083,2470.624659008353,2462.7205475047786,2455.334912113957
T20000logg3.6,3423.5950569740826,3415.7130656713744,3405.0530622526726,3395.237029963354,3387.5053781463052,3377.1667743830876,3367.6350113209583,3360.0516133615174,3350.0136336741734,3340.747296618284,3333.3053509496253,3323.5436382282396,3314.520537279431,3307.209438397497,3297.6968844488847,3288.8922446245497,3281.698275556561,3272.4056436865294,3263.7928094809063,3256.6996712171017,3247.596851308639,3239.148635887756,3232.138580012224,3223.1960083239233,3214.885739993795,3207.9404558718434,3199.129730838431,3190.93175095545,3184.0328942775313,3175.32711286265,3167.2172100952766,3160.346868312193,3151.7211180905874,3143.676972340089,3136.818164302279,3128.2498540251786,3120.251349717354,3113.3883707133614,3104.857548128509,3096.8873193769705,3090.0063641272495,3081.49687275723,3073.5413673573266,3066.6315666251203,3058.132027115205,3050.182380347326,3043.236637427676,3034.741217258602,3026.793436574803,3019.8086270013955,3011.316018947894,3003.3702451958256,2996.346639827348,2987.859551442821,2979.91920500047,2972.859807406332,2964.383013684686,2956.4528971673603,2949.361868691036,2940.9000609251734,2932.9844271555908,2925.8655009840663,2917.421444827337,2909.522700390788,2902.3780335254855,2893.9521868142842,2886.0706959355134,2878.9005644391286,2870.490985155674,2862.6249533632135,2855.4274600010654,2847.029759550563,2839.175322401004,2831.946370850548,2823.5542096459553,2815.705984418699
T20000logg3.8,3619.276561703031,3612.139852613576,3602.4766029344123,3593.568251542712,3586.5446334483627,3577.1392781456684,3568.457173721835,3561.5443625436665,3552.3783685293156,3543.9057334275385,3537.0973384971862,3528.14886508234,3519.865566229482,3513.1515028499657,3504.3956921871236,3496.278969502845,3489.6461228204194,3481.0562131799984,3473.081670367648,3466.5147212223446,3458.0632093242702,3450.205925829056,3443.688181079599,3435.347851282867,3427.5832920688686,3421.0975181240574,3412.8424043678633,3405.147236156553,3398.6764369624934,3390.4825260479492,3382.8353586463368,3376.3634604034837,3368.209242780488,3360.5909395968556,3354.103133199306,3345.9696883455254,3338.363650515581,3331.8467579832227,3323.718059997438,3316.110362234592,3309.553129984234,3301.4165575584934,3293.796790250628,3287.1907066849367,3279.037905141527,3271.399799954203,3264.739741393514,3256.567358237969,3248.909183234164,3242.1937747108354,3234.0028536263694,3226.3266607346877,3219.557662607499,3211.352258416602,3203.662448211826,3196.8435996722587,3188.6291046882625,3180.930908296096,3174.0666813439557,3165.8478220792313,3158.1454723352063,3151.2394391067687,3143.0189249648774,3135.314713732024,3128.368742949274,3120.1465874190844,3112.4404005110982,3105.4540610071235,3097.2276774653174,3089.5172134426757,3082.487854233273,3074.252243642816,3066.5330755975788,3059.455748513364,3051.2039870259277,3043.470344984311
T21000logg2.4,596.1101617796312,588.5772332809878,579.0842939348391,570.719800899433,564.0571073876808,555.794062974606,548.5351999763344,542.7002971884518,535.5739389524897,529.3377357734147,524.2840625962172,518.2035779542355,512.9092341999515,508.5883392578784,503.4668899026341,499.0369470579064,495.3998955680927,491.1547957475239,487.51481523955806,484.51229278346636,481.063580945923,478.14090405731724,475.7225697673417,472.9919171444717,470.71503248063453,468.8293858291154,466.7400271236394,465.0387784808712,463.6336624701369,462.1111439941289,460.9176928789475,459.9414259091556,458.9150624300149,458.16522262104775,457.5679738046918,456.972106690521,456.60654020976324,456.3415772127681,456.11677303579893,456.0820521260877,456.10680456425564,456.2006753540225,456.4499909063672,456.7268174768236,457.0945385123108,457.58807258015423,458.0847502937562,458.6891615427512,459.394105598032,460.0840170014333,460.89531053560694,461.78539433440875,462.6472414646381,463.6419544817225,464.6963404757404,465.7132511044165,466.87250703430925,468.07398523678296,469.231969394707,470.5391679805904,471.8721028594946,473.1583010731695,474.5972603698659,476.0462194368706,477.44781391518217,479.0022529903172,480.55168498315453,482.0557650855802,483.7095096191662,485.343700686785,486.9376955415297,488.67501236774694,490.3781472766865,492.0502599314212,493.8560595775174,495.6142869533871
T21000logg2.6,981.6351813369135,973.3153712068666,962.6001140200653,953.0108341527055,945.366937858275,935.6539774202658,926.966201924511,919.971504789544,911.1928169662497,903.3465466325731,896.9709106963344,889.0604330555574,881.9974769386738,876.209353628172,869.1042681691231,862.7689131345899,857.536177737388,851.1762480555233,845.5143164700163,840.8037391398993,835.1297663620722,830.0873629331661,825.8638784256124,820.8166683073514,816.3395056290279,812.5659210630884,808.086094112846,804.1197020510394,800.7571247575494,796.7859358116333,793.2765111841561,790.2852410420473,786.765553187076,783.6609994568773,781.0016099822436,777.8792475020304,775.1304397817129,772.7650569343542,769.9900565448486,767.5520603161451,765.4455960026329,762.9735437825051,760.8067535921105,758.9280434881533,756.7209599267944,754.7918235503338,753.1144320424976,751.1413286912199,749.4226947966515,747.9253097743364,746.1620075942312,744.6328548106715,743.2991586249727,741.7276689904483,740.3723564626805,739.1904573658073,737.7975549543557,736.6042033649361,735.5652449951965,734.3399207415075,733.2979530797024,732.3940072092316,731.3249103401257,730.4230399918531,729.6455046516091,728.7198735992184,727.9453718119801,727.2845957298431,726.4884310570415,725.8269163240177,725.272744153365,724.5911571364657,724.0255314654693,723.5688839097362,722.9865286009014,722.5044521565629
T21000logg2.8,1331.8877735703888,1323.4515958931272,1312.4418194998495,1302.5169765964463,1294.646572107854,1284.5040139332011,1275.3589407852025,1268.0331963964297,1258.6998638699677,1250.2833554997303,1243.4774127529236,1234.8961620760397,1227.1578594721354,1220.8450824724312,1212.9610174217291,1205.8522587488292,1200.005157224737,1192.7655158419288,1186.2389703692218,1180.829111151437,1174.1822644089682,1168.191055230182,1163.1885724903896,1157.0833244981777,1151.5806346491813,1146.9541548218897,1141.3395290824428,1136.2784986441854,1131.9951995797583,1126.8204497130687,1122.1544706915963,1118.1804773168096,1113.3957900637959,1109.0792982305059,1105.380493976297,1100.9380553835958,1096.9276555365832,1093.4708157317486,1089.3262098353284,1085.5819828831661,1082.336085123854,1078.4497675094733,1074.9366427300706,1071.8742157538315,1068.2128582109112,1064.9016500660339,1061.9998795232173,1058.5369693862942,1055.4046860361548,1052.6456799756593,1049.361237427895,1046.3908244021964,1043.7615017779674,1040.641592847314,1037.8213190026574,1035.312947020087,1032.3483171829312,1029.6701063671055,1027.2768881885272,1024.4603126311042,1021.9172073723514,1019.6341426995059,1016.9577248511785,1014.5417366356298,1012.3628304698537,1009.8167607785441,1007.518147280266,1005.4358921837211,1003.0085371735161,1000.8157968824793,998.8211821468536,996.4993537650541,994.3992708220796,992.482272496444,990.2517888432543,988.2280996989251
T21000logg3.0,1777.700059289405,1768.9482437509928,1757.480319083706,1747.0951950015137,1738.818481968826,1728.1064806188206,1718.4004895146477,1710.5836505489121,1700.5789694623243,1691.508991321512,1684.1321686402239,1674.7854040096859,1666.307713944366,1659.3484040162089,1650.6109074506337,1642.682262137621,1636.1163756762926,1627.9406100233705,1620.518353132731,1614.3204558422372,1606.6597968521485,1599.7017761679454,1593.8452253522921,1586.6538081540043,1580.1181289363444,1574.574998203823,1567.80713715667,1561.6518717247286,1556.3928830859056,1550.0031502846164,1544.1865813897841,1539.1813996404805,1533.1249280666573,1527.606024365526,1522.823769622682,1517.0572169695674,1511.7966918841064,1507.207035782419,1501.689986534959,1496.651700255144,1492.2262907963554,1486.9229540890535,1482.0753833502229,1477.7893120521778,1472.670096602505,1467.9876634810116,1463.8209132063414,1458.863131222539,1454.3264034748263,1450.2638914356867,1445.45114188251,1441.0463822470629,1437.0776893707182,1432.3993198665119,1428.1177998456726,1424.2366671500663,1419.6863173290749,1415.5225920659718,1411.725416207516,1407.2983261736595,1403.247744819109,1399.5315240136174,1395.2221664347999,1391.278927476616,1387.6396841008536,1383.4404212757017,1379.5966167995557,1376.0286959822886,1371.9297426967444,1368.1751865874649,1364.6714705780803,1360.6612533289178,1356.9823190525917,1353.5359575340244,1349.601618115481,1345.9830625272823
T21000logg3.2,2137.0014225832133,2128.5646627943925,2117.3748500333104,2107.186328965881,2099.1290773161963,2088.568499794329,2078.944599356557,2071.2563900105224,2061.285622268503,2052.191150985385,2044.8565834486449,2035.4342246569565,2026.8322678121126,2019.832752378155,2010.9167787062183,2002.7698160441291,1996.0845938242887,1987.633369520364,1979.904003221139,1973.5108635163062,1965.4833040605633,1958.134444668013,1952.010008337264,1944.3660445745634,1937.3612491402441,1931.4813948568135,1924.1815827371763,1917.4846076491456,1911.8241775755675,1904.8292263585158,1898.4039565627002,1892.9367901248236,1886.2078373093077,1880.0187178091758,1874.7181454558158,1868.2175845891034,1862.2305728723218,1857.0703540775078,1850.763238555865,1844.947168598222,1839.9028491398687,1833.7584191021542,1828.0863481070633,1823.1366199716235,1817.1299398004533,1811.580625004693,1806.7088788359772,1800.8216391002002,1795.3795983080322,1790.573767742735,1784.7933673868952,1779.4483924201384,1774.700719261155,1769.019794104049,1763.7661814562757,1759.0725650439995,1753.4874567619602,1748.3223694830588,1743.6810308394483,1738.1894907442827,1733.1107289736979,1728.5203688491868,1723.1190702587282,1718.123179059006,1713.5812676152734,1708.2648376184,1703.3465361034189,1698.8488403374456,1693.6097397198525,1688.7617693981642,1684.3020648676634,1679.1306285058713,1674.3439619443811,1669.9141500743256,1664.7992360973537,1660.0636362937298
T21000logg3.4,2614.9909919282636,2606.650650884986,2595.5554437062715,2585.416874527358,2577.361216418059,2566.7704189617048,2557.083240047061,2549.3061767216127,2539.189034719137,2529.9255470132257,2522.415875030087,2512.7383285629708,2503.867877004187,2496.610452800142,2487.3365310060462,2478.8267931744167,2471.8036952673187,2462.8968343432994,2454.7149579182387,2447.9064916889006,2439.3304784504994,2431.443847680275,2424.8292645615156,2416.5488314173504,2408.925425974682,2402.483300412372,2394.463815178368,2387.0720114945043,2380.7801493727707,2372.9876646512466,2365.7964529499814,2359.6321972481223,2352.0335682694467,2345.0127370837863,2338.9531660356834,2331.5164727051124,2324.637305485913,2318.660020496219,2311.3560255530424,2304.5927277813435,2298.677295053587,2291.4809944214408,2284.8119825147364,2278.941174366214,2271.8331569581637,2265.2422075457685,2259.40328288664,2252.3701313083575,2245.846249942106,2240.0306400687327,2233.064163657503,2226.6012032588806,2220.8043617413896,2213.9011423833435,2207.4969616804588,2201.717617867243,2194.877211760759,2188.5319089884265,2182.7706299881256,2175.993563108347,2169.707610118583,2163.9652734602837,2157.250961983057,2151.023522876768,2145.2997598875418,2138.645442369343,2132.47371637495,2126.7663019767883,2120.1668105464537,2114.045786475957,2108.3502942952646,2101.798162183216,2095.720870439912,2090.0309830283736,2083.517036375901,2077.474878151249
T21000logg3.6,3029.200989627735,3021.284991426174,3010.6856341947396,3000.9645420281254,2993.252448173805,2983.044789193463,2973.672419012511,2966.160384532252,2956.3197161901126,2947.273811145925,2939.953242682343,2930.451601882792,2921.7068438538404,2914.565409193873,2905.372384641362,2896.9011372834566,2889.923425821698,2881.007030504733,2872.780413349324,2865.948856372625,2857.276947520835,2849.265914290929,2842.561680935857,2834.10264322968,2826.2786396550937,2819.6822567878853,2811.4056158191506,2803.741020429014,2797.2328433216944,2789.109283621093,2781.577486347078,2775.1378334960878,2767.1393755104064,2759.7151246898584,2753.3246822032156,2745.42516668501,2738.0850560120925,2731.725413671419,2723.9012798612544,2716.624711461293,2710.2793916309643,2702.511109178225,2695.281410132289,2688.936958450037,2681.2097724101286,2674.0148874052966,2667.661601001357,2659.9663557327926,2652.7993981764034,2646.4318748478813,2638.7646226729044,2631.6232276736555,2625.2397430008255,2617.6005497683714,2610.485715117143,2604.0873658852097,2596.478698586384,2589.393167609927,2582.98249949646,2575.407220680688,2568.3536267111654,2561.933103404847,2554.3926399739403,2547.3720735347865,2540.9427431573536,2533.4361557185066,2526.4476358881197,2520.0086061785832,2512.5326022286235,2505.5730375171033,2499.1212155541657,2491.67006750489,2484.7342939498844,2478.2644242980828,2470.830563503898,2463.9119305296435
T21000logg3.8,3421.1704649023172,3413.8761791240418,3404.0857337977504,3395.0817500076605,3387.9103255628297,3378.395274302255,3369.634545883997,3362.5844561098274,3353.3265939206226,3344.792375658624,3337.8575005987454,3328.8348004746126,3320.507112048036,3313.677711746835,3304.8656642357832,3296.7221562648397,3289.985620336605,3281.3579965601157,3273.3748776833677,3266.716462494972,3258.24632714216,3250.3991913122327,3243.8027079616027,3235.4632600840537,3227.7279705961205,3221.1766010035913,3212.9422319323735,3205.295826819548,3198.7729245851297,3190.619660076765,3183.040538618503,3176.5297928185055,3168.4351860089723,3160.9033608258196,3154.3891611528556,3146.333026084929,3138.8306851481734,3132.298718428153,3124.263529973849,3116.7756334916526,3110.21360081811,3102.185722108664,3094.7010538666073,3088.0996577310652,3080.069825152404,3072.581203745253,3065.934459241417,3057.898201459877,3050.403001724133,3043.708839895628,3035.6663024835016,3028.165779732335,3021.425372162032,3013.3799805669305,3005.878088105497,2999.094872225406,2991.0515449934132,2983.5530273301088,2976.731046137274,2968.6940031347085,2961.2027904925085,2954.345433933843,2946.317299238184,2938.835676502874,2931.9448191483475,2923.9257307224234,2916.453733397916,2909.529043486405,2901.516583719111,2894.0520680415975,2887.0910305147613,2879.0804512418435,2871.6191590899193,2864.6169813578804,2856.601413803473,2849.13735030958
T21000logg4.0,3736.750935805178,3730.0794734593064,3721.173498080722,3712.9799173770043,3706.3757172780474,3697.662367054328,3689.637407994618,3683.0997616295,3674.5651797635087,3666.696137277665,3660.220607637924,3651.8473404421225,3644.118214366236,3637.6967920731067,3629.4646796735406,3621.8570280480926,3615.478883311071,3607.3655031137396,3599.8588113258447,3593.5105823643944,3585.4922537603293,3578.0652262356116,3571.732165110136,3563.785611332855,3556.4174579782884,3550.0844813040617,3542.1875617057003,3534.8584590616483,3528.5105831381725,3520.6425710973226,3513.33419785145,3506.957045748483,3499.0994826794786,3491.795754656528,3485.376293152637,3477.5134395690256,3470.2007778102206,3463.727654985147,3455.846530349675,3448.5141020002,3441.9779489939183,3434.0691800000504,3426.709769900176,3420.1042113592216,3412.1628464791997,3404.7733575857615,3398.09566992654,3390.121493948946,3382.7029804309996,3375.953947788764,3367.950219727996,3360.5065549714077,3353.6893164412845,3345.66135526973,3338.198036149748,3331.3171779325808,3323.270867154281,3315.7934897451246,3308.853683384184,3300.7938534209993,3293.3068180349014,3286.3117355768495,3278.2412322421646,3270.746928871791,3263.69855542851,3255.6177079537056,3248.115983064289,3241.01428315163,3232.9208093681764,3225.408117855086,3218.251733060779,3210.1407923134066,3202.607998343199,3195.3965133119937,3187.2613129510983,3179.713536199711
T22000logg2.6,932.3461923461011,923.9841746242595,913.3441731963397,903.8597665533337,896.1984222489913,886.5884967588961,878.030450289339,871.0426829028645,862.3932027603527,854.6998633421169,848.3547046261053,840.5972805593143,833.7079735356567,827.9721737762436,821.0405730586133,814.8962570654438,809.7351706948011,803.5651587074183,798.1078671273601,793.4852286358803,788.0134282489796,783.1854982420671,779.0630919299127,774.2264063274663,769.9701009536051,766.30771668077,762.04343172879,758.3014057636803,755.057520022312,751.3042289650887,748.0204412520864,745.1532026101789,741.8518845720722,738.9727097423125,736.4411272523263,733.5363869186154,731.0116839553136,728.776734946355,726.2178008269996,724.0019476450369,722.0276991645867,719.7695569466736,717.8223655896675,716.0769379422397,714.0810642322169,712.3683895658229,710.8247051301079,709.0595198354594,707.5535408701301,706.1897491332777,704.630526951028,703.3095016519861,702.1088973497726,700.737087643491,699.5844478352303,698.5348562307388,697.3364401219276,696.3388173202189,695.4311313088028,694.3939909736177,693.5380013924389,692.7649566067657,691.8766400290464,691.1470735945586,690.5019837169216,689.7488947660702,689.1353427317944,688.604731126635,687.9724611909957,687.4698548227818,687.0335470256637,686.5073495763711,686.1120985258682,685.7477519402626,685.3128855621164,685.0148015004562
T22000logg2.8,1244.2212223610277,1236.0663229646786,1225.5127860995808,1216.0270834204327,1208.441739632309,1198.7519154984716,1190.0423835453007,1183.0037889838436,1174.1182088315543,1166.1323946507673,1159.6144945322417,1151.4749699107783,1144.161476512684,1138.1365304522487,1130.6870393224926,1123.9960938868453,1118.4354139695874,1111.6219201640856,1105.504980394439,1100.3788365754488,1094.1485501010025,1088.5577471079146,1083.8351631183127,1078.1360104851199,1073.0237972791547,1068.6724902594092,1063.4530146354937,1058.7723202490856,1054.7590131115248,1049.9687650346607,1045.673462922958,1041.9644161626368,1037.5545122420372,1033.6000348263985,1030.1617180685773,1026.0856924305958,1022.4299491050704,1019.2299957876482,1015.4449420070807,1012.0494321129427,1009.0578077823169,1005.5256496180613,1002.3565476364653,999.546672863435,996.2351337484095,993.2640953058042,990.613740231732,987.4969706806071,984.7015007848229,982.1931750527613,979.2515509144371,976.6147627640585,974.2355770200198,971.4551584016808,968.9650747785596,966.7062212797322,964.0773553167343,961.7253531414324,959.5807904144722,957.0958012499605,954.8743352457899,952.8389312688876,950.4897337392301,948.3903139899924,946.4583411779826,944.2352484169838,942.2473234091533,940.4122590771352,938.3040549074585,936.4130232283671,934.6697574199668,932.6640447750895,930.858621587801,929.1966012845296,927.28024769411,925.5560129847918
T22000logg3.0,1500.8795879400334,1493.0775678752475,1482.955014296517,1473.830413554429,1466.511464201836,1457.1345361934466,1448.6790654601768,1441.8234906810335,1433.1397759396116,1425.3070147071016,1418.8916008534086,1410.848881589935,1403.5925271628662,1397.5919300994963,1390.1392741368923,1383.414074402358,1377.8018395331187,1370.8901722948026,1364.65219551204,1359.4011606483018,1352.983053626968,1347.1894776789286,1342.2718149670893,1336.3011379744573,1330.9099479623007,1326.2970783673693,1320.7286090453285,1315.6984842212707,1311.3611332001058,1306.150640336109,1301.4411029953737,1297.349506014259,1292.4538737181076,1288.025617148938,1284.1499139808875,1279.5279500187153,1275.3437495293144,1271.6549594808469,1267.2685799118958,1263.2943950416661,1259.7655849756293,1255.5811760203128,1251.7873899056347,1248.3949901473657,1244.3846606616694,1240.7470579028904,1237.4719635521858,1233.6142222555864,1230.1143336425116,1226.9422324207012,1223.2216255932453,1219.8463697206384,1216.7674825209342,1213.173888925411,1209.9147274295913,1206.9231544093739,1203.4503501490635,1200.3016498532654,1197.3940239518972,1194.037253967393,1190.993929787033,1188.1675594058481,1184.9212930019644,1181.976709499173,1179.228357339441,1176.0851689718577,1173.2286071769045,1170.555774455308,1167.5064375931893,1164.7260949278802,1162.1242020336178,1159.1580110654731,1156.4521058783012,1153.9039116551971,1151.0091469638835,1148.3792235315193
