,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,22.16078148383352,16.85263672408499,13.175514420814874,10.593406529613587,8.77670794050197,7.60557438518325,6.921648855084711,6.612147131702506,6.584825918650977
T15000logg2.2,21.004351286609776,16.05420604409951,12.508715198571023,9.91449393843858,7.995935670646537,6.676255054411549,5.822243326252556,5.334428902909293,5.13661222355222
T15000logg2.4,21.622238697121627,17.117681658300672,13.838532518072286,11.390308630890132,9.531440612408131,8.208145266687268,7.306484390568988,6.739248670813158,6.444143492833937
T15000logg2.6,23.217753813719305,19.26045207645856,16.34059046389559,14.127568304300565,12.416355215882577,11.169591762367988,10.290880360641964,9.704858311153368,9.361073667768691
T15000logg2.8,27.015118731273375,23.32281294984026,20.57177692680258,18.466749579552918,16.8185964477994,15.596477408491824,14.711107991242677,14.091318450130018,13.692996165533593
T15000logg3.0,30.382286071340694,27.356273393785553,25.06339600085195,23.280778250034448,21.86308810764549,20.79348245154339,20.000409857285103,19.424206354888454,19.03022413730541
T16000logg2.0,24.239394638993623,18.75463303732141,15.087806389372407,12.609534357784595,10.936321059757887,9.910670253726103,9.36122176659455,9.169802476346472,9.239045710330197
T16000logg2.2,22.332851162985357,16.749954397435676,12.844890036988462,10.05968431646777,8.054550457806528,6.716521950259217,5.886305515338054,5.4469398380522955,5.309005295120576
T16000logg2.4,22.543502090710557,17.32909717824826,13.601201298196711,10.869863296164583,8.835409596072255,7.416352420674922,6.473439116580607,5.901827976928545,5.62675482143775
T16000logg2.6,23.808988924408585,19.064666054547974,15.620783319470318,13.055559820120527,11.10547069406808,9.708564351709168,8.742792485176542,8.11469948402571,7.761567498962585
T16000logg2.8,25.614233520962618,21.476836885243628,18.43636444242614,16.145393043640397,14.380950853203228,13.096785813926534,12.188022280232557,11.572776925815747,11.19903482850127
T16000logg3.0,29.2012483664393,25.572502656975452,22.87196129084008,20.813970036241457,19.210124583801385,18.025750033585588,17.169705454966493,16.568742672529964,16.178367656605
T17000logg2.2,22.854672981232,17.124202144715266,13.199076350610277,10.471618339830849,8.568008092065714,7.343151819176905,6.625447218998868,6.2913851274838715,6.244923267320578
T17000logg2.4,23.088305470599046,17.361991976256213,13.328815640970568,10.422045037387452,8.296196990280125,6.8414502697513315,5.899893066978141,5.353474313667945,5.116504270815663
T17000logg2.6,24.25389735139105,18.85374034750333,14.989030946051981,12.15176517638273,10.02690030861403,8.52715518867155,7.509297648666541,6.864589937947442,6.519004200350635
T17000logg2.8,26.109723608866645,21.187751435787643,17.61741380663601,14.961666487389545,12.941715279271996,11.487974541350663,10.472217249555268,9.795742898583082,9.394936926811702
T17000logg3.0,28.835245498330018,24.48044081758851,21.27997460757684,18.87277180141065,17.020836442910717,15.670404386506142,14.70876311999251,14.047126823392055,13.630620924467616
T17000logg3.2,35.19825793444459,31.27093073436789,28.334679928370882,26.09271966456001,24.339276968944276,23.0332467917572,22.0733674362446,21.37770006661047,20.89943084009295
T18000logg2.2,22.445317072691825,17.246930906859657,13.809823475193873,11.523873893708002,10.014332657626374,9.11050558576505,8.647046389563108,8.510697010363248,8.610311012963734
T18000logg2.4,21.626636458305136,16.050195422682737,12.204056914097627,9.495484419926463,7.569319110864388,6.293314352122207,5.508877102340699,5.09949232611362,4.976819963658408
T18000logg2.6,23.24218193851891,17.650202061224217,13.700279585188099,10.842276253655681,8.739644372059587,7.284564937657495,6.325847083566643,5.749193001838436,5.473081054901729
T18000logg2.8,24.960679691941415,19.72219678533116,15.964069897248208,13.200016972997794,11.124910312021083,9.651965654370857,8.643356243538111,7.993278672888575,7.630542905895624
T18000logg3.0,27.867807642437207,23.055802860005027,19.55233182804678,16.94195978723416,14.953949914398653,13.517678125361465,12.507724017944156,11.826240811251893,11.410665423281856
T18000logg3.2,32.79760864552303,28.478766102182377,25.28351917448081,22.871414905430537,21.00949183990591,19.64227047936782,18.6573960004775,17.965006347371965,17.51053901741751
T18000logg3.4,42.58777825089594,38.571580069379074,35.54291062531826,33.214043465510095,31.380090824221746,29.99964431205664,28.97018313822149,28.2068134265624,27.661477652823226
T19000logg2.4,20.998943390959486,15.5435258070611,11.85720694699301,9.339772453187308,7.622093459804332,6.538139144716126,5.921727056857059,5.656501480906434,5.651465715974162
T19000logg2.6,21.571006477998136,16.077705292728933,12.265191758070527,9.562348632529478,7.624485012928548,6.32080735638088,5.499059261382544,5.046129992233448,4.876707864120258
T19000logg2.8,22.95262630008427,17.737668708794402,14.044866102062388,11.364450548758292,9.384504240949232,8.004360927874055,7.085447262615995,6.522259621839941,6.239958370863374
T19000logg3.0,25.4988168159043,20.58346843221949,17.04824304366427,14.44375692278931,12.485803011122778,11.091354642656205,10.132196597282045,9.50885601041764,9.154127622007573
T19000logg3.2,29.995413137273957,25.496685414924915,22.209032815933043,19.756121300204583,17.88803211871599,16.536736529065234,15.584938936421464,14.939678845344218,14.540922815263023
T19000logg3.4,38.31858185061497,34.22379561373333,31.172481721000292,28.85436156253037,27.054220473900525,25.72165252275654,24.75129442413189,24.056923294020336,23.58654509476987
T20000logg2.4,20.034818705541174,15.059579504109166,11.779032853798208,9.61030440832894,8.196570073801162,7.355391137965575,6.929285904439359,6.811913021271153,6.916525994531441
T20000logg2.6,20.214833341396197,14.896446870122583,11.274294043295455,8.76685891443955,7.024222913555293,5.8907266426043865,5.212629296941437,4.8802435196233835,4.807945164332539
T20000logg2.8,21.397672418025586,16.171362394939198,12.528320781270066,9.930873543462225,8.054506258802778,6.7750058216868805,5.951580266514052,5.478797466914159,5.277331167678789
T20000logg3.0,23.04536708447529,18.178523207157834,14.732120471075678,12.230474430299024,10.38241258705997,9.090380731623986,8.227184398457446,7.695051878789514,7.423622286488322
T20000logg3.2,26.705165383630014,22.18519700072297,18.931071998267516,16.53574608808105,14.73898179268624,13.460863966851717,12.584283105761756,12.017252471962008,11.696063294621007
T20000logg3.4,33.84077491169774,29.6944383746841,26.649843741489555,24.369962605610567,22.628530121710824,21.363497901394695,20.468891080294597,19.85872009073803,19.47609321642037
T20000logg3.6,48.66542461385954,44.89499513607758,42.04875642425222,39.86160059194151,38.14452696716105,36.854988632610564,35.8986301156502,35.195435075438944,34.69704638031856
T21000logg2.6,18.82113131837217,13.861556695243827,10.553013976532117,8.320168671136178,6.820516738945124,5.88551270625968,5.367704168368786,5.164944111107039,5.194632955656583
T21000logg2.8,19.581281517949424,14.560557623271647,11.126259282996607,8.729371258305347,7.043558912688265,5.926728807551226,5.239650400980427,4.881456437957014,4.773113221420016
T21000logg3.0,21.405027619919345,16.469557044205114,13.007909738430653,10.524688286926587,8.71931554838409,7.473793237002047,6.659191591518532,6.177216995967282,5.952518363122919
T21000logg3.2,22.64743931631132,18.02169946519629,14.727787530148863,12.328063466811136,10.550614155658705,9.30122683977441,8.461419066278388,7.938784714573847,7.665206770056951
T21000logg3.4,24.77089620937794,20.451706240857185,17.319915169390637,15.002971772734151,13.259147718730741,12.012484749346289,11.154182245460587,10.597081167525548,10.278748024745314
T21000logg3.6,27.109608069807056,23.187360579274277,20.299294898294466,18.139228740124796,16.49878398334141,15.31748503974285,14.496319016342268,13.954086223477356,13.633590573809398
T21000logg3.8,31.681504464312066,28.1371780337598,25.474589752764743,23.45285979084082,21.89754389859849,20.762743557990273,19.960574507010715,19.416557646117532,19.078115138629556
T22000logg2.6,19.475810934245274,14.385413866471872,10.995789295041657,8.73620345198736,7.246819362964382,6.336230353698738,5.851725964001077,5.688846725071226,5.761230888793967
T22000logg2.8,18.6359912937617,13.710734428270843,10.395269508842285,8.130778656933389,6.580237706341802,5.581693427956049,4.994798842052621,4.722184462894199,4.685148173189525
T22000logg3.0,19.186094022365015,14.525137462092049,11.341294377027937,9.117669062787217,7.549997559422726,6.504182428198255,5.854280998109183,5.508944716090507,5.395212715657736
T22000logg3.2,21.063318243359372,16.506360668040262,13.310378513868358,11.018506473847289,9.351381814329423,8.198969491393681,7.443837955774632,6.9970053162548025,6.788519714648611
T22000logg3.4,22.835667418342794,18.540790366981618,15.472204351432323,13.233389035658739,11.574310266041433,10.404092349013444,9.615585669739566,9.124505195626266,8.864725927203645
T22000logg3.6,24.12689559010229,20.24294230422684,17.424340011704412,15.342582128777536,13.783337135612472,12.676379478527531,11.924586699701164,11.44945539292036,11.191713591718042
T22000logg3.8,27.531273208344647,24.038172198728446,21.46031140173376,19.53062672447746,18.067052890865565,17.01607380977539,16.29148835191539,15.821501235322932,15.5525866150766
T22000logg4.0,33.16414053056005,29.989015420595596,27.599032423998587,25.783333150593933,24.389734598506948,23.378826157417073,22.67385972317431,22.208286620668673,21.93164679168295
T23000logg2.8,18.502783863977058,13.512958452273335,10.178282603297095,7.9318952873918445,6.421697165172563,5.465716132289805,4.920424529815671,4.689385808919521,4.692143214343824
T23000logg3.0,18.802576251965945,14.037908515684007,10.806727243989025,8.580809904248499,7.038247709695837,6.024368565823215,5.4080290188631865,5.09773430880416,5.017442432596483
T23000logg3.2,20.13475371441496,15.617847186412485,12.493052841230321,10.288521317467046,8.715838561810457,7.6470147627059415,6.963565247781167,6.579193094015747,6.421897894320041
T23000logg3.4,21.113604433424364,16.912054122801052,13.96439852985978,11.853864221037377,10.32232819701514,9.263857254391366,8.571598082059209,8.164986590961103,7.976851216459729
