,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T15000logg2.0,"{'Hd': 37.0433112501225, 'He': 35.504828322077785, 'HeII_4199.83': 7.420557889252308, 'HeI_4009.26': 6.760890746381402, 'HeI_4026.21': 24.259818211037953, 'HeI_4143.76': 12.500068059829744, 'HeI_4387.93': 18.427086302945014, 'HeI_4471.50': 34.91563697277132, 'HeI_4713.17': 11.988200192787467, 'HeI_4921.93': 26.876212343736114, 'HeI_5015.68': 19.963411343578603, 'HeI_5047.74': 3.7857705323698982, 'Hf': 34.113765912210845, 'Hg': 21.72993528808289, 'Hn': 23.269392842738572}","{'Hd': 31.084413529598738, 'He': 27.33148511470445, 'HeII_4199.83': 7.418404203218608, 'HeI_4009.26': 4.70238638960969, 'HeI_4026.21': 16.527971240669665, 'HeI_4143.76': 8.22852475797745, 'HeI_4387.93': 12.334319701461679, 'HeI_4471.50': 22.300556701724833, 'HeI_4713.17': 7.972957045463759, 'HeI_4921.93': 17.57064988358846, 'HeI_5015.68': 13.351598355750287, 'HeI_5047.74': 2.689073472999635, 'Hf': 27.16998905339251, 'Hg': 17.22143840237769, 'Hn': 18.300742956255935}","{'Hd': 25.928935148220422, 'He': 20.689655705441872, 'HeII_4199.83': 7.416394138533444, 'HeI_4009.26': 3.411296419503909, 'HeI_4026.21': 11.537960521753968, 'HeI_4143.76': 5.64800287324654, 'HeI_4387.93': 8.553154992330514, 'HeI_4471.50': 14.20505204375655, 'HeI_4713.17': 5.475036455821849, 'HeI_4921.93': 11.735793968723796, 'HeI_5015.68': 9.305710730796704, 'HeI_5047.74': 2.038757191250794, 'Hf': 20.981441968333915, 'Hg': 13.492990835221354, 'Hn': 14.106412036993168}","{'Hd': 21.738554376450757, 'He': 15.535392829340177, 'HeII_4199.83': 7.414182404989584, 'HeI_4009.26': 2.5707811121968716, 'HeI_4026.21': 8.311795887064592, 'HeI_4143.76': 3.96879184563848, 'HeI_4387.93': 6.071179919453906, 'HeI_4471.50': 8.8868047195294, 'HeI_4713.17': 3.7799409005716416, 'HeI_4921.93': 7.86516892435706, 'HeI_5015.68': 6.58345834693975, 'HeI_5047.74': 1.6260731702556777, 'Hf': 15.869282444417522, 'Hg': 10.594398863285267, 'Hn': 10.673694436429688}","{'Hd': 18.421747422541983, 'He': 11.67042236088947, 'HeII_4199.83': 7.41141656324715, 'HeI_4009.26': 2.004647571041561, 'HeI_4026.21': 6.272581364772585, 'HeI_4143.76': 2.8128598310524, 'HeI_4387.93': 4.334230528395348, 'HeI_4471.50': 5.355757202017007, 'HeI_4713.17': 2.6227826437781876, 'HeI_4921.93': 5.179224823848879, 'HeI_5015.68': 4.641488388868292, 'HeI_5047.74': 1.3607454796013014, 'Hf': 11.814367155759381, 'Hg': 8.468195894144037, 'Hn': 7.89498799539902}","{'Hd': 15.986383273640804, 'He': 9.031898759215336, 'HeII_4199.83': 7.4087112511062765, 'HeI_4009.26': 1.6433003977878542, 'HeI_4026.21': 5.135888241994462, 'HeI_4143.76': 2.0358169404425546, 'HeI_4387.93': 3.1768732479316206, 'HeI_4471.50': 3.251790749726264, 'HeI_4713.17': 1.9138844928035648, 'HeI_4921.93': 3.424995071392536, 'HeI_5015.68': 3.356069239012566, 'HeI_5047.74': 1.1846786869181483, 'Hf': 8.872791132110693, 'Hg': 7.096402911086535, 'Hn': 5.787753105905983}","{'Hd': 14.300274102804797, 'He': 7.474405935762778, 'HeII_4199.83': 7.40609723971466, 'HeI_4009.26': 1.4054338931736963, 'HeI_4026.21': 4.62156185346303, 'HeI_4143.76': 1.5203889770164538, 'HeI_4387.93': 2.463435885459749, 'HeI_4471.50': 2.1912117366800343, 'HeI_4713.17': 1.5318188334958152, 'HeI_4921.93': 2.3464755929741576, 'HeI_5015.68': 2.546078308373138, 'HeI_5047.74': 1.0676857945949612, 'Hf': 6.855134034380023, 'Hg': 6.341001002737145, 'Hn': 4.238694148243578}","{'Hd': 13.247864482715855, 'He': 6.857743813599555, 'HeII_4199.83': 7.4031437665834865, 'HeI_4009.26': 1.2396340158942079, 'HeI_4026.21': 4.570748949623033, 'HeI_4143.76': 1.204113760005353, 'HeI_4387.93': 2.083539943806436, 'HeI_4471.50': 1.9007185123625059, 'HeI_4713.17': 1.3732499569088352, 'HeI_4921.93': 1.7559717517204803, 'HeI_5015.68': 2.059679065034694, 'HeI_5047.74': 1.0087272317840368, 'Hf': 5.590448547158994, 'Hg': 6.073235588984688, 'Hn': 3.1475571649917513}","{'Hd': 12.753923441252592, 'He': 6.915343440702341, 'HeII_4199.83': 7.400077665219986, 'HeI_4009.26': 1.1228172090225907, 'HeI_4026.21': 4.855911997404885, 'HeI_4143.76': 1.0437418799336196, 'HeI_4387.93': 1.926336073305983, 'HeI_4471.50': 2.136448386385969, 'HeI_4713.17': 1.3635397822809716, 'HeI_4921.93': 1.5135641885142503, 'HeI_5015.68': 1.804136739221654, 'HeI_5047.74': 0.9927501519564784, 'Hf': 4.974573672774237, 'Hg': 6.195059443011884, 'Hn': 2.4757153457214276}"
T15000logg2.2,"{'Hd': 26.78988550168973, 'He': 30.869398244067735, 'HeII_4199.83': 7.361531452227677, 'HeI_4009.26': 8.201415652965228, 'HeI_4026.21': 23.529253634076525, 'HeI_4143.76': 14.312154232872626, 'HeI_4387.93': 20.111059273102498, 'HeI_4471.50': 35.95468049755036, 'HeI_4713.17': 14.68335285653426, 'HeI_4921.93': 26.63738548157965, 'HeI_5015.68': 21.62975639807936, 'HeI_5047.74': 4.597470033132504, 'Hf': 32.159345902032186, 'Hg': 16.02831418731795, 'Hn': 31.530485065901924}","{'Hd': 22.080950024686995, 'He': 24.113766669826894, 'HeII_4199.83': 7.359028384890398, 'HeI_4009.26': 5.83379018029051, 'HeI_4026.21': 15.686464320069401, 'HeI_4143.76': 9.726561428149035, 'HeI_4387.93': 13.957139525470138, 'HeI_4471.50': 23.464992512577037, 'HeI_4713.17': 9.991963373800633, 'HeI_4921.93': 17.773461991282065, 'HeI_5015.68': 14.69897340473455, 'HeI_5047.74': 3.2278705265629144, 'Hf': 26.81478975888464, 'Hg': 12.476855935883972, 'Hn': 27.369731592542752}","{'Hd': 17.67394613542553, 'He': 18.32984130341945, 'HeII_4199.83': 7.356702161687631, 'HeI_4009.26': 4.306786031867819, 'HeI_4026.21': 10.358610284988318, 'HeI_4143.76': 6.876266926497127, 'HeI_4387.93': 9.989440363175312, 'HeI_4471.50': 15.170469267533464, 'HeI_4713.17': 7.042179358684591, 'HeI_4921.93': 12.10178317923594, 'HeI_5015.68': 10.436927454300596, 'HeI_5047.74': 2.3934849750197413, 'Hf': 21.638102270314135, 'Hg': 9.347173134949564, 'Hn': 23.343147686665972}","{'Hd': 13.777920545839661, 'He': 13.506410337287056, 'HeII_4199.83': 7.354175820542888, 'HeI_4009.26': 3.2888851069381033, 'HeI_4026.21': 6.768150171073685, 'HeI_4143.76': 4.989280928619496, 'HeI_4387.93': 7.319178878556096, 'HeI_4471.50': 9.579083154414636, 'HeI_4713.17': 5.031838654440118, 'HeI_4921.93': 8.276039238870606, 'HeI_5015.68': 7.558410184430696, 'HeI_5047.74': 1.8579512352380443, 'Hf': 16.957271955413088, 'Hg': 6.7366789468376425, 'Hn': 19.60882276657452}","{'Hd': 10.427165183561833, 'He': 9.583036487799404, 'HeII_4199.83': 7.35104074845024, 'HeI_4009.26': 2.5889020255395323, 'HeI_4026.21': 4.399754566508665, 'HeI_4143.76': 3.6766752654595223, 'HeI_4387.93': 5.4207739520805465, 'HeI_4471.50': 5.7793691045581745, 'HeI_4713.17': 3.645256512118002, 'HeI_4921.93': 5.58678494187643, 'HeI_5015.68': 5.488777839428547, 'HeI_5047.74': 1.5087937515407865, 'Hf': 12.869564639233195, 'Hg': 4.663262408271897, 'Hn': 16.212834304957155}","{'Hd': 7.752060855084471, 'He': 6.648197515620488, 'HeII_4199.83': 7.347966868145011, 'HeI_4009.26': 2.1296694531011164, 'HeI_4026.21': 3.0001174817183625, 'HeI_4143.76': 2.781931276418542, 'HeI_4387.93': 4.131517790235962, 'HeI_4471.50': 3.445567594338152, 'HeI_4713.17': 2.776496273814874, 'HeI_4921.93': 3.809420892950394, 'HeI_5015.68': 4.100960948268734, 'HeI_5047.74': 1.2746206826832247, 'Hf': 9.57415150728443, 'Hg': 3.182920895901267, 'Hn': 13.327706831079604}","{'Hd': 5.710701345992464, 'He': 4.642714689982159, 'HeII_4199.83': 7.344981293217387, 'HeI_4009.26': 1.8181325214873336, 'HeI_4026.21': 2.281804874777911, 'HeI_4143.76': 2.1769084039073077, 'HeI_4387.93': 3.3082363903321093, 'HeI_4471.50': 2.195251816351323, 'HeI_4713.17': 2.28171539298468, 'HeI_4921.93': 2.698880014638487, 'HeI_5015.68': 3.20749408101113, 'HeI_5047.74': 1.1176348849557378, 'Hf': 7.008469210002134, 'Hg': 2.223350504210575, 'Hn': 10.928606046188126}","{'Hd': 4.242502727947366, 'He': 3.467087782972039, 'HeII_4199.83': 7.341600008401094, 'HeI_4009.26': 1.5931294815547077, 'HeI_4026.21': 2.072196273577021, 'HeI_4143.76': 1.7905029993585853, 'HeI_4387.93': 2.8357952495313, 'HeI_4471.50': 1.7489630522122273, 'HeI_4713.17': 2.0441419764967503, 'HeI_4921.93': 2.0728915713754197, 'HeI_5015.68': 2.6538353645117727, 'HeI_5047.74': 1.0363450386084496, 'Hf': 5.0835634420915445, 'Hg': 1.7022486402869725, 'Hn': 8.96176826104152}","{'Hd': 3.3214796893180543, 'He': 2.9307204544215435, 'HeII_4199.83': 7.338082639316159, 'HeI_4009.26': 1.428866250582249, 'HeI_4026.21': 2.241553259552789, 'HeI_4143.76': 1.5768481384994475, 'HeI_4387.93': 2.604874140722069, 'HeI_4471.50': 1.8665971863937159, 'HeI_4713.17': 1.9806973094333693, 'HeI_4921.93': 1.7972866242041585, 'HeI_5015.68': 2.346685830148717, 'HeI_5047.74': 1.012159991195934, 'Hf': 3.775084628186181, 'Hg': 1.5599924427481084, 'Hn': 7.444610963349583}"
T15000logg2.4,"{'Hd': 24.85825086449936, 'He': 35.31347708101365, 'HeII_4199.83': 7.3782156389685865, 'HeI_4009.26': 8.943291385616206, 'HeI_4026.21': 23.306160560827344, 'HeI_4143.76': 14.969269636510456, 'HeI_4387.93': 20.582635617294187, 'HeI_4471.50': 36.141628206567404, 'HeI_4713.17': 15.415619110302034, 'HeI_4921.93': 25.3763675055627, 'HeI_5015.68': 21.24708067600073, 'HeI_5047.74': 4.7908932273195, 'Hf': 39.81090711936697, 'Hg': 15.251405447739042, 'Hn': 44.858283038137465}","{'Hd': 21.039968081688922, 'He': 29.775049764913167, 'HeII_4199.83': 7.376075532268695, 'HeI_4009.26': 6.516622375200237, 'HeI_4026.21': 15.69922223445175, 'HeI_4143.76': 10.382803255492693, 'HeI_4387.93': 14.715978120618516, 'HeI_4471.50': 24.113000727141053, 'HeI_4713.17': 10.591940080612737, 'HeI_4921.93': 17.146789376328975, 'HeI_5015.68': 14.50370876847621, 'HeI_5047.74': 3.3743482757194614, 'Hf': 35.546572039441166, 'Hg': 12.401814080534173, 'Hn': 41.33510260531739}","{'Hd': 17.313869813581967, 'He': 24.896741051229128, 'HeII_4199.83': 7.374054452304795, 'HeI_4009.26': 4.907581787222695, 'HeI_4026.21': 10.327618702641436, 'HeI_4143.76': 7.472003173285794, 'HeI_4387.93': 10.826463014328176, 'HeI_4471.50': 15.925245262073332, 'HeI_4713.17': 7.542259105010408, 'HeI_4921.93': 11.797975540942298, 'HeI_5015.68': 10.362125554167598, 'HeI_5047.74': 2.501667641553509, 'Hf': 31.224641471013683, 'Hg': 9.810636426724287, 'Hn': 37.68631194333861}","{'Hd': 13.860566225670098, 'He': 20.652536081628305, 'HeII_4199.83': 7.37183952848424, 'HeI_4009.26': 3.811651379330407, 'HeI_4026.21': 6.593193544056932, 'HeI_4143.76': 5.517285242447107, 'HeI_4387.93': 8.15511063137016, 'HeI_4471.50': 10.29698645409228, 'HeI_4713.17': 5.457598940030608, 'HeI_4921.93': 8.146541574263589, 'HeI_5015.68': 7.56428972719519, 'HeI_5047.74': 1.939542235218603, 'Hf': 27.107331292419964, 'Hg': 7.564025688782589, 'Hn': 34.088429276245584}","{'Hd': 10.742853482425511, 'He': 17.017689819935278, 'HeII_4199.83': 7.3690850843596785, 'HeI_4009.26': 3.0434681241958788, 'HeI_4026.21': 4.04878607067416, 'HeI_4143.76': 4.13914799481817, 'HeI_4387.93': 6.219749941709845, 'HeI_4471.50': 6.403132213630421, 'HeI_4713.17': 4.015210726015542, 'HeI_4921.93': 5.560620920129059, 'HeI_5015.68': 5.543781116950751, 'HeI_5047.74': 1.5723037390111865, 'Hf': 23.29808236533049, 'Hg': 5.693647520458038, 'Hn': 30.619728049650018}","{'Hd': 8.125649317249774, 'He': 14.125470821587218, 'HeII_4199.83': 7.366353884537405, 'HeI_4009.26': 2.5263635927455295, 'HeI_4026.21': 2.4805760937741894, 'HeI_4143.76': 3.1934873617251838, 'HeI_4387.93': 4.883164012946233, 'HeI_4471.50': 3.9644089540282894, 'HeI_4713.17': 3.105807607285918, 'HeI_4921.93': 3.8426345391793664, 'HeI_5015.68': 4.183916615808183, 'HeI_5047.74': 1.3258387928112518, 'Hf': 20.023377994611568, 'Hg': 4.277112634905745, 'Hn': 27.49787400023271}","{'Hd': 6.012372616937933, 'He': 11.959929442055095, 'HeII_4199.83': 7.3636812815230295, 'HeI_4009.26': 2.1658711557495987, 'HeI_4026.21': 1.6153016329441947, 'HeI_4143.76': 2.549913458950783, 'HeI_4387.93': 4.007294866220403, 'HeI_4471.50': 2.6144129959712745, 'HeI_4713.17': 2.5809717892396447, 'HeI_4921.93': 2.764614240055397, 'HeI_5015.68': 3.305505242382544, 'HeI_5047.74': 1.1606666157715742, 'Hf': 17.278848388665295, 'Hg': 3.278326566320014, 'Hn': 24.740997644397602}","{'Hd': 4.376074633856005, 'He': 10.455964877919724, 'HeII_4199.83': 7.360658849582631, 'HeI_4009.26': 1.8993204061360924, 'HeI_4026.21': 1.2814239698543275, 'HeI_4143.76': 2.132944801580344, 'HeI_4387.93': 3.479383772463257, 'HeI_4471.50': 2.075832065081305, 'HeI_4713.17': 2.3214230044809, 'HeI_4921.93': 2.153910140696917, 'HeI_5015.68': 2.759185718862637, 'HeI_5047.74': 1.0751111078592002, 'Hf': 15.021832412006539, 'Hg': 2.645559011766092, 'Hn': 22.324129232836103}","{'Hd': 3.223285957107444, 'He': 9.489309572262902, 'HeII_4199.83': 7.357502692228522, 'HeI_4009.26': 1.7009873399864732, 'HeI_4026.21': 1.3517694712153623, 'HeI_4143.76': 1.8963934853262123, 'HeI_4387.93': 3.1983984023341434, 'HeI_4471.50': 2.115340967831489, 'HeI_4713.17': 2.2421572400190137, 'HeI_4921.93': 1.8828571735279545, 'HeI_5015.68': 2.4554915453399864, 'HeI_5047.74': 1.0498498009437087, 'Hf': 13.280776993729754, 'Hg': 2.3467537493568096, 'Hn': 20.303801644778662}"
T15000logg2.6,"{'Hd': 27.39737466322525, 'He': 44.82034457815762, 'HeII_4199.83': 7.423396206116095, 'HeI_4009.26': 9.204708110201295, 'HeI_4026.21': 22.576283689535344, 'HeI_4143.76': 15.022900602825823, 'HeI_4387.93': 20.102811958159652, 'HeI_4471.50': 35.0130143513235, 'HeI_4713.17': 15.309246939147327, 'HeI_4921.93': 23.27276778971156, 'HeI_5015.68': 19.774122625748163, 'HeI_5047.74': 5.043881502213867, 'Hf': 53.56677887771629, 'Hg': 17.15601426117239, 'Hn': 63.078030934485085}","{'Hd': 24.344569627845477, 'He': 40.41739935698291, 'HeII_4199.83': 7.422130082755068, 'HeI_4009.26': 6.85340143058087, 'HeI_4026.21': 15.532235641484649, 'HeI_4143.76': 10.65397982041104, 'HeI_4387.93': 14.745748341218343, 'HeI_4471.50': 23.88319356854254, 'HeI_4713.17': 10.560497694948888, 'HeI_4921.93': 15.892573303736153, 'HeI_5015.68': 13.504902605129589, 'HeI_5047.74': 3.569734960188119, 'Hf': 50.16304682461381, 'Hg': 14.904056499295724, 'Hn': 60.09861636884787}","{'Hd': 21.277779531261196, 'He': 36.423761238934844, 'HeII_4199.83': 7.42114426670526, 'HeI_4009.26': 5.2492250107224585, 'HeI_4026.21': 10.384104823441175, 'HeI_4143.76': 7.800083007758446, 'HeI_4387.93': 11.085410306034547, 'HeI_4471.50': 16.133093416412702, 'HeI_4713.17': 7.548911285994602, 'HeI_4921.93': 11.02277176658079, 'HeI_5015.68': 9.673631893620653, 'HeI_5047.74': 2.646500709641879, 'Hf': 46.59750521036827, 'Hg': 12.79699379905013, 'Hn': 56.88119576824469}","{'Hd': 18.341242167511947, 'He': 32.818859411041764, 'HeII_4199.83': 7.420240654804084, 'HeI_4009.26': 4.135409085383385, 'HeI_4026.21': 6.691120010387224, 'HeI_4143.76': 5.847503205724782, 'HeI_4387.93': 8.515304622880876, 'HeI_4471.50': 10.705736785441038, 'HeI_4713.17': 5.48539180167975, 'HeI_4921.93': 7.65852870135101, 'HeI_5015.68': 7.087600329759424, 'HeI_5047.74': 2.0490790714900933, 'Hf': 43.068975577894086, 'Hg': 10.91227007658976, 'Hn': 53.58293898076052}","{'Hd': 15.59637939420259, 'He': 29.590291991590558, 'HeII_4199.83': 7.419105293651034, 'HeI_4009.26': 3.3424948958978993, 'HeI_4026.21': 4.093532346303759, 'HeI_4143.76': 4.453574366623662, 'HeI_4387.93': 6.621454476479949, 'HeI_4471.50': 6.891363418039968, 'HeI_4713.17': 4.058509050518479, 'HeI_4921.93': 5.2600775208194746, 'HeI_5015.68': 5.213302343551622, 'HeI_5047.74': 1.6580147897823598, 'Hf': 39.66157041881258, 'Hg': 9.283603923648066, 'Hn': 50.27673150612899}","{'Hd': 13.20571925549316, 'He': 26.882565540241547, 'HeII_4199.83': 7.418123286526739, 'HeI_4009.26': 2.80035586057862, 'HeI_4026.21': 2.4322987570966026, 'HeI_4143.76': 3.4878534250612767, 'HeI_4387.93': 5.294340058694956, 'HeI_4471.50': 4.465522969661648, 'HeI_4713.17': 3.1573477698354733, 'HeI_4921.93': 3.663201956069972, 'HeI_5015.68': 3.9475801464026774, 'HeI_5047.74': 1.39566264365843, 'Hf': 36.59112736866319, 'Hg': 7.992540533287531, 'Hn': 47.18069255548441}","{'Hd': 11.194132675832018, 'He': 24.703416853186866, 'HeII_4199.83': 7.417250402695516, 'HeI_4009.26': 2.417411312635188, 'HeI_4026.21': 1.4635370405078005, 'HeI_4143.76': 2.8242040093672376, 'HeI_4387.93': 4.408269793467325, 'HeI_4471.50': 3.0933278339490657, 'HeI_4713.17': 2.636422943041718, 'HeI_4921.93': 2.6627559202749547, 'HeI_5015.68': 3.130593626006367, 'HeI_5047.74': 1.2199831486933848, 'Hf': 33.87823132232608, 'Hg': 7.024014719570513, 'Hn': 44.330184648973926}","{'Hd': 9.554846190720209, 'He': 23.012646421879484, 'HeII_4199.83': 7.416169506747863, 'HeI_4009.26': 2.1312892865898143, 'HeI_4026.21': 1.0275080013245814, 'HeI_4143.76': 2.3878325117631634, 'HeI_4387.93': 3.857771778387189, 'HeI_4471.50': 2.5125828417246927, 'HeI_4713.17': 2.379465485967679, 'HeI_4921.93': 2.100994392365607, 'HeI_5015.68': 2.6263414519932313, 'HeI_5047.74': 1.1286545198016036, 'Hf': 31.50366291404198, 'Hg': 6.346807131438692, 'Hn': 41.71389509352933}","{'Hd': 8.315188332988996, 'He': 21.741459391607144, 'HeII_4199.83': 7.415050645010065, 'HeI_4009.26': 1.9164550890704064, 'HeI_4026.21': 1.0067964892373633, 'HeI_4143.76': 2.1332746773619027, 'HeI_4387.93': 3.5504270771180284, 'HeI_4471.50': 2.5041066464942716, 'HeI_4713.17': 2.3010014962361014, 'HeI_4921.93': 1.8588671430832313, 'HeI_5015.68': 2.3515259469611336, 'HeI_5047.74': 1.101471162530897, 'Hf': 29.526541905616785, 'Hg': 5.948553852367423, 'Hn': 39.410547721530676}"
T15000logg2.8,"{'Hd': 35.401644662782935, 'He': 59.78775833481379, 'HeII_4199.83': 7.460676443579489, 'HeI_4009.26': 9.352412182049097, 'HeI_4026.21': 22.719264859780136, 'HeI_4143.76': 14.883477002935432, 'HeI_4387.93': 19.997636006603695, 'HeI_4471.50': 36.17430544590731, 'HeI_4713.17': 15.263152389095028, 'HeI_4921.93': 22.47823229120158, 'HeI_5015.68': 19.065507283368134, 'HeI_5047.74': 5.236791805840551, 'Hf': 73.75581070641661, 'Hg': 23.012502833386886, 'Hn': 86.07459098185721}","{'Hd': 32.67819460425516, 'He': 56.101959116094136, 'HeII_4199.83': 7.459869056584494, 'HeI_4009.26': 7.15389336657098, 'HeI_4026.21': 15.98685674162854, 'HeI_4143.76': 10.761421004040212, 'HeI_4387.93': 15.050992782816241, 'HeI_4471.50': 25.217711361582897, 'HeI_4713.17': 10.571131428742282, 'HeI_4921.93': 15.529211138953867, 'HeI_5015.68': 13.019804091642552, 'HeI_5047.74': 3.7228363040701793, 'Hf': 70.79514957984567, 'Hg': 20.949828353634327, 'Hn': 83.48820677316557}","{'Hd': 29.935714543384265, 'He': 52.68417561828026, 'HeII_4199.83': 7.459155954339899, 'HeI_4009.26': 5.605816047273385, 'HeI_4026.21': 10.939170084254604, 'HeI_4143.76': 8.006863460499247, 'HeI_4387.93': 11.573952846330553, 'HeI_4471.50': 17.473220054947028, 'HeI_4713.17': 7.583272942280057, 'HeI_4921.93': 10.88308837253272, 'HeI_5015.68': 9.343963725618778, 'HeI_5047.74': 2.7633153215961404, 'Hf': 67.66248322053264, 'Hg': 19.015011223873767, 'Hn': 80.63857874851934}","{'Hd': 27.276349809991526, 'He': 49.51417840157889, 'HeII_4199.83': 7.458485601613313, 'HeI_4009.26': 4.503420508877717, 'HeI_4026.21': 7.232303035966438, 'HeI_4143.76': 6.091375277452972, 'HeI_4387.93': 9.080070880759544, 'HeI_4471.50': 11.962748169773072, 'HeI_4713.17': 5.531257731319135, 'HeI_4921.93': 7.638799007934265, 'HeI_5015.68': 6.867231306666461, 'HeI_5047.74': 2.140002739279769, 'Hf': 64.50208983143048, 'Hg': 17.266261326313252, 'Hn': 77.64842411731509}","{'Hd': 24.741329735834427, 'He': 46.57456146032293, 'HeII_4199.83': 7.457695732964254, 'HeI_4009.26': 3.70100603073115, 'HeI_4026.21': 4.559027970207586, 'HeI_4143.76': 4.7063022164746275, 'HeI_4387.93': 7.212054151769514, 'HeI_4471.50': 8.020405057197234, 'HeI_4713.17': 4.106724418706538, 'HeI_4921.93': 5.308859393822835, 'HeI_5015.68': 5.065257342638176, 'HeI_5047.74': 1.7307681440743767, 'Hf': 61.36733813174402, 'Hg': 15.723251491136772, 'Hn': 74.57040566295244}","{'Hd': 22.47665906402413, 'He': 44.000258988324916, 'HeII_4199.83': 7.456962349451015, 'HeI_4009.26': 3.1393731609901123, 'HeI_4026.21': 2.796132054830927, 'HeI_4143.76': 3.73429040677067, 'HeI_4387.93': 5.883302612527722, 'HeI_4471.50': 5.461611114614472, 'HeI_4713.17': 3.2056964127477174, 'HeI_4921.93': 3.748199142329153, 'HeI_5015.68': 3.843710523877204, 'HeI_5047.74': 1.4561467252463027, 'Hf': 58.44960705588829, 'Hg': 14.460258116750376, 'Hn': 71.60255731030948}","{'Hd': 20.511370248446504, 'He': 41.809375058576165, 'HeII_4199.83': 7.456274217621042, 'HeI_4009.26': 2.7338066626042488, 'HeI_4026.21': 1.7207774113526326, 'HeI_4143.76': 3.0561603963324746, 'HeI_4387.93': 4.978965841672428, 'HeI_4471.50': 3.9656593123407373, 'HeI_4713.17': 2.6836383218599615, 'HeI_4921.93': 2.764212607401623, 'HeI_5015.68': 3.05416933600922, 'HeI_5047.74': 1.272172399903247, 'Hf': 55.77472259688902, 'Hg': 13.466294793427325, 'Hn': 68.78305511152871}","{'Hd': 18.84507401380921, 'He': 39.97711667347329, 'HeII_4199.83': 7.455413587552546, 'HeI_4009.26': 2.425604894441737, 'HeI_4026.21': 1.180664905299858, 'HeI_4143.76': 2.601468080451059, 'HeI_4387.93': 4.399862876468144, 'HeI_4471.50': 3.2714507586918957, 'HeI_4713.17': 2.4238333012877, 'HeI_4921.93': 2.2061805049004057, 'HeI_5015.68': 2.567402790174324, 'HeI_5047.74': 1.1755485289273373, 'Hf': 53.33016853532447, 'Hg': 12.71610516629653, 'Hn': 66.10410446118283}","{'Hd': 17.514901127960382, 'He': 38.46834530531414, 'HeII_4199.83': 7.454486368500942, 'HeI_4009.26': 2.1912019868124073, 'HeI_4026.21': 1.0654888890346808, 'HeI_4143.76': 2.3277114640129453, 'HeI_4387.93': 4.061101950646644, 'HeI_4471.50': 3.166001997542177, 'HeI_4713.17': 2.342634812691634, 'HeI_4921.93': 1.960019782398574, 'HeI_5015.68': 2.3043091476403745, 'HeI_5047.74': 1.1454933537374457, 'Hf': 51.18896814019129, 'Hg': 12.207338382905212, 'Hn': 63.6531973561137}"
