,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T17000logg2.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T17000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T17000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T17000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T17000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg2.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg2.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T18000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg2.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T19000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg2.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T20000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg2.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T21000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T22000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg2.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T23000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T24000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T25000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg2.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T26000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T27000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T28000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg3.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T29000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T30000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T31000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T32000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg3.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T33000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T34000logg4.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T35000logg3.4,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T35000logg3.6,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T35000logg3.8,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T35000logg4.0,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
T35000logg4.2,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712
