,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T15000logg2.0,"{'Hd': 15458.012759658071, 'He': 39873.228237923264, 'HeII_4199.83': 4283.58939671956, 'HeI_3634.25': 2915.0171731895257, 'HeI_3819.62': 4441.780990514967, 'HeI_4009.26': 1816.503724606878, 'HeI_4026.21': 8085.409021225255, 'HeI_4143.76': 3305.356944473824, 'HeI_4387.93': 5019.943816654485, 'HeI_4713.17': 18831.393129478398, 'HeI_4921.93': 57803.95612943472, 'HeI_5015.68': 36399.27683146519, 'Hf': 12317.746423589366, 'Hg': 13664.61609638931, 'Hn': 9050.49423599649}","{'Hd': 14238.584028032736, 'He': 37906.52207194213, 'HeII_4199.83': 4283.203911306469, 'HeI_3634.25': 2770.7500820575, 'HeI_3819.62': 3824.2057542667753, 'HeI_4009.26': 1570.6675845396887, 'HeI_4026.21': 7185.25124505104, 'HeI_4143.76': 2902.2837624002027, 'HeI_4387.93': 4357.566506245977, 'HeI_4713.17': 16122.512303339894, 'HeI_4921.93': 49860.41356566233, 'HeI_5015.68': 30994.255629466257, 'Hf': 11178.889363922488, 'Hg': 12273.832156974762, 'Hn': 8271.430885998514}","{'Hd': 13097.810555715609, 'He': 36012.274066921615, 'HeII_4199.83': 4282.76983763463, 'HeI_3634.25': 2649.9484214495683, 'HeI_3819.62': 3326.9489068819767, 'HeI_4009.26': 1361.268322566002, 'HeI_4026.21': 6430.600832735328, 'HeI_4143.76': 2575.3437088352534, 'HeI_4387.93': 3807.7883818002824, 'HeI_4713.17': 13931.564336555812, 'HeI_4921.93': 43306.990436451226, 'HeI_5015.68': 26527.501894961802, 'Hf': 10095.56258947348, 'Hg': 10995.749105606017, 'Hn': 7565.191711204279}","{'Hd': 11976.033187972553, 'He': 34067.7633124661, 'HeII_4199.83': 4282.268962821511, 'HeI_3634.25': 2544.861629591537, 'HeI_3819.62': 2894.8129011310452, 'HeI_4009.26': 1184.8903927878391, 'HeI_4026.21': 5754.694936056275, 'HeI_4143.76': 2287.2123727026406, 'HeI_4387.93': 3334.715434681221, 'HeI_4713.17': 12007.1990428243, 'HeI_4921.93': 37452.06145830595, 'HeI_5015.68': 22677.027569800528, 'Hf': 9008.34211124445, 'Hg': 9754.724951611073, 'Hn': 6881.905623834928}","{'Hd': 10989.43112516965, 'He': 32279.432046211765, 'HeII_4199.83': 4281.7650653013525, 'HeI_3634.25': 2466.691710785054, 'HeI_3819.62': 2559.3751277206484, 'HeI_4009.26': 1042.5461045767681, 'HeI_4026.21': 5211.785324870346, 'HeI_4143.76': 2060.7770155068556, 'HeI_4387.93': 2962.826025844316, 'HeI_4713.17': 10493.55992225474, 'HeI_4921.93': 32768.130572250164, 'HeI_5015.68': 19602.943703296914, 'Hf': 8037.510343320186, 'Hg': 8677.787799799751, 'Hn': 6294.92614674276}","{'Hd': 10109.070863063724, 'He': 30616.525607824937, 'HeII_4199.83': 4281.234753376339, 'HeI_3634.25': 2408.148070288046, 'HeI_3819.62': 2283.2633917752896, 'HeI_4009.26': 922.3360045437012, 'HeI_4026.21': 4764.92109543697, 'HeI_4143.76': 1873.2073891710484, 'HeI_4387.93': 2654.244471296105, 'HeI_4713.17': 9244.439169050129, 'HeI_4921.93': 28829.061915955168, 'HeI_5015.68': 17006.149545233384, 'Hf': 7155.426740764565, 'Hg': 7730.050495132311, 'Hn': 5774.507207088404}","{'Hd': 9284.85974462167, 'He': 29007.99443408838, 'HeII_4199.83': 4280.627308566123, 'HeI_3634.25': 2362.791045023976, 'HeI_3819.62': 2036.7455276483279, 'HeI_4009.26': 823.3794247604312, 'HeI_4026.21': 4376.863807382455, 'HeI_4143.76': 1706.1903962869246, 'HeI_4387.93': 2385.9834917789767, 'HeI_4713.17': 8140.607277256242, 'HeI_4921.93': 25269.66679235343, 'HeI_5015.68': 14734.616030034982, 'Hf': 6314.599544772844, 'Hg': 6859.769126218657, 'Hn': 5285.266384345255}","{'Hd': 8571.811792613285, 'He': 27587.29828432173, 'HeII_4199.83': 4280.012397477364, 'HeI_3634.25': 2330.38572288257, 'HeI_3819.62': 1837.609305584377, 'HeI_4009.26': 743.4048302309307, 'HeI_4026.21': 4066.643425299073, 'HeI_4143.76': 1571.8401034280355, 'HeI_4387.93': 2167.9273531922195, 'HeI_4713.17': 7260.600487043266, 'HeI_4921.93': 22355.567467962912, 'HeI_5015.68': 12891.508817170657, 'Hf': 5583.241295798526, 'Hg': 6130.264423392952, 'Hn': 4867.620230607073}","{'Hd': 7948.1586264800135, 'He': 26338.68614564183, 'HeII_4199.83': 4279.380944896745, 'HeI_3634.25': 2305.3395902624693, 'HeI_3819.62': 1669.561814461688, 'HeI_4009.26': 674.5393340686511, 'HeI_4026.21': 3814.5129400206506, 'HeI_4143.76': 1458.3915111906554, 'HeI_4387.93': 1981.1392656201713, 'HeI_4713.17': 6533.177546416308, 'HeI_4921.93': 19871.495823427344, 'HeI_5015.68': 11347.499041241572, 'Hf': 4939.980318912322, 'Hg': 5517.087067459465, 'Hn': 4500.396934003889}","{'Hd': 7378.863585467968, 'He': 25222.211390023505, 'HeII_4199.83': 4278.693916863888, 'HeI_3634.25': 2283.3662528333416, 'HeI_3819.62': 1518.4118108820974, 'HeI_4009.26': 615.7989075835799, 'HeI_4026.21': 3601.5806815674528, 'HeI_4143.76': 1356.2148462365806, 'HeI_4387.93': 1814.437227705713, 'HeI_4713.17': 5894.358892356821, 'HeI_4921.93': 17614.809667083206, 'HeI_5015.68': 10052.704071169519, 'Hf': 4350.275940365481, 'Hg': 4985.872953223605, 'Hn': 4157.7923947654}","{'Hd': 6890.103066673657, 'He': 24303.208098374707, 'HeII_4199.83': 4278.004957696179, 'HeI_3634.25': 2265.069771385161, 'HeI_3819.62': 1396.2077880607528, 'HeI_4009.26': 565.7965332518053, 'HeI_4026.21': 3437.452273452556, 'HeI_4143.76': 1273.0091801342787, 'HeI_4387.93': 1674.992657197212, 'HeI_4713.17': 5385.2884908413735, 'HeI_4921.93': 15749.64086393105, 'HeI_5015.68': 9054.40659883284, 'Hf': 3848.2176441664305, 'Hg': 4561.183606141271, 'Hn': 3862.4827187728865}","{'Hd': 6471.051441940723, 'He': 23572.17704523274, 'HeII_4199.83': 4277.281288024071, 'HeI_3634.25': 2249.460803330338, 'HeI_3819.62': 1294.815413846039, 'HeI_4009.26': 520.9649396185832, 'HeI_4026.21': 3313.4101899068187, 'HeI_4143.76': 1202.6998974429193, 'HeI_4387.93': 1553.1900963381113, 'HeI_4713.17': 4968.9523520857265, 'HeI_4921.93': 14164.578840064103, 'HeI_5015.68': 8267.708827499626, 'Hf': 3419.2526185160636, 'Hg': 4227.170587926438, 'Hn': 3601.416761471516}","{'Hd': 6100.267128595757, 'He': 23008.1693399615, 'HeII_4199.83': 4276.467954466431, 'HeI_3634.25': 2235.539906781789, 'HeI_3819.62': 1206.6960397623645, 'HeI_4009.26': 482.8644312566612, 'HeI_4026.21': 3220.248075064342, 'HeI_4143.76': 1139.5342895623862, 'HeI_4387.93': 1444.1466273881058, 'HeI_4713.17': 4609.173311469406, 'HeI_4921.93': 12745.62445635728, 'HeI_5015.68': 7652.926898964847, 'Hf': 3040.780846398966, 'Hg': 3963.340333773514, 'Hn': 3358.8806067814326}","{'Hd': 5787.24420106894, 'He': 22620.52213928522, 'HeII_4199.83': 4275.641300706737, 'HeI_3634.25': 2224.510035664818, 'HeI_3819.62': 1138.672371220506, 'HeI_4009.26': 451.59416975364763, 'HeI_4026.21': 3160.7555605729303, 'HeI_4143.76': 1087.4690725557257, 'HeI_4387.93': 1353.2858929682295, 'HeI_4713.17': 4325.981375844392, 'HeI_4921.93': 11584.991947553099, 'HeI_5015.68': 7201.108938400185, 'Hf': 2728.8954279171962, 'Hg': 3775.0461090148465, 'Hn': 3151.3646822398855}","{'Hd': 5527.593886754324, 'He': 22386.49961828886, 'HeII_4199.83': 4274.798317282352, 'HeI_3634.25': 2216.168292514486, 'HeI_3819.62': 1086.0687307898324, 'HeI_4009.26': 425.3130623438749, 'HeI_4026.21': 3131.365766567372, 'HeI_4143.76': 1042.7138737420344, 'HeI_4387.93': 1275.4772718154265, 'HeI_4713.17': 4099.728456723822, 'HeI_4921.93': 10613.320932445115, 'HeI_5015.68': 6859.492836536352, 'Hf': 2474.930853401227, 'Hg': 3652.0972265490323, 'Hn': 2972.388996834125}","{'Hd': 5309.263091784693, 'He': 22275.975496988438, 'HeII_4199.83': 4273.910589868108, 'HeI_3634.25': 2210.281750048543, 'HeI_3819.62': 1044.9162015518812, 'HeI_4009.26': 404.3953918838126, 'HeI_4026.21': 3129.583085368217, 'HeI_4143.76': 1001.33582769951, 'HeI_4387.93': 1208.0094111612686, 'HeI_4713.17': 3911.9802788351685, 'HeI_4921.93': 9760.169786239348, 'HeI_5015.68': 6610.880614841752, 'Hf': 2265.1918189444045, 'Hg': 3583.199671825886, 'Hn': 2812.9972495724774}","{'Hd': 5131.955665319011, 'He': 22253.041946936544, 'HeII_4199.83': 4273.050313636578, 'HeI_3634.25': 2207.171012199157, 'HeI_3819.62': 1018.1578986053861, 'HeI_4009.26': 387.6141914249525, 'HeI_4026.21': 3153.7127937615505, 'HeI_4143.76': 965.8280674811073, 'HeI_4387.93': 1152.7590811913874, 'HeI_4713.17': 3773.1644368217167, 'HeI_4921.93': 9075.846467637935, 'HeI_5015.68': 6447.9339607836855, 'Hf': 2105.553317165135, 'Hg': 3565.8655634403262, 'Hn': 2682.8260282249694}","{'Hd': 4996.506035808697, 'He': 22281.19490616555, 'HeII_4199.83': 4272.196173642558, 'HeI_3634.25': 2206.5010813937415, 'HeI_3819.62': 1002.5533525244447, 'HeI_4009.26': 373.25003069188057, 'HeI_4026.21': 3198.686353000236, 'HeI_4143.76': 934.3775647118931, 'HeI_4387.93': 1106.40238104702, 'HeI_4713.17': 3669.9188181663867, 'HeI_4921.93': 8516.672708578115, 'HeI_5015.68': 6346.374775663707, 'Hf': 1990.3210052012214, 'Hg': 3593.74456282404, 'Hn': 2577.3638433133833}","{'Hd': 4898.065961864528, 'He': 22332.59825724474, 'HeII_4199.83': 4271.304517953311, 'HeI_3634.25': 2207.880633125247, 'HeI_3819.62': 994.7377533702864, 'HeI_4009.26': 361.3722809268119, 'HeI_4026.21': 3262.0311325508746, 'HeI_4143.76': 905.2503967510469, 'HeI_4387.93': 1067.7006865039843, 'HeI_4713.17': 3590.3382913591295, 'HeI_4921.93': 8036.286097666056, 'HeI_5015.68': 6302.440565481171, 'Hf': 1911.379081755261, 'Hg': 3662.1917638148007, 'Hn': 2490.7753689699134}","{'Hd': 4827.700680003065, 'He': 22389.07313424657, 'HeII_4199.83': 4270.4328036796815, 'HeI_3634.25': 2210.6603423158344, 'HeI_3819.62': 994.2580164578686, 'HeI_4009.26': 351.44736108163625, 'HeI_4026.21': 3339.620826820228, 'HeI_4143.76': 880.5946095727704, 'HeI_4387.93': 1036.9739375532283, 'HeI_4713.17': 3540.1118430948345, 'HeI_4921.93': 7657.128663007655, 'HeI_5015.68': 6309.025147589712, 'Hf': 1868.8694916906154, 'Hg': 3766.943293958808, 'Hn': 2427.313528489362}","{'Hd': 4791.757001163825, 'He': 22449.083968473857, 'HeII_4199.83': 4269.557743398066, 'HeI_3634.25': 2214.327730320447, 'HeI_3819.62': 998.7077777426091, 'HeI_4009.26': 342.9005424903325, 'HeI_4026.21': 3427.0311318861186, 'HeI_4143.76': 859.0426523335587, 'HeI_4387.93': 1011.1113961611109, 'HeI_4713.17': 3513.128536251246, 'HeI_4921.93': 7350.00004828471, 'HeI_5015.68': 6355.405327476246, 'Hf': 1858.3790761335315, 'Hg': 3902.150194985056, 'Hn': 2383.800934464948}","{'Hd': 4787.454639902325, 'He': 22522.109704514278, 'HeII_4199.83': 4268.636712706748, 'HeI_3634.25': 2218.763670134332, 'HeI_3819.62': 1006.169275702927, 'HeI_4009.26': 336.3514836591691, 'HeI_4026.21': 3522.804526713599, 'HeI_4143.76': 838.9703379037692, 'HeI_4387.93': 988.5736850076416, 'HeI_4713.17': 3504.0507935972337, 'HeI_4921.93': 7085.2004918190705, 'HeI_5015.68': 6441.993911659801, 'Hf': 1875.118457955226, 'Hg': 4065.9558251632675, 'Hn': 2356.831337036811}","{'Hd': 4805.789826264839, 'He': 22625.72803025746, 'HeII_4199.83': 4267.731519957223, 'HeI_3634.25': 2224.0433588008027, 'HeI_3819.62': 1016.506612032353, 'HeI_4009.26': 331.7143946818819, 'HeI_4026.21': 3623.8986864853487, 'HeI_4143.76': 821.5612014378552, 'HeI_4387.93': 969.7406428326736, 'HeI_4713.17': 3514.147119344067, 'HeI_4921.93': 6879.402006805552, 'HeI_5015.68': 6556.619002175555, 'Hf': 1916.9197477015698, 'Hg': 4255.413269316877, 'Hn': 2347.3295598382024}","{'Hd': 4850.841473546632, 'He': 22769.654611921236, 'HeII_4199.83': 4266.824828053532, 'HeI_3634.25': 2230.3393840200315, 'HeI_3819.62': 1028.451474109476, 'HeI_4009.26': 328.8244390244188, 'HeI_4026.21': 3725.5664150834778, 'HeI_4143.76': 805.806190673721, 'HeI_4387.93': 953.162291876903, 'HeI_4713.17': 3539.476325903014, 'HeI_4921.93': 6715.114568207008, 'HeI_5015.68': 6687.723441782164, 'Hf': 1979.5267228685236, 'Hg': 4463.419424981672, 'Hn': 2353.0846084354216}","{'Hd': 4921.49929417931, 'He': 22962.07186073861, 'HeII_4199.83': 4265.878330829033, 'HeI_3634.25': 2237.9810519900693, 'HeI_3819.62': 1040.6557692863316, 'HeI_4009.26': 327.71302589029733, 'HeI_4026.21': 3827.707273519403, 'HeI_4143.76': 790.8656960353645, 'HeI_4387.93': 937.8211726025094, 'HeI_4713.17': 3576.464458356188, 'HeI_4921.93': 6570.920874011659, 'HeI_5015.68': 6827.01112836834, 'Hf': 2060.104811075402, 'Hg': 4690.3991034076, 'Hn': 2372.3003452051953}","{'Hd': 5013.083997150033, 'He': 23208.2097657303, 'HeII_4199.83': 4264.950417096689, 'HeI_3634.25': 2246.5766809440206, 'HeI_3819.62': 1053.248307360831, 'HeI_4009.26': 327.9945994135427, 'HeI_4026.21': 3929.4019201987057, 'HeI_4143.76': 778.2828669049012, 'HeI_4387.93': 924.5412184589501, 'HeI_4713.17': 3622.650592209554, 'HeI_4921.93': 6460.040473696453, 'HeI_5015.68': 6959.689468875579, 'Hf': 2156.8222373639633, 'Hg': 4935.536781494268, 'Hn': 2403.713695662287}","{'Hd': 5123.918712743445, 'He': 23486.231899000704, 'HeII_4199.83': 4264.023683966062, 'HeI_3634.25': 2255.7169818061093, 'HeI_3819.62': 1065.8650431626731, 'HeI_4009.26': 329.3659932439483, 'HeI_4026.21': 4028.6221780375977, 'HeI_4143.76': 767.7841487458527, 'HeI_4387.93': 912.6738276685953, 'HeI_4713.17': 3674.7968476133356, 'HeI_4921.93': 6373.854975815552, 'HeI_5015.68': 7074.648732524692, 'Hf': 2265.3314967145475, 'Hg': 5190.264504697548, 'Hn': 2445.7996512650475}"
