,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T18000logg3.4,7347846.7899160255,7137256.0189424725,6959067.853351563,6802957.1659837235,6681004.08786028,6583342.349322949,6502418.755637649,6442423.627711163,6397198.961894135,6360883.223670316,6334749.6734323315,6315057.388691716,6297561.178383759,6283595.539433339,6271064.4335407,6257001.716263367,6243388.507696459,6228976.5953370705,6211918.1267266655,6194708.5574137755,6176435.592093756,6155941.942596233,6135669.930754081,6114763.905650575,6092283.487205139,6070213.268055876,6047528.125487525
T19000logg2.4,2449244.289989677,2022803.892798876,1675702.3189912096,1389971.6981968773,1178986.3617431284,1021494.1801091266,906285.103289903,833994.8722134444,792994.478888459,775916.4869097238,779147.1325801595,796775.4840657219,825063.7337934426,860919.4899709878,902200.1374856418,947685.4363490853,995265.4798242128,1044512.8886406409,1095389.775574647,1146433.6927065193,1197812.3716633508,1250155.8373683582,1302375.5978117536,1354830.0668874893,1408383.996093431,1461773.1546189724,1515041.0449953391
T19000logg2.6,2913000.3547370066,2528761.041565348,2215302.290426802,1954113.1655663974,1759215.4655549908,1611405.8405565596,1499169.6025569788,1424763.2647308747,1377606.3760088347,1350152.6156941205,1340635.005215694,1343534.9717122123,1354806.928301497,1372934.788576853,1395724.3195560656,1421538.3500657885,1449572.5797733665,1479115.8986032056,1509775.5199841722,1541103.156265403,1572992.0666122937,1605614.575289237,1638690.6803346488,1672282.868053529,1706851.419958996,1741824.2922634073,1776979.6437756373
T19000logg2.8,3703316.138603457,3376549.2836351283,3107504.3719043424,2880630.9818489365,2709027.784736274,2576509.073352424,2472748.2463354766,2401092.11828187,2352462.3334402037,2319516.9966403632,2302080.199714956,2295209.043186323,2294381.0100481263,2299567.13114129,2308543.272964932,2318866.4089487162,2331103.771780302,2344356.135236714,2357432.324622664,2371200.8496880173,2385196.1872269115,2399012.7190512903,2413456.030496585,2428208.297137012,2443240.8666315917,2458896.690215357,2474627.8921472984
T19000logg3.0,4711634.53466169,4420509.781916518,4179365.811315616,3973912.5946362545,3817059.9775526747,3694506.981382294,3596671.009698914,3527210.120695549,3477914.74807572,3441929.6228947327,3419534.915124063,3406124.9472882305,3397366.179705387,3393654.810363649,3392771.2316960734,3392208.9936506078,3393017.2184040737,3394186.2616408113,3394356.723564567,3394983.1875864603,3395450.1306234035,3395069.6158462856,3395268.0845054574,3395543.5573614244,3395489.776287657,3396103.0139918006,3396663.9936088477
T19000logg3.2,5662332.310816377,5408825.092714345,5197866.134936654,5016901.079775613,4878194.146537246,4769431.532368709,4681834.311582058,4619167.015685245,4574180.539417589,4540334.992577584,4518332.439681337,4503993.257768723,4492932.621102591,4486026.326666456,4481146.680523341,4475537.969977541,4470741.091165629,4465689.431019526,4458765.700605664,4451947.161849627,4444503.134012195,4435517.908887035,4426906.411231949,4418010.049677897,4408187.578975106,4398889.5543861985,4389258.787931346
T19000logg3.4,6415894.033522789,6200335.48083209,6019649.659786447,5863458.745977448,5742938.845169324,5647893.481367096,5570699.115865673,5514982.0295797475,5474582.7880105395,5443601.517243061,5422932.070199471,5408948.586698171,5397473.956202187,5389538.927110634,5383220.22632018,5375673.440361181,5368569.213378417,5360896.199575939,5350834.623566364,5340573.73852306,5329407.282783543,5316161.60656667,5303035.616447937,5289366.5191971185,5274231.667781606,5259417.691808813,5244073.973462798
T19000logg3.6,7731142.267117568,7513340.798507055,7328993.55564594,7167403.357593178,7041306.306404276,6940628.392866997,6857236.990493939,6795554.64426767,6749199.726904068,6711840.811101975,6684928.348581171,6664669.115654359,6646667.835018248,6632333.916084849,6619558.2211276945,6605314.3828814365,6591481.399463693,6576866.025923983,6559509.304956117,6541814.400331205,6523067.777826856,6501923.6428465005,6480838.198655952,6459125.328683553,6435674.466987951,6412538.270543042,6388832.55927584
T20000logg2.4,2183621.4159329133,1746847.7480797262,1396431.674505908,1113216.6538850665,909048.4532462207,761789.2706555495,659913.2723962256,602173.5160871679,576530.6164502249,575514.3133613915,593758.0897765625,625313.2198245479,666959.7388504639,714748.2155119957,766905.7861519875,822976.2455836341,880242.051927623,938531.4376501602,998443.4332826276,1057943.9703673127,1117427.4362925545,1177983.053355491,1238055.0451501575,1298160.258145632,1359440.5578082204,1420278.6107955142,1480827.3450875
T20000logg2.6,2504728.092326478,2106402.9946731348,1786012.0902309397,1524145.756564512,1332626.1419690337,1191297.8776120832,1088242.4288994628,1024157.0400992107,988244.5518235429,972830.1305404518,975067.0921869966,989514.842379351,1012325.5916284965,1041370.0741835196,1074719.0230010527,1111084.9455406403,1149174.0080165372,1188509.4139321318,1228923.8483766937,1269536.0957340929,1310407.8933425532,1351906.068416807,1393468.2629151188,1435329.5451132737,1478060.5636465661,1520932.5689396502,1563815.0426030275
